Vg_V,Id_A_um
3.5,0.0007960426550235234
3.4799999999999,0.0007956694153499222
3.4599999999998,0.0007952915979233789
3.43999999999971,0.00079491062245787
3.41999999999961,0.00079452647236973
3.39999999999951,0.0007941390985038156
3.37999999999941,0.0007937484585644378
3.35999999999931,0.0007933545076513879
3.33999999999922,0.00079295720189464
3.31999999999912,0.0007925564962174311
3.29999999999902,0.0007921523443257479
3.27999999999892,0.00079174469917963
3.25999999999882,0.0007913335128826311
3.23999999999873,0.0007909187366950567
3.21999999999863,0.0007905003209750967
3.19999999999853,0.0007900782151917822
3.17999999999843,0.0007896523679182045
3.15999999999833,0.0007892227267563368
3.13999999999824,0.0007887892383579478
3.11999999999814,0.0007883518484193534
3.09999999999804,0.000787910501663339
3.07999999999794,0.0007874651418035511
3.05999999999784,0.0007870157115323312
3.03999999999775,0.0007865621527043679
3.01999999999765,0.0007861044060944156
2.99999999999755,0.0007856424115119189
2.97999999999745,0.0007851761078234256
2.95999999999735,0.0007847054329959279
2.93999999999726,0.0007842303241703544
2.91999999999716,0.0007837507177680178
2.89999999999706,0.0007832665496698045
2.87999999999696,0.0007827777555031722
2.85999999999686,0.0007822842711431733
2.83999999999677,0.0007817860336489122
2.81999999999667,0.0007812829833172856
2.79999999999657,0.0007807750666084277
2.77999999999647,0.00078026022266459
2.75999999999637,0.0007797347625081867
2.73999999999628,0.0007792041820539545
2.71999999999618,0.0007786683574725446
2.69999999999608,0.0007781271816229667
2.67999999999598,0.0007775805524783234
2.65999999999588,0.0007770283696017311
2.63999999999579,0.0007764705325313533
2.61999999999569,0.0007759069400235888
2.59999999999559,0.0007753374895955345
2.57999999999549,0.0007747620774944411
2.55999999999539,0.0007741805989025566
2.5399999999953,0.0007735929470171256
2.5199999999952,0.0007729990130349734
2.4999999999951,0.0007723986855583567
2.479999999995,0.0007717918473571811
2.4599999999949,0.0007711783828572345
2.43999999999481,0.0007705581724844534
2.41999999999471,0.0007699310931072645
2.39999999999461,0.0007692970190923967
2.37999999999451,0.0007686558151768135
2.35999999999441,0.0007680073553767323
2.33999999999432,0.0007673515065720088
2.31999999999422,0.0007666881305103733
2.29999999999412,0.0007660170860745411
2.27999999999402,0.00076533822844937
2.25999999999392,0.0007646514093750123
2.23999999999383,0.0007639564772270001
2.21999999999373,0.0007632532760548067
2.19999999999363,0.0007625416460694045
2.17999999999353,0.00076182142382797
2.15999999999343,0.0007610924411866156
2.13999999999334,0.0007603545256502867
2.11999999999324,0.0007596075011525122
2.09999999999314,0.00075885118770041
2.07999999999304,0.0007580853995593455
2.05999999999294,0.0007573099461443034
2.03999999999284,0.0007565246319419556
2.01999999999275,0.000755729256227751
1.99999999999265,0.0007549236128669133
1.97999999999255,0.0007541074901502234
1.95999999999245,0.0007532806706162289
1.93999999999236,0.0007524429308167522
1.91999999999226,0.0007515940411234101
1.89999999999216,0.0007507337655607689
1.87999999999206,0.0007498618617565523
1.85999999999196,0.0007489780816140033
1.83999999999187,0.0007480821420492589
1.81999999999177,0.0007471737875257911
1.79999999999167,0.0007462527604548799
1.77999999999157,0.0007453187767366855
1.75999999999147,0.0007443715445229378
1.73999999999138,0.0007434107630197812
1.71999999999128,0.0007424361218342489
1.69999999999118,0.0007414473004465356
1.67999999999108,0.0007404439676850945
1.65999999999098,0.0007394257812339689
