Y,Polarization-Y,ElectricField-Y,ElectrostaticPotential,ConductionBandEnergy,eDensity,hDensity,SpaceCharge
-0.0155,0,2.4492932e-07,-0.034223773,0,0,0,0
-0.01364,0,2.4499001e-07,-0.034223773,0,0,0,0
-0.011625,0,2.450151e-07,-0.034223773,0,0,0,0
-0.01104,-1.6974744e-07,-87736.565,-0.034223773,0,0,0,0
-0.0105,-3.2629952e-07,-168624.95,-0.034223773,0,0,0,0
-0.0105,-3.2629952e-07,-168624.95,-0.034223773,1.2232249e-13,0,0,0
-0.0090699997,-3.2627066e-07,-198894.68,-0.0017680456,1.3389194,0,0,0
-0.0077499999,-3.2624458e-07,-226800.8,0.028154797,2.574881,0,0,0
-0.0067424998,-3.2626135e-07,-226794,0.051018679,2.5520172,0,0,0
-0.0058125001,-3.2629743e-07,-226777.16,0.07209662,2.5309392,0,0,0
-0.004805,-3.2635428e-07,-226749.26,0.094957296,2.5080785,0,0,0
-0.0038749999,-3.2643553e-07,-226717.31,0.11603039,2.4870055,0,0,0
-0.0036800001,-3.2638714e-07,-1071152.8,0.12045462,2.4825812,0,0,0
-0.0035000001,-3.263531e-07,-1849761.7,0.12453267,2.4785032,0,0,0
-0.0035000001,-3.263531e-07,-1849761.7,0.12453267,2.4785032,0,0,0
-0.0031912501,-1.5660929e-07,-2377274.4,0.21299739,2.9738635,0,0,0
-0.0029062501,0,-2863669,0.29456444,3.4312118,0,0,0
-0.002695,0,-1504068.8,0.35509285,1.7206092,0,0,0
-0.0024999999,0,-250242.36,0.4109018,0.141655,0,0,0
-0.0024999999,0,-250242.36,0.4109018,0.141655,6.0791331e+16,4018.6579,1.1658179e+21
-0.002459375,0,-250390.86,0.41191992,0.14063688,6.3247808e+16,3865.1422,5.5942592e+20
-0.002421875,0,-250530.75,0.41285681,0.13969998,6.55629e+16,3725.9878,-7.55629e+16
-0.00217,0,-250770.15,0.41917728,0.13337951,8.5767682e+16,2994.0653,-9.5767682e+16
-0.0019375,0,-250995.86,0.42499371,0.12756309,1.0479299e+17,2330.072,-1.1479299e+17
-0.0016856249,0,-251557.81,0.43133551,0.12122128,1.3722162e+17,1871.463,-1.4722162e+17
-0.001453125,0,-252087.11,0.43717204,0.11538475,1.6771557e+17,1454.7889,-1.7771557e+17
-0.00120125,0,-253524.15,0.44354695,0.10900984,2.1992712e+17,1167.4782,-2.2992712e+17
-0.00096874998,0,-254876.06,0.44941465,0.10314214,2.6896019e+17,906.04527,-2.7896019e+17
-0.00046499996,0,-258124,0.46232062,0.09023618,4.9036726e+17,613.80405,-5.0036726e+17
0,0,-261173.97,0.4742029,0.0783539,6.9790061e+17,347.33779,-7.0790061e+17
0.00050374999,0,-267450,0.48763838,0.064918415,1.3019064e+18,232.75577,-1.3119064e+18
0.00096874998,0,-273334.8,0.50001769,0.052539103,1.8671477e+18,127.96748,-1.8771477e+18
0.001220625,0,-286790.15,0.50726276,0.04529404,2.5298172e+18,100.15833,-2.5398172e+18
0.001453125,0,-299393.02,0.51394644,0.038610353,3.1498815e+18,74.663972,-3.1598815e+18
0.0017050001,0,-316128.86,0.52178351,0.030773288,4.3551302e+18,57.461989,-4.3651302e+18
0.0019375,0,-331799.46,0.52902154,0.023535253,5.4835221e+18,41.67327,-5.4935221e+18
0.002189375,0,-345533.81,0.53788795,0.014668846,7.83279e+18,31.175863,-7.84279e+18
0.002421875,0,-358395.11,0.54608978,0.0064670152,1.0035192e+19,21.53308,-1.0045192e+19
0.0024625,0,-377845.95,0.54769608,0.004860714,1.0613784e+19,20.267137,5.641699e+20
0.0024999999,0,-396068.46,0.54918406,0.0033727324,1.1156896e+19,19.103777,1.094149e+21
0.0024999999,0,-396068.46,0.54918406,0.0033727324,0,0,0
0.00271125,0,224061.66,0.53234478,1.6702862,0,0,0
0.0029062501,0,794899.41,0.51689268,3.2088835,0,0,0
0.003215,-9.5073396e-07,779441.3,0.49228126,2.6496699,0,0,0
0.0035000001,-1.8285932e-06,765973.2,0.46969725,2.1333386,0,0,0
0.0035000001,-1.8285932e-06,765973.2,0.46969725,2.1333386,0,0,0
0.003695,-1.8287514e-06,741337.79,0.45565708,2.1473788,0,0,0
0.0038749999,-1.8288945e-06,719882.85,0.44270363,2.1603322,0,0,0
0.0048825,-1.8288451e-06,719872.94,0.37016103,2.2328748,0,0,0
0.0058125001,-1.8288157e-06,719869.82,0.30323217,2.2998037,0,0,0
0.0068200002,-1.8288458e-06,719895.49,0.23068695,2.3723489,0,0,0
0.0077499999,-1.8288879e-06,719928.4,0.16375382,2.439282,0,0,0
0.0091800001,-1.8289817e-06,623751.75,0.060783276,1.1708775,0,0,0
0.0105,-1.8290841e-06,535019.72,-0.034223773,7.1929859e-13,0,0,0
0.0105,-1.8290841e-06,535019.72,-0.034223773,0,0,0,0
0.011085,-8.7811742e-07,256750.7,-0.034223773,0,0,0,0
0.011625,0,-1.4390263e-06,-0.034223773,0,0,0,0
0.01364,0,-1.4389942e-06,-0.034223773,0,0,0,0
0.0155,0,-1.4389216e-06,-0.034223773,0,0,0,0

