Y,Polarization-Y,ElectricField-Y,ElectrostaticPotential,ConductionBandEnergy,eDensity,hDensity,SpaceCharge
-0.0155,0,9.9490404e-07,-0.034223773,0,0,0,0
-0.012709999,0,1.0158998e-06,-0.034223773,0,0,0,0
-0.011625,0,1.0230458e-06,-0.034223773,0,0,0,0
-0.01131,-3.0781367e-07,-29710.422,-0.034223773,0,0,0,0
-0.0105,-9.7662555e-07,-121229.56,-0.034223773,0,0,0,0
-0.0105,-9.7662555e-07,-121229.56,-0.034223773,5.1009831e-13,0,0,0
-0.00973,-9.6147263e-07,-133718.71,-0.022834406,0.72704277,0,0,0
-0.0077499999,-9.2591376e-07,-170874.44,0.012048141,2.5909877,0,0,0
-0.0072075003,-9.2103656e-07,-171242.51,0.020212478,2.5828234,0,0,0
-0.0058125001,-9.1528605e-07,-172679.82,0.045198072,2.5578378,0,0,0
-0.0052700005,-9.2273462e-07,-174179.78,0.053546652,2.5494892,0,0,0
-0.0038749999,-9.5101421e-07,-178520.09,0.079056039,2.5239798,0,0,0
-0.0037700001,-9.2869001e-07,-889309.05,0.080695474,2.5223404,0,0,0
-0.0035000001,-8.6600659e-07,-2635233.4,0.085696634,2.5173392,0,0,0
-0.0035000001,-8.6600659e-07,-2635233.4,0.085696634,2.5173392,0,0,0
-0.0033337502,-5.9309868e-07,-3078610.1,0.15685566,2.7605473,0,0,0
-0.0029062501,0,-4168301.9,0.33321195,3.3925643,0,0,0
-0.0027925002,0,-3172301.9,0.38190434,2.4376076,0,0,0
-0.0024999999,0,-686927.21,0.50263829,-0.013522744,0,0,0
-0.0024999999,0,-686927.21,0.50263829,-0.013522744,7.8391462e+18,2938.7149,1.1646304e+21
-0.002478125,0,-643366.87,0.50421823,-0.015102684,8.2647138e+18,2750.4903,8.4967573e+20
-0.002421875,0,-535905.89,0.50800553,-0.018889981,9.453673e+18,2386.0537,4.0546327e+19
-0.00228625,0,-497495.42,0.51534941,-0.026233863,1.2726337e+19,1894.1679,3.7273663e+19
-0.0019375,0,-405228.49,0.53279629,-0.04368074,2.1306135e+19,911.72856,2.8693865e+19
-0.0018018751,0,-354698.26,0.53710438,-0.047988834,2.4549714e+19,786.23605,2.5450286e+19
-0.001453125,0,-234170.15,0.54726619,-0.058150647,3.2546553e+19,520.14491,1.7453447e+19
-0.0013175001,0,-194140.04,0.54971456,-0.06059901,3.4917665e+19,475.85521,1.5082335e+19
-0.00096874998,0,-99695.637,0.55548197,-0.06636642,4.0609433e+19,378.2391,9.3905667e+18
-0.00069750019,0,-84726.908,0.55737857,-0.06826302,4.2723361e+19,352.84992,7.2766388e+18
0,0,-50586.938,0.56189089,-0.07277534,4.7786425e+19,295.0293,2.2135747e+18
0.0002712498,0,-47682.981,0.56285256,-0.07373701,4.8951924e+19,284.49008,1.0480759e+18
0.00096874998,0,-42335.979,0.56526729,-0.076151746,5.1884708e+19,258.89701,-1.8847085e+18
0.0011043749,0,-51864.744,0.56603137,-0.076915825,5.2855708e+19,251.48827,-2.8557083e+18
0.001453125,0,-77336.778,0.56802353,-0.078907982,5.5390657e+19,232.72732,-5.3906568e+18
0.0015887499,0,-95061.596,0.5693287,-0.080213157,5.7140802e+19,221.75885,-7.1408021e+18
0.0019375,0,-141911.76,0.57275732,-0.083641773,6.1747337e+19,193.80603,-1.1747337e+19
0.002073125,0,-158190.73,0.57523867,-0.086123127,6.5388627e+19,177.70143,-1.5388627e+19
0.002421875,0,-201183.62,0.58177042,-0.092654877,7.5008113e+19,136.78269,-2.5008113e+19
0.0024437499,0,-226991.61,0.58240455,-0.093289006,7.6003492e+19,133.47915,2.8367567e+20
0.0024999999,0,-295051.1,0.58407538,-0.094959828,7.8638706e+19,125.12051,1.0773278e+21
0.0024999999,0,-295051.1,0.58407538,-0.094959828,0,0,0
0.0026137498,0,89631.814,0.57174653,0.82363332,0,0,0
0.0029062501,0,1067265,0.54071731,3.1850589,0,0,0
0.0030725,-4.9326265e-07,1029439.4,0.52270041,2.8887087,0,0,0
0.0035000001,-1.780445e-06,940272.84,0.47736896,2.1256669,0,0,0
0.0035000001,-1.780445e-06,940272.84,0.47736896,2.1256669,0,0,0
0.003605,-1.7843685e-06,879514.58,0.46966507,2.1333708,0,0,0
0.0038749999,-1.7944399e-06,734730.6,0.44968383,2.153352,0,0,0
0.0044174995,-1.7905625e-06,734220.13,0.4099813,2.1930545,0,0,0
0.0058125001,-1.7753865e-06,732238.23,0.30740989,2.295626,0,0,0
0.0063549997,-1.7736087e-06,731154.09,0.26789781,2.335138,0,0,0
0.0077499999,-1.7689435e-06,728468.09,0.16591797,2.4371179,0,0,0
0.0085199997,-1.7695608e-06,676209.97,0.11006579,1.7545379,0,0,0
0.0105,-1.7716993e-06,541310.69,-0.034223773,1.1225337e-12,0,0,0
0.0105,-1.7716993e-06,541310.69,-0.034223773,0,0,0,0
0.010815,-1.2795511e-06,390234.41,-0.034223773,0,0,0,0
0.011625,0,-2.2460371e-06,-0.034223773,0,0,0,0
0.012709999,0,-2.2241817e-06,-0.034223773,0,0,0,0
0.0155,0,-2.1894862e-06,-0.034223773,0,0,0,0

