Y,Polarization-Y,ElectricField-Y,ElectrostaticPotential,ConductionBandEnergy,eDensity,hDensity,SpaceCharge
-0.0155,0,-8.0810734e-07,-0.034223773,0,0,0,0
-0.012245,0,-7.7964658e-07,-0.034223773,0,0,0,0
-0.011625,0,-7.5745312e-07,-0.034223773,0,0,0,0
-0.01068,-2.3231323e-06,98622.025,-0.034223773,0,0,0,0
-0.0105,-2.7350088e-06,116014.67,-0.034223773,0,0,0,0
-0.0105,-2.7350088e-06,116014.67,-0.034223773,-4.1181711e-13,0,0,0
-0.0081899995,-2.7591879e-06,161922.77,-0.070976148,2.2520506,0,0,0
-0.0077499999,-2.7501461e-06,168002.17,-0.077285693,2.6803215,0,0,0
-0.0061225002,-2.8130852e-06,209681.23,-0.10906438,2.7121002,0,0,0
-0.0058125001,-2.8116644e-06,212103.9,-0.11389403,2.7169299,0,0,0
-0.004185,-2.951769e-06,228520.52,-0.15388914,2.756925,0,0,0
-0.0038749999,-2.9602489e-06,227781.13,-0.15896496,2.7620008,0,0,0
-0.0035600001,-2.7333704e-06,-3060334.6,-0.16732339,2.7703592,0,0,0
-0.0035000001,-2.704888e-06,-3647137.8,-0.16825573,2.7712916,0,0,0
-0.0035000001,-2.704888e-06,-3647137.8,-0.16825573,2.7712916,0,0,0
-0.0030012501,-3.8141135e-07,-5639480.8,0.13360328,3.4125345,0,0,0
-0.0029062501,0,-6005034.8,0.18867079,3.5371054,0,0,0
-0.002565,0,-2005111.7,0.39465642,0.61232472,0,0,0
-0.0024999999,0,-1271329.2,0.43233083,0.05678472,0,0,0
-0.0024999999,0,-1271329.2,0.43233083,0.05678472,4.5922057e+17,1.0057349e+10,1.2003699e+21
-0.002434375,0,-1109459.2,0.44074235,0.048373202,6.3169033e+17,7.9420839e+09,2.3292914e+20
-0.002421875,0,-1079952.1,0.44225333,0.046862222,6.7173517e+17,6.917848e+09,4.9328265e+19
-0.002015,0,-897823.47,0.48516298,0.003952563,3.8491645e+18,3.0367534e+09,4.6150836e+19
-0.0019375,0,-865910.79,0.49286758,-0.0037520357,4.5232295e+18,1.0700829e+09,4.547677e+19
-0.001530625,0,-597738.99,0.52115263,-0.032037084,1.2905965e+19,6.0139102e+08,3.7094035e+19
-0.001453125,0,-549754.68,0.52623711,-0.03712156,1.4532456e+19,3.4324895e+08,3.5467544e+19
-0.00104625,0,-277841.77,0.54316709,-0.05405154,2.5088612e+19,2.4713485e+08,2.4911388e+19
-0.00096874998,0,-229518.99,0.54622364,-0.057108093,2.7046897e+19,1.9127015e+08,2.2953103e+19
-0.00015499996,0,-90710.62,0.55808807,-0.068972518,3.7902596e+19,1.681856e+08,1.2097404e+19
0,0,-65220.39,0.560256,-0.071140454,3.9898204e+19,1.4998908e+08,1.0101796e+19
0.00081375003,0,35446.927,0.55933076,-0.070215217,3.8940026e+19,1.7637534e+08,1.1059974e+19
0.00096874998,0,54193.486,0.55914676,-0.070031211,3.8749491e+19,1.8333323e+08,1.1250509e+19
0.001375625,0,185498.05,0.55337266,-0.064257109,3.3200677e+19,2.3540603e+08,1.6799323e+19
0.001453125,0,209842.53,0.55229593,-0.063180382,3.2165136e+19,2.5310889e+08,1.7834864e+19
0.00186,0,359560.59,0.54092086,-0.05180531,2.3319303e+19,3.9231139e+08,2.6680697e+19
0.0019375,0,387061.58,0.53881176,-0.04969621,2.1668536e+19,4.4048701e+08,2.8331464e+19
0.002344375,0,499753.03,0.51855633,-0.029440784,1.1758903e+19,9.503464e+08,3.8241097e+19
0.002421875,0,520389.12,0.51481566,-0.025700109,9.887618e+18,1.1240777e+09,4.0112382e+19
0.0024875,0,649693.08,0.51037435,-0.021258807,8.4994145e+18,1.3131983e+09,9.841279e+20
0.0024999999,0,673591.67,0.50955464,-0.020439091,8.2326649e+18,1.3768207e+09,1.1638907e+21
0.0024999999,0,673591.67,0.50955464,-0.020439091,0,0,0
0.00284125,0,3590329.4,0.36811532,2.8397953,0,0,0
0.0029062501,0,4137624.2,0.34162237,3.3841539,0,0,0
0.0034050001,8.6435025e-07,2841631.2,0.13462259,2.6480517,0,0,0
0.0035000001,1.0050246e-06,2602696.9,0.095902357,2.5071335,0,0,0
0.0035000001,1.0050246e-06,2602696.9,0.095902357,2.5071335,0,0,0
0.0038149999,9.3420267e-07,551524.88,0.090843885,2.512192,0,0,0
0.0038749999,9.2565511e-07,168725.81,0.08967214,2.5133637,0,0,0
0.0055025001,9.2056368e-07,180488.32,0.062277052,2.5407588,0,0,0
0.0058125001,9.2369018e-07,181079.75,0.056310714,2.5467251,0,0,0
0.0074399998,8.9800741e-07,192875.33,0.026124522,2.5769113,0,0,0
0.0077499999,8.963616e-07,193479.28,0.020067554,2.5829683,0,0,0
0.01006,8.8833371e-07,161208.29,-0.025443108,0.41318077,0,0,0
0.0105,8.8473755e-07,153398.65,-0.034223773,-1.3995669e-13,0,0,0
0.0105,8.8473755e-07,153398.65,-0.034223773,0,0,0,0
0.011445,1.3001129e-07,23871.731,-0.034223773,0,0,0,0
0.011625,0,2.9399935e-07,-0.034223773,0,0,0,0
0.01488,0,2.3567934e-07,-0.034223773,0,0,0,0
0.0155,0,2.189991e-07,-0.034223773,0,0,0,0

