Y,Polarization-Y,ElectricField-Y,ElectrostaticPotential,ConductionBandEnergy,eDensity,hDensity,SpaceCharge
-0.0155,0,3.7783572e-06,-0.034223773,0,0,0,0
-0.01426,0,3.7858533e-06,-0.034223773,0,0,0,0
-0.011625,0,3.7910552e-06,-0.034223773,0,0,0,0
-0.011265,-3.5188833e-07,3537.176,-0.034223773,0,0,0,0
-0.0105,-1.0977539e-06,10891.625,-0.034223773,0,0,0,0
-0.0105,-1.0977539e-06,10891.625,-0.034223773,1.8962338e-12,0,0,0
-0.0096199997,-1.0973472e-06,11963.15,-0.035516781,0.84521607,0,0,0
-0.0077499999,-1.0969738e-06,14398.923,-0.038232107,2.6412679,0,0,0
-0.0071299998,-1.096745e-06,14137.318,-0.039100889,2.6421367,0,0,0
-0.0058125001,-1.0965634e-06,13839.759,-0.040968595,2.6440044,0,0,0
-0.0051925001,-1.0964758e-06,13673.09,-0.041785943,2.6448218,0,0,0
-0.0038749999,-1.0964632e-06,13516.784,-0.043598383,2.6466342,0,0,0
-0.003755,-1.0961698e-06,-593844.06,-0.043749855,2.6467857,0,0,0
-0.0035000001,-1.0958228e-06,-1880216.4,-0.044093415,2.6471293,0,0,0
-0.0035000001,-1.0958228e-06,-1880216.4,-0.044093415,2.6471293,0,0,0
-0.0033100001,-7.4495097e-07,-2259509,0.014241362,2.9480714,0,0,0
-0.0029062501,0,-3062933.9,0.13777004,3.5880062,0,0,0
-0.00277625,0,-2102405.4,0.1776844,2.5326616,0,0,0
-0.0024999999,0,-68303.19,0.26220536,0.29035144,0,0,0
-0.0024999999,0,-68303.19,0.26220536,0.29035144,9.0269675e+13,1.3202595e+13,1.5769574e+21
-0.002475,0,-68319.647,0.2623768,0.29018,9.0858014e+13,1.3118156e+13,1.0711812e+21
-0.002421875,0,-68350.273,0.26273898,0.28981782,9.2152986e+13,1.2932625e+13,-1.007922e+16
-0.002266875,0,-68363.189,0.26380272,0.28875407,9.6088595e+13,1.244613e+13,-1.0083642e+16
-0.0019375,0,-68394.922,0.26604988,0.28650691,1.0474752e+14,1.1376731e+13,-1.0093371e+16
-0.0017825,0,-68416.328,0.26711477,0.28544202,1.0922765e+14,1.0948592e+13,-1.0098279e+16
-0.001453125,0,-68469.09,0.26936458,0.28319221,1.190788e+14,1.0006642e+13,-1.0109072e+16
-0.001298125,0,-68501.554,0.27043041,0.28212638,1.2417856e+14,9.6299806e+12,-1.0114549e+16
-0.00096874998,0,-68581.367,0.27268269,0.27987411,1.3538695e+14,8.8004765e+12,-1.0126586e+16
-0.00065875001,0,-68591.815,0.27481661,0.27774019,1.4779988e+14,8.1778519e+12,-1.0139622e+16
0,0,-68651.528,0.27932808,0.27322872,1.7506708e+14,6.8046008e+12,-1.0168262e+16
0.00031,0,-68658.093,0.28146392,0.27109287,1.9114787e+14,6.3233365e+12,-1.0184825e+16
0.00096874998,0,-68711.329,0.28598351,0.26657328,2.2646173e+14,5.2595753e+12,-1.0221202e+16
0.00112375,0,-68728.22,0.28705196,0.26550484,2.3620463e+14,5.0616774e+12,-1.0231143e+16
0.001453125,0,-68790.909,0.28931451,0.26324228,2.5759946e+14,4.6235726e+12,-1.0252976e+16
0.0016081251,0,-68797.945,0.2903833,0.2621735,2.6868932e+14,4.4496319e+12,-1.026424e+16
0.0019375,0,-68834.122,0.29264762,0.25990917,2.9304273e+14,4.0642093e+12,-1.0288979e+16
0.0020925,0,-68835.061,0.29371676,0.25884003,3.0566663e+14,3.9113299e+12,-1.0301755e+16
0.002421875,0,-68851.595,0.29598283,0.25657397,3.3339018e+14,3.5722957e+12,-1.0329818e+16
0.002446875,0,-68858.564,0.29615531,0.25640149,3.3558398e+14,3.5494334e+12,4.3034306e+20
0.0024999999,0,-68879.493,0.29652096,0.25603583,3.4040192e+14,3.4987107e+12,1.3413911e+21
0.0024999999,0,-68879.493,0.29652096,0.25603583,0,0,0
0.00263,0,666980.92,0.26752459,1.3004624,0,0,0
0.0029062501,0,2224625,0.2061485,3.5196277,0,0,0
0.0030962501,1.0094418e-07,1969283.3,0.16376864,3.2027307,0,0,0
0.0035000001,3.151932e-07,1428732.3,0.074064664,2.5289712,0,0,0
0.0035000001,3.151932e-07,1428732.3,0.074064664,2.5289712,0,0,0
0.0036200001,3.151606e-07,1020084.6,0.072196277,2.5308396,0,0,0
0.0038749999,3.1509451e-07,155033.17,0.068249578,2.5347863,0,0,0
0.004495,3.1546105e-07,154937.19,0.058609618,2.5444262,0,0,0
0.0058125001,3.1583569e-07,154797.41,0.038233669,2.5648022,0,0,0
0.0064325002,3.1603152e-07,154702.14,0.028614275,2.5744216,0,0,0
0.0077499999,3.1622195e-07,154602.45,0.0082625485,2.5947733,0,0,0
0.0086300001,3.1613701e-07,141809.49,-0.0053665295,1.7644793,0,0,0
0.0105,3.1603491e-07,114742.09,-0.034223773,1.803478e-12,0,0,0
0.0105,3.1603491e-07,114742.09,-0.034223773,0,0,0,0
0.01086,2.146459e-07,77931.895,-0.034223773,0,0,0,0
0.011625,0,-3.6058589e-06,-0.034223773,0,0,0,0
0.01426,0,-3.5973133e-06,-0.034223773,0,0,0,0
0.0155,0,-3.5833934e-06,-0.034223773,0,0,0,0

