Y,Polarization-Y,ElectricField-Y,ElectrostaticPotential,ConductionBandEnergy,eDensity,hDensity,SpaceCharge
-0.0155,0,7.1813276e-07,-0.034223773,0,0,0,0
-0.015499999,0,7.1813275e-07,-0.034223773,0,0,0,0
-0.011625,-1.0508624e-13,-0.035097116,-0.034223773,0,0,0,0
-0.0105,-6.0981639e-07,-137526.97,-0.034223773,0,0,0,0
-0.0105,-6.0981639e-07,-137526.97,-0.034223773,3.6003135e-13,0,0,0
-0.010499999,-6.098164e-07,-137526.98,-0.03422376,6.1592663e-07,0,0,0
-0.0077499999,-6.6488292e-07,-182387.3,0.01599609,2.5870398,0,0,0
-0.0077499994,-6.6488292e-07,-182387.3,0.015996099,2.5870397,0,0,0
-0.0058125001,-6.8060469e-07,-189040.17,0.05211933,2.5509165,0,0,0
-0.0058124997,-6.8060468e-07,-189040.17,0.05211934,2.5509165,0,0,0
-0.0038749999,-6.3681484e-07,-193185.58,0.089478915,2.5135569,0,0,0
-0.0035000001,-7.5810508e-07,-2376103.5,0.097014695,2.5060211,0,0,0
-0.0035000001,-7.5810508e-07,-2376103.5,0.097014695,2.5060211,0,0,0
-0.0034999999,-7.5810495e-07,-2376103.8,0.097014739,2.5060214,0,0,0
-0.0029062501,0,-3755524.6,0.31943093,3.4063453,0,0,0
-0.0024999999,0,-559101.03,0.47238194,0.016733625,0,0,0
-0.0024999999,0,-559101.03,0.47238194,0.016733624,1.0495139e+19,3001.7397,1.1599613e+21
-0.002421875,0,-427054.76,0.47676162,0.012353947,1.2179113e+19,2534.0184,3.7820875e+19
-0.0019375,0,-328799.37,0.49678399,-0.007668425,2.3127894e+19,1167.8743,2.6872095e+19
-0.0019374999,0,-328799.37,0.49678399,-0.0076684282,2.3127894e+19,1167.8742,2.6872094e+19
-0.001453125,0,-194002.16,0.50858095,-0.01946539,3.2573326e+19,739.57097,1.7426662e+19
-0.0014531249,0,-194002.15,0.50858096,-0.019465393,3.2573326e+19,739.5709,1.7426662e+19
-0.00096874998,0,-87930.024,0.51551852,-0.026402959,3.9301389e+19,564.9882,1.0698599e+19
-0.00096874975,0,-87930.019,0.51551853,-0.026402965,3.9301389e+19,564.98814,1.0698599e+19
0,0,-57233.492,0.52172343,-0.032607867,4.6078394e+19,443.42479,3.9215937e+18
2.3096794e-10,0,-57233.492,0.52172343,-0.032607873,4.6078395e+19,443.42477,3.9215933e+18
0.00096874998,0,-56935.877,0.52601841,-0.036902852,5.1191797e+19,374.78223,-1.1918094e+18
0.0009687501,0,-56935.886,0.52601842,-0.036902855,5.1191798e+19,374.78222,-1.1918098e+18
0.001453125,0,-100677.39,0.52963575,-0.040520187,5.5776056e+19,325.59488,-5.7760684e+18
0.0014531252,0,-100677.4,0.52963575,-0.040520191,5.5776057e+19,325.59488,-5.7760691e+18
0.0019375,0,-180255.62,0.53570594,-0.046590381,6.4031862e+19,257.31156,-1.4031874e+19
0.0019375001,0,-180255.63,0.53570595,-0.046590385,6.4031863e+19,257.31156,-1.4031875e+19
0.002421875,0,-253450.87,0.5470559,-0.057940335,8.1311915e+19,165.8245,-3.1311927e+19
0.0024999999,0,-371544.57,0.54995801,-0.06084245,8.6104653e+19,148.21215,1.0694435e+21
0.0024999999,0,-371544.28,0.549958,-0.060841686,0,0,0
0.0029062501,0,821930.46,0.5165302,3.209246,0,0,0
0.0029062503,-4.2886558e-13,821930.45,0.51653019,3.2092458,0,0,0
0.0035000001,-1.8262366e-06,785326.42,0.46775468,2.1352812,0,0,0
0.0035000001,-1.8262366e-06,785326.41,0.46775467,2.1352812,0,0,0
0.0038749999,-1.8320788e-06,720103.98,0.44047868,2.1625572,0,0,0
0.0038750004,-1.8320788e-06,720103.98,0.44047865,2.1625572,0,0,0
0.0058125001,-1.8182701e-06,717447.71,0.30117912,2.3018567,0,0,0
0.0058125006,-1.8182701e-06,717447.71,0.30117909,2.3018568,0,0,0
0.0077499999,-1.8127675e-06,715844.9,0.16248195,2.4405539,0,0,0
0.0077500003,-1.8127675e-06,715844.86,0.16248191,2.4405533,0,0,0
0.0105,-1.8039824e-06,531087.61,-0.034223773,9.8016701e-13,0,0,0
0.0105,-1.803982e-06,531087.48,-0.034223773,0,0,0,0
0.011625,0,-1.9632451e-06,-0.034223773,0,0,0,0
0.015499999,0,-1.9522419e-06,-0.034223773,0,0,0,0
0.0155,0,-1.9522419e-06,-0.034223773,0,0,0,0

