Y,Polarization-Y,ElectricField-Y,ElectrostaticPotential,ConductionBandEnergy,eDensity,hDensity,SpaceCharge
-0.0155,0,1.2434043e-06,-0.034223773,0,0,0,0
-0.015499999,0,1.2434044e-06,-0.034223773,0,0,0,0
-0.011625,0,1.198549e-06,-0.034223773,0,0,0,0
-0.0105,-1.8176555e-06,39902.797,-0.034223773,0,0,0,0
-0.0105,-1.8176558e-06,39902.805,-0.034223773,6.0470585e-13,0,0,0
-0.0077500003,-1.7479817e-06,46288.472,-0.047753345,2.6507886,0,0,0
-0.0077499999,-1.7479817e-06,46288.474,-0.047753348,2.6507892,0,0,0
-0.0058125006,-1.7437575e-06,37630.749,-0.055738854,2.6587747,0,0,0
-0.0058125001,-1.7437575e-06,37630.746,-0.055738856,2.6587747,0,0,0
-0.0038750004,-1.8466715e-06,24191.005,-0.061624426,2.6646603,0,0,0
-0.0038749999,-1.8466715e-06,24191.003,-0.061624427,2.6646603,0,0,0
-0.0035000001,-1.6408509e-06,-3111552.1,-0.062469156,2.665505,0,0,0
-0.0035000001,-1.6408509e-06,-3111552.1,-0.062469156,2.665505,0,0,0
-0.0029062503,-3.0241532e-13,-5074774.2,0.23833886,3.4874371,0,0,0
-0.0029062501,0,-5074774.6,0.23833892,3.4874373,0,0,0
-0.0024999999,0,-992336.56,0.44577915,0.043336415,0,0,0
-0.0024999999,0,-992336.56,0.44577915,0.043336415,7.6567791e+17,1.2148284e+11,1.1922917e+21
-0.002421875,0,-831819.56,0.45355476,0.035560806,1.0309717e+18,8.9963801e+10,4.8969016e+19
-0.0019375001,0,-683267.2,0.49322693,-0.0041113655,4.5783162e+18,1.9480569e+10,4.5421672e+19
-0.0019375,0,-683267.19,0.49322693,-0.0041113697,4.5783162e+18,1.9480368e+10,4.5421672e+19
-0.0014531252,0,-446530.66,0.51994737,-0.030831807,1.1781479e+19,6.9663336e+09,3.8218509e+19
-0.001453125,0,-446530.65,0.51994737,-0.030831811,1.1781479e+19,6.9662437e+09,3.8218509e+19
-0.0009687501,0,-181073.75,0.5366005,-0.047484939,2.0240186e+19,3.676212e+09,2.9759802e+19
-0.00096874998,0,-181073.73,0.5366005,-0.047484942,2.0240186e+19,3.6761692e+09,2.9759802e+19
-2.3096794e-10,0,-58614.217,0.5492859,-0.060170342,2.9546136e+19,2.2661907e+09,2.0453852e+19
0,0,-58614.194,0.54928591,-0.060170345,2.9546136e+19,2.2661581e+09,2.0453852e+19
0.00096874975,0,36394.937,0.54787132,-0.058755762,2.8371184e+19,2.4003337e+09,2.1628804e+19
0.00096874998,0,36394.958,0.54787133,-0.058755763,2.8371184e+19,2.4003271e+09,2.1628804e+19
0.0014531249,0,203802.67,0.54102769,-0.051912123,2.3180274e+19,3.1298076e+09,2.6819714e+19
0.001453125,0,203802.69,0.54102768,-0.051912123,2.3180274e+19,3.1298097e+09,2.6819714e+19
0.0019374999,0,360943.57,0.52807498,-0.038959416,1.5430826e+19,5.1625633e+09,3.4569162e+19
0.0019375,0,360943.58,0.52807498,-0.038959415,1.5430826e+19,5.1625695e+09,3.4569162e+19
0.002421875,0,462085.69,0.50597965,-0.016864085,7.2551257e+18,1.2125645e+10,4.2744862e+19
0.0024999999,0,602636.82,0.50124716,-0.012131595,6.1258944e+18,1.4558358e+10,1.1679583e+21
0.0024999999,0,602636.82,0.50124716,-0.012131595,0,0,0
0.0029062501,0,3872137.7,0.34306065,3.3827156,0,0,0
0.0034999999,6.6116123e-07,2450608.2,0.11424365,2.4887925,0,0,0
0.0035000001,6.6116135e-07,2450607.9,0.11424361,2.4887922,0,0,0
0.0035000001,6.6116135e-07,2450607.9,0.11424361,2.4887922,0,0,0
0.0038749999,5.7482099e-07,228101.82,0.10544936,2.4975865,0,0,0
0.0058124997,5.9174284e-07,214226.28,0.062420573,2.5406153,0,0,0
0.0058125001,5.9174285e-07,214226.28,0.062420564,2.5406153,0,0,0
0.0077499994,5.8081989e-07,205956.22,0.021672918,2.5813629,0,0,0
0.0077499999,5.8081989e-07,205956.22,0.021672909,2.5813629,0,0,0
0.010499999,5.5287785e-07,148221.85,-0.034223761,6.1682323e-07,0,0,0
0.0105,5.5287784e-07,148221.84,-0.034223773,4.3350724e-13,0,0,0
0.0105,5.5287784e-07,148221.84,-0.034223773,0,0,0,0
0.011625,1.0879796e-13,0.031800379,-0.034223773,0,0,0,0
0.015499999,0,-9.4161265e-07,-0.034223773,0,0,0,0
0.0155,0,-9.4161265e-07,-0.034223773,0,0,0,0

