Y,Polarization-Y,ElectricField-Y,ElectrostaticPotential,ConductionBandEnergy,eDensity,hDensity,SpaceCharge
-0.0155,0,3.864054e-06,-0.034223773,0,0,0,0
-0.014569999,0,3.8650383e-06,-0.034223773,0,0,0,0
-0.011625,0,3.867462e-06,-0.034223773,0,0,0,0
-0.010770001,-8.3209617e-07,8597.4899,-0.034223773,0,0,0,0
-0.0105,-1.0947733e-06,11421.582,-0.034223773,0,0,0,0
-0.0105,-1.0947733e-06,11421.582,-0.034223773,1.9337946e-12,0,0,0
-0.0084100002,-1.0946815e-06,14470.787,-0.037424569,2.0075176,0,0,0
-0.0077499999,-1.0946649e-06,15481.794,-0.038477121,2.641513,0,0,0
-0.0062775007,-1.0946397e-06,15377.698,-0.040720745,2.6437566,0,0,0
-0.0058125001,-1.0946366e-06,15357.227,-0.041460795,2.6444966,0,0,0
-0.0043400005,-1.0946834e-06,15362.416,-0.043690551,2.6467264,0,0,0
-0.0038749999,-1.0946963e-06,15373.805,-0.044428805,2.6474646,0,0,0
-0.0035900001,-1.0945492e-06,-1415030.8,-0.044858586,2.6478944,0,0,0
-0.0035000001,-1.0945167e-06,-1865752.9,-0.045001253,2.6480371,0,0,0
-0.0035000001,-1.0945167e-06,-1865752.9,-0.045001253,2.6480371,0,0,0
-0.0030487501,-2.626379e-07,-2759213.4,0.092294621,3.3640237,0,0,0
-0.0029062501,0,-3040748.4,0.13554589,3.5902303,0,0,0
-0.0025975001,0,-780082.46,0.22948539,1.0846446,0,0,0
-0.0024999999,0,-67960.009,0.25907834,0.29347845,0,0,0
-0.0024999999,0,-67960.009,0.25907834,0.29347845,9.901919e+13,1.4608056e+13,1.5652573e+21
-0.0024406251,0,-67987.619,0.25948187,0.29307493,1.0056915e+14,1.4384328e+13,3.7491207e+20
-0.002421875,0,-67995.878,0.25960928,0.29294752,1.0107463e+14,1.4310895e+13,-1.0086764e+16
-0.00205375,0,-68025.28,0.26211262,0.29044417,1.114349e+14,1.3021167e+13,-1.0098414e+16
-0.0019375,0,-68033.924,0.26290301,0.28965378,1.1481351e+14,1.2597851e+13,-1.0102216e+16
-0.0015693752,0,-68085.865,0.26540889,0.2871479,1.2659376e+14,1.1461475e+13,-1.0115132e+16
-0.001453125,0,-68101.436,0.26620004,0.28635675,1.3043516e+14,1.1088495e+13,-1.0119347e+16
-0.0010850001,0,-68181.347,0.26870842,0.28384838,1.4383153e+14,1.0087382e+13,-1.0133744e+16
-0.00096874998,0,-68205.394,0.26950032,0.28305648,1.481996e+14,9.7587956e+12,-1.0138441e+16
-0.00023250017,0,-68276.842,0.27452444,0.27803236,1.8076574e+14,8.1003205e+12,-1.0172665e+16
0,0,-68298.732,0.27611046,0.27644633,1.9138314e+14,7.5559553e+12,-1.0183827e+16
0.00073624979,0,-68367.272,0.28114408,0.27141271,2.3352567e+14,6.2698399e+12,-1.0227256e+16
0.00096874998,0,-68388.585,0.28273302,0.26982377,2.4726327e+14,5.8476598e+12,-1.0241416e+16
0.0013368749,0,-68463.005,0.28525328,0.26730352,2.7278217e+14,5.317501e+12,-1.0267465e+16
0.001453125,0,-68486.044,0.28604882,0.26650798,2.8110001e+14,5.1434554e+12,-1.0275957e+16
0.0018212498,0,-68532.401,0.28857134,0.26398546,3.101384e+14,4.6767738e+12,-1.0305462e+16
0.0019375,0,-68546.938,0.28936758,0.26318921,3.196028e+14,4.5235567e+12,-1.0315079e+16
0.002305625,0,-68570.627,0.29189233,0.26066446,3.5264944e+14,4.1128051e+12,-1.0348537e+16
0.002421875,0,-68578.165,0.29268928,0.25986751,3.6341958e+14,3.9779405e+12,-1.0359442e+16
0.0024812499,0,-68602.992,0.29309671,0.25946009,3.6916159e+14,3.9164675e+12,1.0114425e+21
0.0024999999,0,-68610.766,0.29322531,0.25933149,3.7103289e+14,3.8962827e+12,1.3298914e+21
0.0024999999,0,-68610.766,0.29322531,0.25933149,0,0,0
0.0028087499,0,1660311.3,0.22510818,2.7390948,0,0,0
0.0029062501,0,2204565.3,0.20366714,3.5221091,0,0,0
0.0033575001,2.3908916e-07,1604483,0.10411085,2.7683829,0,0,0
0.0035000001,3.1454576e-07,1415571.9,0.07277377,2.5302621,0,0,0
0.0035000001,3.1454576e-07,1415571.9,0.07277377,2.5302621,0,0,0
0.0037849999,3.1447364e-07,455278.02,0.068410634,2.5346252,0,0,0
0.0038749999,3.1445164e-07,152968.86,0.067039823,2.535996,0,0,0
0.0053474996,3.1456431e-07,152889.02,0.044500224,2.5585356,0,0,0
0.0058125001,3.1458573e-07,152869.21,0.037417866,2.565618,0,0,0
0.0072849994,3.1462585e-07,152871.8,0.014884256,2.5881516,0,0,0
0.0077499999,3.1463073e-07,152879.8,0.007802454,2.5952334,0,0,0
0.0098399995,3.1457909e-07,122905.67,-0.024173025,0.62289204,0,0,0
0.0105,3.1456607e-07,113485.44,-0.034223773,1.7960422e-12,0,0,0
0.0105,3.1456607e-07,113485.44,-0.034223773,0,0,0,0
0.011355,7.54479e-08,27140.35,-0.034223773,0,0,0,0
0.011625,0,-3.591534e-06,-0.034223773,0,0,0,0
0.014569999,0,-3.5888983e-06,-0.034223773,0,0,0,0
0.0155,0,-3.5880774e-06,-0.034223773,0,0,0,0

