Y,Polarization-Y,ElectricField-Y,ElectrostaticPotential,ConductionBandEnergy,eDensity,hDensity,SpaceCharge
-0.0155,0,3.9072477e-06,-0.034223773,0,0,0,0
-0.01364,0,3.9091495e-06,-0.034223773,0,0,0,0
-0.011625,0,3.9098329e-06,-0.034223773,0,0,0,0
-0.01104,-5.6854816e-07,8490.4392,-0.034223773,0,0,0,0
-0.0105,-1.09335e-06,16570.552,-0.034223773,0,0,0,0
-0.0105,-1.09335e-06,16570.552,-0.034223773,1.9548675e-12,0,0,0
-0.0090699997,-1.0933469e-06,19588.473,-0.037382603,1.3745339,0,0,0
-0.0077499999,-1.0933531e-06,22458.032,-0.040388781,2.6434246,0,0,0
-0.0067424998,-1.0933545e-06,22427.315,-0.042613119,2.645649,0,0,0
-0.0058125001,-1.093357e-06,22384.792,-0.044727958,2.6477638,0,0,0
-0.004805,-1.0933623e-06,22412.464,-0.046950944,2.6499868,0,0,0
-0.0038749999,-1.0933597e-06,22427.53,-0.049062014,2.6520979,0,0,0
-0.0036800001,-1.0933506e-06,-938330.57,-0.04949212,2.652528,0,0,0
-0.0035000001,-1.0933554e-06,-1823826.8,-0.049900238,2.6529361,0,0,0
-0.0035000001,-1.0933554e-06,-1823826.8,-0.049900238,2.6529361,0,0,0
-0.0031912501,-5.2481262e-07,-2423971.2,0.042096346,3.1447645,0,0,0
-0.0029062501,0,-2977103.5,0.12686731,3.5989089,0,0,0
-0.002695,0,-1463404.9,0.18981227,1.8858898,0,0,0
-0.0024999999,0,-68714.557,0.24781348,0.30474332,0,0,0
-0.0024999999,0,-68714.557,0.24781348,0.30474332,1.3097435e+14,2.0852277e+13,1.5288827e+21
-0.002459375,0,-68732.194,0.24809237,0.30446442,1.323866e+14,2.0633029e+13,7.3308494e+20
-0.002421875,0,-68748.934,0.24835031,0.30420649,1.3372351e+14,2.042372e+13,-1.01133e+16
-0.00217,0,-68769.043,0.25008044,0.30247636,1.431705e+14,1.9160654e+13,-1.012401e+16
-0.0019375,0,-68788.687,0.2516806,0.3008762,1.5211502e+14,1.7954982e+13,-1.013416e+16
-0.0016856249,0,-68823.734,0.25341242,0.29914437,1.6287063e+14,1.6843379e+13,-1.0146027e+16
-0.001453125,0,-68857.393,0.25501421,0.29754259,1.7305717e+14,1.5782503e+13,-1.0157275e+16
-0.00120125,0,-68909.71,0.25674773,0.29580906,1.8530417e+14,1.4804325e+13,-1.01705e+16
-0.00096874998,0,-68959.464,0.25835115,0.29420565,1.9690665e+14,1.3870983e+13,-1.0183036e+16
-0.00046499996,0,-69012.122,0.26182328,0.29073351,2.267383e+14,1.2253171e+13,-1.0214485e+16
0,0,-69062.913,0.26503499,0.28752181,2.5501307e+14,1.0710006e+13,-1.0244303e+16
0.00050374999,0,-69115.448,0.26851389,0.28404291,2.9372006e+14,9.4581977e+12,-1.0284262e+16
0.00096874998,0,-69166.006,0.27173206,0.28082474,3.3042944e+14,8.2646976e+12,-1.0322165e+16
0.001220625,0,-69218.121,0.27347404,0.27908276,3.5391498e+14,7.7495412e+12,-1.0346165e+16
0.001453125,0,-69267.378,0.27508554,0.27747125,3.7619861e+14,7.2585608e+12,-1.036894e+16
0.0017050001,0,-69302.281,0.27682921,0.27572758,4.0296028e+14,6.8055744e+12,-1.0396155e+16
0.0019375,0,-69335.511,0.27844233,0.27411447,4.2836037e+14,6.3739524e+12,-1.0421986e+16
0.002189375,0,-69355.328,0.28018769,0.2723691,4.5885891e+14,5.9756814e+12,-1.0452883e+16
0.002421875,0,-69374.443,0.28180241,0.27075438,4.8781491e+14,5.5962891e+12,-1.0482219e+16
0.0024625,0,-69392.095,0.28208408,0.27047271,4.9311849e+14,5.5367213e+12,6.752011e+20
0.0024999999,0,-69408.676,0.28234467,0.27021212,4.9815473e+14,5.4799857e+12,1.2972664e+21
0.0024999999,0,-69408.676,0.28234467,0.27021212,0,0,0
0.00271125,0,1082270.4,0.23702321,1.9656078,0,0,0
0.0029062501,0,2143019.3,0.19528607,3.5304902,0,0,0
0.003215,1.6284549e-07,1743276,0.12904677,3.0129044,0,0,0
0.0035000001,3.131135e-07,1375108.1,0.068046173,2.5349897,0,0,0
0.0035000001,3.131135e-07,1375108.1,0.068046173,2.5349897,0,0,0
0.003695,3.1308331e-07,735375.13,0.065191716,2.5378441,0,0,0
0.0038749999,3.1305778e-07,146168.29,0.062566913,2.5404689,0,0,0
0.0048825,3.1307991e-07,146138.42,0.047818752,2.5552171,0,0,0
0.0058125001,3.1310914e-07,146106.57,0.034258103,2.5687777,0,0,0
0.0068200002,3.1311502e-07,146125.3,0.01951016,2.5835257,0,0,0
0.0077499999,3.1313e-07,146135.08,0.0059511502,2.5970847,0,0,0
0.0091800001,3.1312505e-07,126526.24,-0.014980894,1.2466417,0,0,0
0.0105,3.1313266e-07,108496.43,-0.034223773,1.6480326e-12,0,0,0
0.0105,3.1313266e-07,108496.43,-0.034223773,0,0,0,0
0.011085,1.5029431e-07,51966.911,-0.034223773,0,0,0,0
0.011625,0,-3.2945539e-06,-0.034223773,0,0,0,0
0.01364,0,-3.2943235e-06,-0.034223773,0,0,0,0
0.0155,0,-3.2930794e-06,-0.034223773,0,0,0,0

