Y,Polarization-Y,ElectricField-Y,ElectrostaticPotential,ConductionBandEnergy,eDensity,hDensity,SpaceCharge
-0.0155,0,-3.0312136e-07,-0.034223773,0,0,0,0
-0.013329999,0,-2.2544416e-07,-0.034223773,0,0,0,0
-0.011625,0,-2.7708992e-07,-0.034223773,0,0,0,0
-0.010995,-1.4415688e-06,60874.314,-0.034223773,0,0,0,0
-0.0105,-2.4648445e-06,98735.251,-0.034223773,0,0,0,0
-0.0105,-2.4648445e-06,98735.251,-0.034223773,-1.607651e-13,0,0,0
-0.0089599993,-2.4331983e-06,120013.16,-0.056307197,1.4989497,0,0,0
-0.0077499999,-2.4037113e-06,129788.29,-0.069571353,2.6726072,0,0,0
-0.0066649993,-2.3987385e-06,138267.67,-0.086475136,2.689511,0,0,0
-0.0058125001,-2.3926744e-06,139740.6,-0.095952815,2.6989887,0,0,0
-0.0047274996,-2.4223539e-06,137152.75,-0.11371821,2.7167541,0,0,0
-0.0038749999,-2.4425328e-06,134345.71,-0.12314923,2.7261851,0,0,0
-0.003665,-2.3428443e-06,-1919467.2,-0.1264124,2.7294482,0,0,0
-0.0035000001,-2.2944328e-06,-3462455.6,-0.12818505,2.7312209,0,0,0
-0.0035000001,-2.2944328e-06,-3462455.6,-0.12818505,2.7312209,0,0,0
-0.0031674998,-9.5949196e-07,-4741895.5,0.064551416,3.1672194,0,0,0
-0.0029062501,0,-5704833.6,0.21061086,3.5151654,0,0,0
-0.0026787499,0,-3136592.8,0.34247141,1.5707737,0,0,0
-0.0024999999,0,-1180583.5,0.44242952,0.04668603,0,0,0
-0.0024999999,0,-1180583.5,0.44242952,0.04668603,6.8452793e+17,2.8316276e+10,1.1942706e+21
-0.0024562499,0,-1077308.7,0.44771795,0.041397596,8.24685e+17,2.4731447e+10,5.5166696e+20
-0.002421875,0,-997101.34,0.45165255,0.037463,9.7274527e+17,1.991057e+10,4.9027255e+19
-0.0021506248,0,-885406.84,0.47861867,0.010496882,3.331975e+18,1.3027217e+10,4.6668025e+19
-0.0019375,0,-800563.66,0.49849925,-0.0093836988,5.5782264e+18,3.3861284e+09,4.4421774e+19
-0.0016662498,0,-632618.44,0.51629493,-0.027179382,1.1270949e+19,2.4826304e+09,3.8729051e+19
-0.001453125,0,-506697.02,0.52921411,-0.040098567,1.603466e+19,1.0978064e+09,3.396534e+19
-0.0011818749,0,-337567.12,0.53991206,-0.050796511,2.2888663e+19,9.0227976e+08,2.7111337e+19
-0.00096874998,0,-214075.77,0.54759425,-0.058478705,2.8153203e+19,5.8076082e+08,2.1846797e+19
-0.00042624967,0,-124859.88,0.55518203,-0.066066487,3.5137835e+19,5.1707297e+08,1.4862165e+19
0,0,-60278.81,0.56055459,-0.071439045,4.0212706e+19,3.9862147e+08,9.7872939e+18
0.00054250035,0,5334.2024,0.55991057,-0.070795024,3.9545832e+19,4.2297411e+08,1.0454168e+19
0.00096874998,0,53468.176,0.55930984,-0.07019429,3.8917682e+19,4.4880874e+08,1.1082318e+19
0.0012400001,0,138673.91,0.55554129,-0.066425741,3.5293283e+19,5.1076881e+08,1.4706717e+19
0.001453125,0,202882.38,0.55265873,-0.063543181,3.2493153e+19,5.9497739e+08,1.7506847e+19
0.0017243752,0,299135.95,0.54527687,-0.056161324,2.6715466e+19,7.635922e+08,2.3284534e+19
0.0019375,0,372382.33,0.539658,-0.050542452,2.2238235e+19,9.9602287e+08,2.7761765e+19
0.0022087502,0,444608.71,0.52656563,-0.03745008,1.5688732e+19,1.604083e+09,3.4311268e+19
0.002421875,0,499775.77,0.5165879,-0.027472351,1.0511975e+19,2.4324151e+09,3.9488025e+19
0.0024656251,0,583420.91,0.51371889,-0.024603342,9.5783506e+18,2.6550938e+09,6.6865837e+20
0.0024999999,0,647949.31,0.51152568,-0.022410137,8.8240009e+18,2.9558218e+09,1.1628322e+21
0.0024999999,0,647949.31,0.51152568,-0.022410137,0,0,0
0.0027275002,0,2563483,0.41880029,1.8828464,0,0,0
0.0029062501,0,4051594.3,0.34694047,3.3788358,0,0,0
0.0032387504,4.923605e-07,3215323.7,0.21141954,2.8856217,0,0,0
0.0035000001,8.4164116e-07,2570197.7,0.10641889,2.496617,0,0,0
0.0035000001,8.4164116e-07,2570197.7,0.10641889,2.496617,0,0,0
0.0037100001,8.1172468e-07,1230399.8,0.10231778,2.5007181,0,0,0
0.0038749999,7.9728011e-07,197912.79,0.098852861,2.504183,0,0,0
0.0049600005,8.0822289e-07,199982.79,0.07797066,2.5250652,0,0,0
0.0058125001,8.1224129e-07,199945.46,0.060243151,2.5427927,0,0,0
0.0068975007,8.0648095e-07,202059.28,0.039043744,2.5639921,0,0,0
0.0077499999,8.0218539e-07,201477.73,0.021441633,2.5815942,0,0,0
0.0092900004,7.8959883e-07,174143.98,-0.0092907204,1.1354603,0,0,0
0.0105,7.7878478e-07,151161.77,-0.034223773,-3.2241214e-14,0,0,0
0.0105,7.7878478e-07,151161.77,-0.034223773,0,0,0,0
0.01113,3.2374489e-07,67610.639,-0.034223773,0,0,0,0
0.011625,0,1.0401356e-07,-0.034223773,0,0,0,0
0.013795001,0,4.5632666e-08,-0.034223773,0,0,0,0
0.0155,0,-3.9586932e-08,-0.034223773,0,0,0,0

