Y,Polarization-Y,ElectricField-Y,ElectrostaticPotential,ConductionBandEnergy,eDensity,hDensity,SpaceCharge
-0.0155,0,2.6795377e-07,-0.034223773,0,0,0,0
-0.012090001,0,2.5398317e-07,-0.034223773,0,0,0,0
-0.011625,0,2.534421e-07,-0.034223773,0,0,0,0
-0.010635,-2.8581213e-07,-151344.74,-0.034223773,0,0,0,0
-0.0105,-3.2479841e-07,-172029.6,-0.034223773,0,0,0,0
-0.0105,-3.2479841e-07,-172029.6,-0.034223773,1.2558482e-13,0,0,0
-0.0080800001,-3.2627792e-07,-224515.98,0.021842443,2.2647217,0,0,0
-0.0077499999,-3.2648072e-07,-231651.1,0.029497855,2.573538,0,0,0
-0.0060450006,-3.2919211e-07,-231367.83,0.068966463,2.5340694,0,0,0
-0.0058125001,-3.294589e-07,-231318.88,0.07435242,2.5286834,0,0,0
-0.0041075004,-3.3370503e-07,-231275.26,0.11376284,2.489273,0,0,0
-0.0038749999,-3.3407299e-07,-231253.33,0.11913888,2.483897,0,0,0
-0.0035450002,-3.3290861e-07,-1687919.8,0.12675609,2.4762798,0,0,0
-0.0035000001,-3.3281961e-07,-1886104.1,0.12779528,2.4752406,0,0,0
-0.0035000001,-3.3281961e-07,-1886104.1,0.12779528,2.4752406,0,0,0
-0.0029775002,-3.9734821e-08,-2796318.3,0.28040982,3.3106373,0,0,0
-0.0029062501,0,-2920149.8,0.301177,3.4245992,0,0,0
-0.00254875,0,-582037.54,0.40560255,0.52774124,0,0,0
-0.0024999999,0,-263752.16,0.41981208,0.13274471,0,0,0
-0.0024999999,0,-263752.16,0.41981208,0.13274471,3.9357218e+16,4916.7886,1.1746778e+21
-0.0024312499,0,-263959.65,0.42162672,0.13093008,4.2217752e+16,4584.5426,1.4083537e+20
-0.002421875,0,-263987.54,0.42187266,0.13068414,4.2620828e+16,4540.0351,-5.2620828e+16
-0.001995625,0,-264272.04,0.43313411,0.11942269,6.6509535e+16,2977.8143,-7.6509535e+16
-0.0019375,0,-264314.78,0.43466043,0.11789637,6.9869536e+16,2768.1877,-7.9869536e+16
-0.0015112502,0,-264980.1,0.44594761,0.10660919,1.0913607e+17,1814.317,-1.1913607e+17
-0.001453125,0,-265077.71,0.44747769,0.1050791,1.1464356e+17,1685.9158,-1.2464356e+17
-0.0010268751,0,-266805.1,0.4588037,0.093753098,1.7931847e+17,1103.6396,-1.8931847e+17
-0.00096874998,0,-267053.55,0.46033948,0.092217319,1.8836611e+17,1025.0102,-1.9836611e+17
-0.0001162502,0,-270990.25,0.48317561,0.069381189,4.7204296e+17,453.34352,-4.8204296e+17
0,0,-271555.15,0.48627393,0.066282867,5.1157896e+17,375.81886,-5.2157896e+17
0.0008524998,0,-279456.03,0.50976287,0.042793924,1.3090112e+18,162.92345,-1.3190112e+18
0.00096874998,0,-280570.66,0.5129539,0.039602899,1.4197745e+18,133.88175,-1.4297745e+18
0.0013949999,0,-298010.24,0.52537687,0.027179927,2.298737e+18,84.342763,-2.308737e+18
0.001453125,0,-300444.54,0.52706734,0.025489453,2.4207021e+18,77.554764,-2.4307021e+18
0.0018793748,0,-322314.65,0.54026169,0.012295108,4.0076415e+18,47.546676,-4.0176415e+18
0.0019375,0,-325359.51,0.54205971,0.01049709,4.2278695e+18,43.425575,-4.2378695e+18
0.00236375,0,-343301.77,0.55660144,-0.0040446435,7.2584327e+18,25.395962,-7.2684327e+18
0.002421875,0,-345798.2,0.5585869,-0.0060301022,7.679453e+18,22.915435,-7.689453e+18
0.002490625,0,-371101.94,0.56116153,-0.0086047336,8.4107756e+18,20.7599,9.6603419e+20
0.0024999999,0,-374618.71,0.56151362,-0.0089568292,8.5125e+18,20.463037,1.0987972e+21
0.0024999999,0,-374618.71,0.56151362,-0.0089568292,0,0,0
0.0028575,0,718926.77,0.53047839,2.8145108,0,0,0
0.0029062501,0,867720.55,0.52626474,3.1995115,0,0,0
0.00342875,-1.5978621e-06,819070.07,0.48090258,2.2568623,0,0,0
0.0035000001,-1.8160797e-06,812624.24,0.47474393,2.1282919,0,0,0
0.0035000001,-1.8160797e-06,812624.24,0.47474393,2.1282919,0,0,0
0.0038299998,-1.8180687e-06,735627.92,0.45083596,2.1521999,0,0,0
0.0038749999,-1.8182257e-06,725384.64,0.44757442,2.1554614,0,0,0
0.0055799996,-1.8220831e-06,726335.16,0.32386323,2.2791726,0,0,0
0.0058125001,-1.8223566e-06,726410.24,0.30699766,2.2960382,0,0,0
0.0075174994,-1.8253421e-06,727976.97,0.18299769,2.4200382,0,0,0
0.0077499999,-1.8255629e-06,728107.74,0.16610904,2.4369268,0,0,0
0.01017,-1.8261787e-06,563639.72,-0.010225022,0.29247296,0,0,0
0.0105,-1.8262189e-06,541239.58,-0.034223773,7.16242e-13,0,0,0
0.0105,-1.8262189e-06,541239.58,-0.034223773,0,0,0,0
0.01149,-2.1890905e-07,64842.181,-0.034223773,0,0,0,0
0.011625,0,-1.4328453e-06,-0.034223773,0,0,0,0
0.012090001,0,-1.4334579e-06,-0.034223773,0,0,0,0
0.0155,0,-1.4504027e-06,-0.034223773,0,0,0,0

