Y,Polarization-Y,ElectricField-Y,ElectrostaticPotential,ConductionBandEnergy,eDensity,hDensity,SpaceCharge
-0.0155,0,2.4590668e-07,-0.034223773,0,0,0,0
-0.014569999,0,2.4593703e-07,-0.034223773,0,0,0,0
-0.011625,0,2.4598594e-07,-0.034223773,0,0,0,0
-0.011355,-7.8276106e-08,-40444.228,-0.034223773,0,0,0,0
-0.0105,-3.2587229e-07,-168372.16,-0.034223773,0,0,0,0
-0.0105,-3.2587229e-07,-168372.16,-0.034223773,1.2326298e-13,0,0,0
-0.0098399995,-3.2585925e-07,-182325.24,-0.019262339,0.61798135,0,0,0
-0.0077499999,-3.2582198e-07,-226455.57,0.028062534,2.5749733,0,0,0
-0.0072849994,-3.2584002e-07,-226447.15,0.038601514,2.5644343,0,0,0
-0.0058125001,-3.259616e-07,-226393.49,0.071933392,2.5311025,0,0,0
-0.0053474996,-3.2600222e-07,-226377.52,0.082469946,2.5205659,0,0,0
-0.0038749999,-3.2621964e-07,-226311.16,0.11578921,2.4872466,0,0,0
-0.0037849999,-3.2620262e-07,-615615.96,0.11782824,2.4852076,0,0,0
-0.0035000001,-3.2618244e-07,-1847042.3,0.12427557,2.4787603,0,0,0
-0.0035000001,-3.2618244e-07,-1847042.3,0.12427557,2.4787603,0,0,0
-0.0033575001,-2.4787773e-07,-2090239.9,0.16505913,2.7074346,0,0,0
-0.0029062501,0,-2859517.5,0.29406079,3.4317154,0,0,0
-0.0028087499,0,-2232603.7,0.32196529,2.6422377,0,0,0
-0.0024999999,0,-249252.24,0.41022951,0.14232728,0,0,0
-0.0024999999,0,-249252.24,0.41022951,0.14232728,6.2670775e+16,3942.0891,1.1651667e+21
-0.0024812499,0,-249322.19,0.41069796,0.14185884,6.3828321e+16,3872.5118,8.8541575e+20
-0.002421875,0,-249548.51,0.41217679,0.14038,6.7569564e+16,3656.0935,-7.7569564e+16
-0.002305625,0,-249661.36,0.41508501,0.13747179,7.7082225e+16,3324.0965,-8.7082225e+16
-0.0019375,0,-250026.9,0.42426618,0.12829062,1.0780103e+17,2290.5847,-1.1780103e+17
-0.0018212498,0,-250291.56,0.42718445,0.12537235,1.2304802e+17,2082.2475,-1.3304802e+17
-0.001453125,0,-251147.26,0.43639815,0.11615864,1.722179e+17,1432.7121,-1.822179e+17
-0.0013368749,0,-251823.21,0.43933201,0.11322479,1.9673446e+17,1301.9955,-2.0673446e+17
-0.00096874998,0,-254004.96,0.44859608,0.10396072,2.7569653e+17,893.84545,-2.8569653e+17
-0.00073624979,0,-255529.95,0.45453722,0.098019571,3.7946329e+17,760.61221,-3.8946329e+17
0,0,-260442.29,0.47330239,0.079254401,7.1304563e+17,343.75245,-7.2304563e+17
0.00023250017,0,-263384.69,0.47949206,0.07306474,9.956665e+17,291.35826,-1.0056665e+18
0.00096874998,0,-272847.87,0.49905733,0.053499461,1.9027793e+18,126.94116,-1.9127793e+18
0.0010850001,0,-279149.31,0.50239918,0.050157615,2.2128118e+18,114.19397,-2.2228118e+18
0.001453125,0,-299392.46,0.51297555,0.039581245,3.207807e+18,74.095507,-3.217807e+18
0.0015693752,0,-307227.76,0.51659457,0.035962225,3.7720034e+18,66.201141,-3.7820034e+18
0.0019375,0,-332390.87,0.52806113,0.02449567,5.5837309e+18,41.339223,-5.5937309e+18
0.00205375,0,-338821.53,0.53216204,0.020394752,6.6849329e+18,36.517827,-6.6949329e+18
0.002421875,0,-359475.62,0.54517618,0.0073806204,1.022582e+19,21.321716,-1.023582e+19
0.0024406251,0,-368586.88,0.54592017,0.006636629,1.0497376e+19,20.740036,2.5475392e+20
0.0024999999,0,-397863.59,0.54828448,0.0042723129,1.1371667e+19,18.905967,1.093784e+21
0.0024999999,0,-397863.59,0.54828448,0.0042723129,0,0,0
0.0025975001,0,-112444.48,0.54055843,0.7735716,0,0,0
0.0029062501,0,788854.07,0.51623873,3.2095375,0,0,0
0.0030487501,-4.3892996e-07,782120.02,0.50494672,2.9513716,0,0,0
0.0035000001,-1.82927e-06,762066.99,0.46940218,2.1336337,0,0,0
0.0035000001,-1.82927e-06,762066.99,0.46940218,2.1336337,0,0,0
0.0035900001,-1.8293416e-06,751339.52,0.46292545,2.1401104,0,0,0
0.0038749999,-1.8295582e-06,719416.93,0.44242668,2.1606092,0,0,0
0.0043400005,-1.8295435e-06,719415.37,0.40896223,2.1940736,0,0,0
0.0058125001,-1.8295523e-06,719427.97,0.30304438,2.2999915,0,0,0
0.0062775007,-1.8295734e-06,719444.43,0.26957778,2.3334581,0,0,0
0.0077499999,-1.8296892e-06,719525.01,0.16364757,2.4393883,0,0,0
0.0084100002,-1.8297404e-06,675158.95,0.116144,1.8539491,0,0,0
0.0105,-1.8299557e-06,534741.2,-0.034223773,7.2062116e-13,0,0,0
0.0105,-1.8299557e-06,534741.2,-0.034223773,0,0,0,0
0.010770001,-1.3908967e-06,406365.74,-0.034223773,0,0,0,0
0.011625,0,-1.4417856e-06,-0.034223773,0,0,0,0
0.014569999,0,-1.4417329e-06,-0.034223773,0,0,0,0
0.0155,0,-1.4416965e-06,-0.034223773,0,0,0,0

