Y,Polarization-Y,ElectricField-Y,ElectrostaticPotential,ConductionBandEnergy,eDensity,hDensity,SpaceCharge
-0.0155,0,3.8834795e-06,-0.034223773,0,0,0,0
-0.01364,0,3.8854482e-06,-0.034223773,0,0,0,0
-0.011625,0,3.8862324e-06,-0.034223773,0,0,0,0
-0.011085,-5.253538e-07,5648.1802,-0.034223773,0,0,0,0
-0.0105,-1.0943619e-06,12028.166,-0.034223773,0,0,0,0
-0.0105,-1.0943619e-06,12028.166,-0.034223773,1.9435522e-12,0,0,0
-0.0091800001,-1.0943286e-06,14050.178,-0.036328875,1.2679896,0,0,0
-0.0077499999,-1.0943038e-06,16341.25,-0.038707383,2.6417432,0,0,0
-0.0068200002,-1.0942977e-06,16300.309,-0.040187481,2.6432233,0,0,0
-0.0058125001,-1.0942941e-06,16269.483,-0.041862201,2.644898,0,0,0
-0.0048825,-1.0943199e-06,16292.26,-0.043338709,2.6463746,0,0,0
-0.0038749999,-1.0943426e-06,16327.105,-0.045012311,2.6480482,0,0,0
-0.003695,-1.0942778e-06,-885116.37,-0.045297646,2.6483335,0,0,0
-0.0035000001,-1.0942244e-06,-1859672,-0.045621461,2.6486573,0,0,0
-0.0035000001,-1.0942244e-06,-1859672,-0.045621461,2.6486573,0,0,0
-0.003215,-5.6894901e-07,-2422741.5,0.040881007,3.1010702,0,0,0
-0.0029062501,0,-3031485.1,0.13437579,3.5914004,0,0,0
-0.00271125,0,-1607241.4,0.19356166,2.0090693,0,0,0
-0.0024999999,0,-67961.727,0.25753164,0.29502515,0,0,0
-0.0024999999,0,-67961.727,0.25753164,0.29502515,1.0312624e+14,1.5346354e+13,1.5601383e+21
-0.0024625,0,-67978.246,0.25778646,0.29477033,1.041372e+14,1.5199488e+13,8.1029463e+20
-0.002421875,0,-67995.617,0.25806259,0.29449421,1.0526697e+14,1.5034201e+13,-1.0090233e+16
-0.002189375,0,-68012.904,0.25964336,0.29291343,1.1202418e+14,1.418757e+13,-1.0097837e+16
-0.0019375,0,-68030.928,0.26135628,0.29120052,1.1957554e+14,1.3234767e+13,-1.0106341e+16
-0.0017050001,0,-68062.069,0.26293857,0.28961823,1.2725832e+14,1.2488807e+13,-1.011477e+16
-0.001453125,0,-68094.844,0.26465307,0.28790372,1.3584407e+14,1.1649331e+13,-1.0124195e+16
-0.001220625,0,-68142.938,0.26623686,0.28631993,1.4458021e+14,1.0992157e+13,-1.0133588e+16
-0.00096874998,0,-68193.567,0.26795295,0.28460384,1.5434314e+14,1.025262e+13,-1.0144091e+16
-0.00050374999,0,-68237.348,0.27112499,0.2814318,1.7557794e+14,9.1638908e+12,-1.0166414e+16
0,0,-68283.984,0.27456189,0.27799491,1.9930863e+14,7.938752e+12,-1.019137e+16
0.00046499996,0,-68326.611,0.27773976,0.27481703,2.267838e+14,7.0943925e+12,-1.0219689e+16
0.00096874998,0,-68372.425,0.28118287,0.27137393,2.5748856e+14,6.1442671e+12,-1.0251344e+16
0.00120125,0,-68418.502,0.28277395,0.26978285,2.7412422e+14,5.7961762e+12,-1.0268328e+16
0.001453125,0,-68467.765,0.2844978,0.268059,2.9271549e+14,5.4044852e+12,-1.0287311e+16
0.0016856249,0,-68496.839,0.28609029,0.2664665,3.1164428e+14,5.0980513e+12,-1.0306546e+16
0.0019375,0,-68528.213,0.28781567,0.26474113,3.327984e+14,4.7532343e+12,-1.0328045e+16
0.00217,0,-68543.29,0.28940956,0.26314723,3.5433866e+14,4.4835053e+12,-1.0349855e+16
0.002421875,0,-68559.744,0.29113645,0.26142034,3.7841151e+14,4.1799887e+12,-1.0374232e+16
0.002459375,0,-68575.293,0.29139366,0.26116313,3.8215411e+14,4.1396192e+12,6.3688687e+20
0.0024999999,0,-68592.046,0.29167233,0.26088446,3.8633677e+14,4.0941925e+12,1.3249028e+21
0.0024999999,0,-68592.046,0.29167233,0.26088446,0,0,0
0.002695,0,1019915,0.24879029,1.8269117,0,0,0
0.0029062501,0,2195577.6,0.20247919,3.523297,0,0,0
0.0031912501,1.5091308e-07,1817755.6,0.13980508,3.0470558,0,0,0
0.0035000001,3.1431265e-07,1409668.4,0.072119229,2.5309166,0,0,0
0.0035000001,3.1431265e-07,1409668.4,0.072119229,2.5309166,0,0,0
0.0036800001,3.1426866e-07,805050.59,0.069377609,2.5336582,0,0,0
0.0038749999,3.1422309e-07,151997.52,0.06642214,2.5366137,0,0,0
0.004805,3.1426594e-07,151957.89,0.052257436,2.5507784,0,0,0
0.0058125001,3.1429788e-07,151921.76,0.036986903,2.5660489,0,0,0
0.0067424998,3.1430765e-07,151937.76,0.02282331,2.5802125,0,0,0
0.0077499999,3.1431072e-07,151963,0.0075524587,2.5954834,0,0,0
0.0090699997,3.1428468e-07,133122.56,-0.012549019,1.3497003,0,0,0
0.0105,3.142604e-07,112810,-0.034223773,1.7811707e-12,0,0,0
0.0105,3.142604e-07,112810,-0.034223773,0,0,0,0
0.01104,1.6336472e-07,58529.342,-0.034223773,0,0,0,0
0.011625,0,-3.5621161e-06,-0.034223773,0,0,0,0
0.01364,0,-3.5617248e-06,-0.034223773,0,0,0,0
0.0155,0,-3.560083e-06,-0.034223773,0,0,0,0

