Y,Polarization-Y,ElectricField-Y,ElectrostaticPotential,ConductionBandEnergy,eDensity,hDensity,SpaceCharge
-0.0024999999,0,43.805123,0.56912719,-0.080011646,4.9925482e+19,47315519,7.451792e+16
-0.00205,0,48.23554,0.56912832,-0.080012773,4.9926852e+19,47361551,7.3147927e+16
-0.0019375,0,-100.42506,0.56913046,-0.080014918,4.9929453e+19,47389134,7.0547076e+16
-0.0017437498,0,-97.958292,0.56914171,-0.080026163,4.9943094e+19,47558839,5.6905641e+16
-0.00019375018,0,-154.82211,0.56914929,-0.080033741,4.9952308e+19,48243107,4.7692232e+16
0,0,-129.20243,0.56915708,-0.080041535,4.996177e+19,48504595,3.8230289e+16
0.00019375018,0,-47.772352,0.56915992,-0.080044377,4.9965222e+19,48758039,3.4778386e+16
0.0017437498,0,-48.137392,0.56916194,-0.080046388,4.9967668e+19,49419652,3.2332334e+16
0.0019375,0,-17.154803,0.56915975,-0.080044202,4.9965013e+19,49587653,3.4987353e+16
0.0023874999,0,-11.318265,0.56915967,-0.080044126,4.996492e+19,49631487,3.5079585e+16
0.0024999999,0,-47.232739,0.56915916,-0.080043608,4.9964292e+19,49659019,3.5708233e+16

