Y,Polarization-Y,ElectricField-Y,ElectrostaticPotential,ConductionBandEnergy,eDensity,hDensity,SpaceCharge
-0.0155,0,3.7438907e-06,-0.034223773,0,0,0,0
-0.013950001,0,3.7568209e-06,-0.034223773,0,0,0,0
-0.011625,0,3.7734211e-06,-0.034223773,0,0,0,0
-0.011175,-4.3823698e-07,7938.8908,-0.034223773,0,0,0,0
-0.0105,-1.0975587e-06,20814.482,-0.034223773,0,0,0,0
-0.0105,-1.0975587e-06,20814.482,-0.034223773,1.8870052e-12,0,0,0
-0.0093999999,-1.0978e-06,23636.421,-0.037191831,1.0578717,0,0,0
-0.0077499999,-1.0985851e-06,28210.507,-0.042025439,2.6450613,0,0,0
-0.0069750003,-1.0984433e-06,27834.987,-0.044065018,2.6471009,0,0,0
-0.0058125001,-1.0978143e-06,26782.094,-0.047321959,2.6503578,0,0,0
-0.0050375001,-1.0973831e-06,26570.676,-0.049298934,2.6523348,0,0,0
-0.0038749999,-1.0957863e-06,25940.939,-0.052375249,2.6554111,0,0,0
-0.003725,-1.0960289e-06,-709089.19,-0.052749749,2.6557856,0,0,0
-0.0035000001,-1.0967274e-06,-1812566.6,-0.053321692,2.6563575,0,0,0
-0.0035000001,-1.0967274e-06,-1812566.6,-0.053321692,2.6563575,0,0,0
-0.0032625,-6.5857951e-07,-2271678.9,0.01697515,3.0351567,0,0,0
-0.0029062501,0,-2960861.6,0.1224741,3.6033021,0,0,0
-0.0027437501,0,-1804826.6,0.17057314,2.2859156,0,0,0
-0.0024999999,0,-70516.605,0.24275884,0.30979795,0,0,0
-0.0024999999,0,-70516.605,0.24275884,0.30979795,1.4509326e+14,2.4720007e+13,1.5169115e+21
-0.0024687499,0,-70530.707,0.24297707,0.30957972,1.4631967e+14,2.4517967e+13,9.0988911e+20
-0.002421875,0,-70537.139,0.24330975,0.30924705,1.4821961e+14,2.419883e+13,-1.0124021e+16
-0.002228125,0,-70555.688,0.24466368,0.30789312,1.5643531e+14,2.3036239e+13,-1.0133399e+16
-0.0019375,0,-70557.083,0.24672667,0.30583013,1.691736e+14,2.1202842e+13,-1.0147971e+16
-0.0017437501,0,-70580.044,0.24808185,0.30447495,1.7854823e+14,2.0181953e+13,-1.0158366e+16
-0.001453125,0,-70558.124,0.25014434,0.30241245,1.9309676e+14,1.8577079e+13,-1.017452e+16
-0.001259375,0,-70583.321,0.25150051,0.30105629,2.0379273e+14,1.7680889e+13,-1.0186112e+16
-0.00096874998,0,-70524.265,0.25356143,0.29899537,2.203982e+14,1.6276697e+13,-1.0204122e+16
-0.00058125006,0,-70544.481,0.25627607,0.29628073,2.465224e+14,1.4799939e+13,-1.0231722e+16
0,0,-70442.771,0.26039049,0.2921663,2.870666e+14,1.2497229e+13,-1.0274569e+16
0.00038749989,0,-70451.757,0.26310698,0.28944982,3.2105843e+14,1.1360547e+13,-1.0309698e+16
0.00096874998,0,-70304.896,0.26720678,0.28535001,3.737032e+14,9.599467e+12,-1.0364104e+16
0.0011625,0,-70317.489,0.26856556,0.28399123,3.9436336e+14,9.1335179e+12,-1.038523e+16
0.001453125,0,-70217.562,0.27060961,0.28194718,4.2628683e+14,8.4146918e+12,-1.0417872e+16
0.0016468749,0,-70226.04,0.27196878,0.28058802,4.4985415e+14,8.005962e+12,-1.0441848e+16
0.0019375,0,-70153.852,0.27400915,0.27854764,4.8620169e+14,7.3768694e+12,-1.0478825e+16
0.00213125,0,-70155.727,0.27536877,0.27718802,5.1308762e+14,7.0183248e+12,-1.0506069e+16
0.002421875,0,-70095.247,0.27740592,0.27515088,5.5447176e+14,6.4675189e+12,-1.0548004e+16
0.0024531251,0,-70104.267,0.27762527,0.27493153,5.5914995e+14,6.4139603e+12,5.1493273e+20
0.0024999999,0,-70096.823,0.2779536,0.2746032,5.6634297e+14,6.3317546e+12,1.2861857e+21
0.0024999999,0,-70096.823,0.2779536,0.2746032,0,0,0
0.0026624999,0,807069.09,0.24346001,1.5783843,0,0,0
0.0029062501,0,2120956.9,0.19179254,3.5339837,0,0,0
0.0031437501,1.251079e-07,1816573.8,0.14137809,3.1353021,0,0,0
0.0035000001,3.1282758e-07,1360628.7,0.065859674,2.5371762,0,0,0
0.0035000001,3.1282758e-07,1360628.7,0.065859674,2.5371762,0,0,0
0.0036500001,3.1287257e-07,873408.2,0.063702315,2.5393335,0,0,0
0.0038749999,3.1309113e-07,143420.75,0.060474615,2.5425612,0,0,0
0.00465,3.134291e-07,143334.59,0.049342782,2.5536931,0,0,0
0.0058125001,3.1449361e-07,143169.85,0.032700669,2.5703352,0,0,0
0.0065874998,3.1482816e-07,143071.59,0.021591245,2.5814446,0,0,0
0.0077499999,3.1589866e-07,142823.55,0.0050019499,2.5980339,0,0,0
0.0088499999,3.162972e-07,128023.1,-0.010739719,1.558872,0,0,0
0.0105,3.1757762e-07,105918.33,-0.034223773,1.4983183e-12,0,0,0
0.0105,3.1757762e-07,105918.33,-0.034223773,0,0,0,0
0.01095,1.9135368e-07,63416.517,-0.034223773,0,0,0,0
0.011625,0,-2.9928848e-06,-0.034223773,0,0,0,0
0.013950001,0,-2.9752474e-06,-0.034223773,0,0,0,0
0.0155,0,-2.9610371e-06,-0.034223773,0,0,0,0

