Y,Polarization-Y,ElectricField-Y,ElectrostaticPotential,ConductionBandEnergy,eDensity,hDensity,SpaceCharge
-0.0155,0,1.2214226e-06,-0.034223773,0,0,0,0
-0.013329999,0,1.193374e-06,-0.034223773,0,0,0,0
-0.011625,0,1.2046034e-06,-0.034223773,0,0,0,0
-0.010995,-7.2221933e-07,-48379.47,-0.034223773,0,0,0,0
-0.0105,-1.2059265e-06,-95067.275,-0.034223773,0,0,0,0
-0.0105,-1.2059265e-06,-95067.275,-0.034223773,6.0961396e-13,0,0,0
-0.0089599993,-1.170616e-06,-114626.86,-0.01579402,1.4584365,0,0,0
-0.0077499999,-1.1468043e-06,-134252.66,0.0021035552,2.6009323,0,0,0
-0.0066649993,-1.1301946e-06,-133747.63,0.015108853,2.587927,0,0,0
-0.0058125001,-1.1225304e-06,-134326.03,0.027938525,2.5750973,0,0,0
-0.0047274996,-1.1348984e-06,-137335.03,0.041207859,2.561828,0,0,0
-0.0038749999,-1.1466033e-06,-139692.11,0.054327056,2.5487088,0,0,0
-0.003665,-1.0899619e-06,-1626776.3,0.056958195,2.5460776,0,0,0
-0.0035000001,-1.054881e-06,-2743730.3,0.05953445,2.5435014,0,0,0
-0.0035000001,-1.054881e-06,-2743730.3,0.05953445,2.5435014,0,0,0
-0.0031674998,-4.2885527e-07,-3670753.9,0.20709563,3.0246752,0,0,0
-0.0029062501,0,-4367488.8,0.31891696,3.4068593,0,0,0
-0.0026787499,0,-2315734.7,0.4198715,1.4933736,0,0,0
-0.0024999999,0,-750591.96,0.49638812,-0.0072725769,0,0,0
-0.0024999999,0,-750591.96,0.49638812,-0.0072725769,6.171415e+18,3942.6358,1.1678973e+21
-0.0024562499,0,-660300.27,0.49976916,-0.01065361,6.9327504e+18,3435.491,5.3732718e+20
-0.002421875,0,-591848.3,0.50225192,-0.013136373,7.6014995e+18,3139.7094,4.2398501e+19
-0.0021506248,0,-510277.71,0.51812981,-0.029014261,1.3890992e+19,1855.7164,3.6109008e+19
-0.0019375,0,-449918.39,0.52967019,-0.040554647,1.9033749e+19,1082.7529,3.0966251e+19
-0.0016662498,0,-341417.43,0.53907529,-0.049959739,2.5732429e+19,775.17153,2.4267571e+19
-0.001453125,0,-262012.79,0.54584515,-0.0567296,3.0829481e+19,577.96901,1.9170519e+19
-0.0011818749,0,-174552.81,0.5512112,-0.062095649,3.5896616e+19,473.82491,1.4103384e+19
-0.00096874998,0,-111648.36,0.55505862,-0.065943077,3.9622649e+19,404.22681,1.0377351e+19
-0.00042624967,0,-78290.497,0.55919845,-0.070082898,4.4191975e+19,346.45542,5.8080246e+18
0,0,-54768.21,0.56217882,-0.073063269,4.7513862e+19,306.55815,2.4861381e+18
0.00054250035,0,-47213.527,0.56417689,-0.075061344,4.9928272e+19,284.06707,7.1727513e+16
0.00096874998,0,-42650.167,0.56568809,-0.076572539,5.1759771e+19,267.50543,-1.7597706e+18
0.0012400001,0,-60547.611,0.56720103,-0.07808548,5.3678386e+19,252.46507,-3.6783861e+18
0.001453125,0,-75521.385,0.56840172,-0.079286175,5.5204243e+19,240.82276,-5.2042429e+18
0.0017243752,0,-109765.46,0.5709541,-0.081838558,5.8616708e+19,218.77554,-8.6167077e+18
0.0019375,0,-137618.75,0.57300509,-0.083889547,6.1366936e+19,201.53936,-1.1366936e+19
0.0022087502,0,-169156.79,0.57783569,-0.088720147,6.8421602e+19,169.10806,-1.8421602e+19
0.002421875,0,-194738.02,0.58173496,-0.092619417,7.4143629e+19,143.80083,-2.4143629e+19
0.0024656251,0,-244731.22,0.58296723,-0.093851686,7.6066018e+19,137.11996,5.9332464e+20
0.0024999999,0,-285286.63,0.58396372,-0.094848175,7.7630185e+19,131.92869,1.0783991e+21
0.0024999999,0,-285286.63,0.58396372,-0.094848175,0,0,0
0.0027275002,0,494271.22,0.55870536,1.7429413,0,0,0
0.0029062501,0,1098772.9,0.53933147,3.1864448,0,0,0
0.0032387504,-9.7339059e-07,1016295.7,0.50241843,2.5946228,0,0,0
0.0035000001,-1.7485176e-06,956855.44,0.47410615,2.1289297,0,0,0
0.0035000001,-1.7485176e-06,956855.44,0.47410615,2.1289297,0,0,0
0.0037100001,-1.7556037e-06,825225.25,0.4588089,2.1442269,0,0,0
0.0038749999,-1.7617692e-06,729747.99,0.44670278,2.1563331,0,0,0
0.0049600005,-1.7547983e-06,728787.38,0.36767494,2.2353609,0,0,0
0.0058125001,-1.7487053e-06,727985.21,0.30528525,2.2977506,0,0,0
0.0068975007,-1.7443937e-06,725605.53,0.22667741,2.3763584,0,0,0
0.0077499999,-1.7416e-06,723901.88,0.16458699,2.4384489,0,0,0
0.0092900004,-1.7437937e-06,619960.05,0.053543938,1.0726256,0,0,0
0.0105,-1.7447638e-06,537840.15,-0.034223773,1.2008295e-12,0,0,0
0.0105,-1.7447638e-06,537840.15,-0.034223773,0,0,0,0
0.01113,-7.7337582e-07,237405.57,-0.034223773,0,0,0,0
0.011625,0,-2.4211892e-06,-0.034223773,0,0,0,0
0.013795001,0,-2.3937229e-06,-0.034223773,0,0,0,0
0.0155,0,-2.3593787e-06,-0.034223773,0,0,0,0

