Y,Polarization-Y,ElectricField-Y,ElectrostaticPotential,ConductionBandEnergy,eDensity,hDensity,SpaceCharge
-0.0155,0,7.875394e-07,-0.034223773,0,0,0,0
-0.015499999,0,7.8753939e-07,-0.034223773,0,0,0,0
-0.011625,0,7.9484987e-07,-0.034223773,0,0,0,0
-0.0105,-7.4783061e-07,-144615.67,-0.034223773,0,0,0,0
-0.0105,-7.4783075e-07,-144615.71,-0.034223773,3.9603448e-13,0,0,0
-0.0077500003,-6.978645e-07,-200909.85,0.020413104,2.5826221,0,0,0
-0.0077499999,-6.9786449e-07,-200909.87,0.020413118,2.5826227,0,0,0
-0.0058125006,-6.9128042e-07,-205997.15,0.059771802,2.543264,0,0,0
-0.0058125001,-6.9128041e-07,-205997.15,0.059771812,2.543264,0,0,0
-0.0038750004,-7.4247916e-07,-215585.32,0.10059611,2.5024397,0,0,0
-0.0038749999,-7.4247916e-07,-215585.32,0.10059612,2.5024397,0,0,0
-0.0035000001,-6.2080855e-07,-2507308.1,0.10885907,2.4941768,0,0,0
-0.0035000001,-6.2080855e-07,-2507308.1,0.10885907,2.4941768,0,0,0
-0.0029062503,-9.9942831e-14,-3938622.2,0.34244506,3.3833309,0,0,0
-0.0029062501,0,-3938622.5,0.34244511,3.3833311,0,0,0
-0.0024999999,0,-620807.74,0.50313625,-0.014020688,0,0,0
-0.0024999999,0,-620807.74,0.50313625,-0.014020688,8.0963949e+18,2695.2055,1.1641383e+21
-0.002421875,0,-481510.8,0.50799851,-0.018882946,9.5939707e+18,2232.9783,4.0406017e+19
-0.0019375001,0,-371650.18,0.5305713,-0.041455735,2.018918e+19,932.37228,2.9810808e+19
-0.0019375,0,-371650.17,0.5305713,-0.041455739,2.018918e+19,932.37199,2.9810808e+19
-0.0014531252,0,-221464.48,0.54405394,-0.054938377,3.0156856e+19,553.70694,1.9843132e+19
-0.001453125,0,-221464.47,0.54405394,-0.05493838,3.0156856e+19,553.7068,1.9843132e+19
-0.0009687501,0,-94713.146,0.55201042,-0.062894855,3.7552577e+19,407.44725,1.2447411e+19
-0.00096874998,0,-94713.139,0.55201042,-0.062894858,3.7552577e+19,407.44717,1.2447411e+19
-2.3096794e-10,0,-60775.322,0.5589713,-0.069855734,4.500617e+19,312.24921,4.9938184e+18
0,0,-60775.316,0.5589713,-0.06985574,4.500617e+19,312.24915,4.9938183e+18
0.00096874975,0,-59148.07,0.5632046,-0.074089042,5.0000556e+19,265.89225,-5.681756e+14
0.00096874998,0,-59148.069,0.56320461,-0.074089047,5.0000557e+19,265.89222,-5.6849074e+14
0.0014531249,0,-86772.553,0.56638957,-0.07727401,5.3978772e+19,235.34007,-3.9787838e+18
0.001453125,0,-86772.557,0.56638958,-0.077274013,5.3978772e+19,235.34006,-3.9787842e+18
0.0019374999,0,-150897.79,0.57153348,-0.082417918,6.0805465e+19,193.04015,-1.0805477e+19
0.0019375,0,-150897.8,0.57153348,-0.082417921,6.0805466e+19,193.04014,-1.0805478e+19
0.002421875,0,-211074.72,0.58093931,-0.091823751,7.4563398e+19,134.22954,-2.456341e+19
0.0024999999,0,-303930.33,0.58331196,-0.094196397,7.8289773e+19,122.46336,1.0776981e+21
0.0024999999,0,-303930.33,0.58331196,-0.094196397,0,0,0
0.0029062501,0,1037573.2,0.54109441,3.1846818,0,0,0
0.0034999999,-1.8155733e-06,923606.02,0.47958824,2.1234479,0,0,0
0.0035000001,-1.8155737e-06,923606,0.47958822,2.1234476,0,0,0
0.0035000001,-1.8155737e-06,923606,0.47958822,2.1234476,0,0,0
0.0038749999,-1.8068926e-06,738441.64,0.45160195,2.1514339,0,0,0
0.0058124997,-1.7953748e-06,734116.52,0.3088818,2.294154,0,0,0
0.0058125001,-1.7953748e-06,734116.52,0.30888177,2.2941541,0,0,0
0.0077499994,-1.7947066e-06,731665.93,0.16694663,2.4360892,0,0,0
0.0077499999,-1.7947066e-06,731665.93,0.1669466,2.4360892,0,0,0
0.010499999,-1.8027808e-06,543995.2,-0.034223724,5.8066211e-07,0,0,0
0.0105,-1.8027808e-06,543995.16,-0.034223773,1.0147006e-12,0,0,0
0.0105,-1.8027808e-06,543995.16,-0.034223773,0,0,0,0
0.011625,-4.3606148e-13,0.13002214,-0.034223773,0,0,0,0
0.015499999,0,-2.0164482e-06,-0.034223773,0,0,0,0
0.0155,0,-2.0164482e-06,-0.034223773,0,0,0,0

