Y,Polarization-Y,ElectricField-Y,ElectrostaticPotential,ConductionBandEnergy,eDensity,hDensity,SpaceCharge
-0.0155,0,3.2842498e-06,-0.034223773,0,0,0,0
-0.014880002,0,3.3064495e-06,-0.034223773,0,0,0,0
-0.011625,0,3.349783e-06,-0.034223773,0,0,0,0
-0.011445001,-1.9311091e-07,3616.2492,-0.034223773,0,0,0,0
-0.0105,-1.1577855e-06,18294.927,-0.034223773,0,0,0,0
-0.0105,-1.1577855e-06,18294.927,-0.034223773,1.6786279e-12,0,0,0
-0.010060001,-1.1532156e-06,18847.266,-0.035495764,0.42323267,0,0,0
-0.0077499999,-1.1409088e-06,21308.08,-0.040649215,2.6436851,0,0,0
-0.0074400008,-1.1375855e-06,20111.713,-0.041358166,2.644394,0,0,0
-0.0058125001,-1.1288182e-06,16096.187,-0.044337023,2.6473729,0,0,0
-0.0055025006,-1.1263149e-06,15205.115,-0.044784633,2.6478205,0,0,0
-0.0038749999,-1.1198257e-06,12316.172,-0.046915261,2.6499511,0,0,0
-0.0038150002,-1.1166315e-06,-304968.78,-0.046961473,2.6499973,0,0,0
-0.0035000001,-1.1099337e-06,-1935196.1,-0.047254952,2.6502908,0,0,0
-0.0035000001,-1.1099337e-06,-1935196.1,-0.047254952,2.6502908,0,0,0
-0.0034050003,-9.3041361e-07,-2132363.8,-0.016821672,2.7994956,0,0,0
-0.0029062501,0,-3148311.9,0.13970412,3.5860721,0,0,0
-0.0028412503,0,-2652460.2,0.16051502,3.0575471,0,0,0
-0.0024999999,0,-84128.884,0.26759957,0.28495722,0,0,0
-0.0024999999,0,-84128.884,0.26759957,0.28495722,7.8308793e+13,1.0967831e+13,1.5973917e+21
-0.0024875,0,-84019.554,0.2677284,0.28482839,7.8722949e+13,1.0919723e+13,1.3422364e+21
-0.002421875,0,-83897.206,0.26825624,0.28430056,8.0327988e+13,1.0693677e+13,-1.0069634e+16
-0.0023443752,0,-83329.344,0.2690396,0.28351719,8.3139503e+13,1.0431342e+13,-1.0072708e+16
-0.0019375,0,-82462.034,0.27229015,0.28026665,9.392035e+13,9.1543113e+12,-1.0084766e+16
-0.0018600002,0,-81680.631,0.27303923,0.27951757,9.7149189e+13,8.9459547e+12,-1.0088203e+16
-0.001453125,0,-80493.382,0.27623842,0.27631838,1.0944248e+14,7.8628715e+12,-1.010158e+16
-0.0013756251,0,-79405.902,0.27694671,0.27561008,1.1307806e+14,7.6977508e+12,-1.010538e+16
-0.00096874998,0,-77760.685,0.28008329,0.27247351,1.2701132e+14,6.7802946e+12,-1.0120231e+16
-0.00081375032,0,-75903.488,0.28136256,0.27119424,1.3537308e+14,6.545221e+12,-1.0128828e+16
0,0,-72932.106,0.28742156,0.26513523,1.6869108e+14,5.1083434e+12,-1.0163583e+16
0.00015499968,0,-71187.983,0.28849751,0.26405929,1.7802885e+14,4.9598972e+12,-1.0173069e+16
0.00096874998,0,-68401.442,0.29423423,0.25832257,2.194136e+14,3.9239786e+12,-1.021549e+16
0.0010462499,0,-67124.364,0.2946987,0.2578581,2.2425951e+14,3.8709405e+12,-1.0220389e+16
0.001453125,0,-65134.276,0.2974508,0.255106,2.483552e+14,3.463308e+12,-1.0244892e+16
0.0015306248,0,-64241.079,0.29786974,0.25468706,2.5322341e+14,3.4203402e+12,-1.0249803e+16
0.0019375,0,-62845.688,0.30055032,0.25200647,2.7983132e+14,3.0701085e+12,-1.0276761e+16
0.0020149997,0,-62290.848,0.30092886,0.25162794,2.8468457e+14,3.0348737e+12,-1.028165e+16
0.002421875,0,-61424.193,0.30354669,0.2490101,3.1405306e+14,2.7322289e+12,-1.0311321e+16
0.002434375,0,-61156.026,0.30360459,0.2489522,3.1483468e+14,2.7271201e+12,2.152532e+20
0.0024999999,0,-60756.556,0.30402201,0.24853479,3.1985307e+14,2.6821565e+12,1.3552344e+21
0.0024999999,0,-60756.556,0.30402201,0.24853479,0,0,0
0.0025649997,0,315373.52,0.2890572,0.77121367,0,0,0
0.0029062501,0,2275959,0.21160362,3.5141726,0,0,0
0.0030012499,5.3353557e-08,2144159.5,0.18970108,3.356437,0,0,0
0.0035000001,3.2340209e-07,1462298.7,0.076449047,2.5265868,0,0,0
0.0035000001,3.2340209e-07,1462298.7,0.076449047,2.5265868,0,0,0
0.0035599999,3.2247603e-07,1251071.2,0.075480076,2.5275558,0,0,0
0.0038749999,3.2129433e-07,159008.34,0.070460754,2.5325751,0,0,0
0.0041849995,3.2465328e-07,159001.53,0.065474911,2.5375609,0,0,0
0.0058125001,3.3350726e-07,158583.34,0.039664054,2.5633718,0,0,0
0.0061224992,3.3492219e-07,158539.29,0.034699546,2.5683363,0,0,0
0.0077499999,3.392232e-07,157885.83,0.0090475248,2.5939883,0,0,0
0.0081899986,3.3852094e-07,151144.13,0.0020201469,2.179055,0,0,0
0.0105,3.3674642e-07,116768.9,-0.034223773,1.5474884e-12,0,0,0
0.0105,3.3674642e-07,116768.9,-0.034223773,0,0,0,0
0.010679999,2.802473e-07,97837.424,-0.034223773,0,0,0,0
0.011625,0,-3.0957329e-06,-0.034223773,0,0,0,0
0.014880002,0,-3.0300884e-06,-0.034223773,0,0,0,0
0.0155,0,-3.0058203e-06,-0.034223773,0,0,0,0

