Y,Polarization-Y,ElectricField-Y,ElectrostaticPotential,ConductionBandEnergy,eDensity,hDensity,SpaceCharge
-0.0155,0,2.4377133e-07,-0.034223773,0,0,0,0
-0.012399999,0,2.4379785e-07,-0.034223773,0,0,0,0
-0.011625,0,2.438075e-07,-0.034223773,0,0,0,0
-0.010725,-2.613466e-07,-135154.55,-0.034223773,0,0,0,0
-0.0105,-3.2663403e-07,-168899.36,-0.034223773,0,0,0,0
-0.0105,-3.2663403e-07,-168899.36,-0.034223773,1.2196981e-13,0,0,0
-0.0082999999,-3.2658971e-07,-215528.78,0.01577242,2.0598118,0,0,0
-0.0077499999,-3.2657861e-07,-227170.97,0.028255384,2.5747805,0,0,0
-0.0061999997,-3.2658749e-07,-227170.88,0.06347744,2.5395584,0,0,0
-0.0058125001,-3.2659394e-07,-227168.26,0.072271236,2.5307646,0,0,0
-0.0042625,-3.2665747e-07,-227131.3,0.10749017,2.4955457,0,0,0
-0.0038749999,-3.2667934e-07,-227120.57,0.11628274,2.4867531,0,0,0
-0.003575,-3.2659611e-07,-1527709,0.12309889,2.479937,0,0,0
-0.0035000001,-3.265775e-07,-1852491.6,0.12480052,2.4782353,0,0,0
-0.0035000001,-3.265775e-07,-1852491.6,0.12480052,2.4782353,0,0,0
-0.003025,-6.528604e-08,-2664956.6,0.26105541,3.2401729,0,0,0
-0.0029062501,0,-2867846,0.29508029,3.4306959,0,0,0
-0.0025812499,0,-774159.38,0.3883072,0.79889314,0,0,0
-0.0024999999,0,-251236.51,0.41158734,0.14096945,0,0,0
-0.0024999999,0,-251236.51,0.41158734,0.14096945,5.8935e+16,4098.0209,1.1664771e+21
-0.0024375001,0,-251460.43,0.41315854,0.13939825,6.2635294e+16,3857.4716,2.3315397e+20
-0.002421875,0,-251517.54,0.41355013,0.13900667,6.3580092e+16,3798.4271,-7.3580092e+16
-0.002034375,0,-251878.25,0.42330381,0.12925299,9.4042052e+16,2652.4887,-1.0404205e+17
-0.0019375,0,-251970.33,0.42573476,0.12682204,1.0181312e+17,2370.9802,-1.1181312e+17
-0.0015499999,0,-252817.61,0.4355206,0.11703619,1.5077167e+17,1654.0423,-1.6077167e+17
-0.001453125,0,-253033.75,0.43795976,0.11459704,1.6324422e+17,1477.6543,-1.7324422e+17
-0.001065625,0,-255202.68,0.44779552,0.10476127,2.4217257e+17,1029.1839,-2.5217257e+17
-0.00096874998,0,-255755.38,0.45024741,0.10230938,2.6225392e+17,918.67989,-2.7225392e+17
-0.00019374989,0,-260666.09,0.47015462,0.082402174,5.97599e+17,463.45292,-6.07599e+17
0,0,-261915.3,0.47511845,0.077438346,6.8275552e+17,351.05252,-6.9275552e+17
0.00077500008,0,-271418.03,0.4958266,0.056730199,1.5990924e+18,173.10127,-1.6090924e+18
0.00096874998,0,-273831.88,0.50099409,0.051562708,1.8314022e+18,129.03129,-1.8414022e+18
0.00135625,0,-294226.97,0.51214726,0.040409537,2.8368722e+18,85.948367,-2.8468722e+18
0.001453125,0,-299402.11,0.51493382,0.037622976,3.091745e+18,75.252546,-3.101745e+18
0.0018406251,0,-324777.8,0.52698457,0.025572229,4.9194525e+18,48.634335,-4.9294525e+18
0.0019375,0,-331214.66,0.52999882,0.022557975,5.3830095e+18,42.018191,-5.3930095e+18
0.002325,0,-352037.51,0.54361035,0.0089464421,8.9407888e+18,25.787981,-8.9507888e+18
0.002421875,0,-357319.95,0.54702051,0.0055362878,9.8443528e+18,21.75052,-9.8543528e+18
0.0024843749,0,-386796.57,0.54948299,0.0030738036,1.071946e+19,19.794057,8.736639e+20
0.0024999999,0,-394277.66,0.5501008,0.0024559959,1.0941995e+19,19.307156,1.0945157e+21
0.0024999999,0,-394277.66,0.5501008,0.0024559959,0,0,0
0.0028250001,0,562424.44,0.52404082,2.5670919,0,0,0
0.0029062501,0,800935.88,0.51756417,3.2082121,0,0,0
0.0033812502,-1.4622302e-06,775815.89,0.4794763,2.3481075,0,0,0
0.0035000001,-1.8278969e-06,769870.47,0.47001037,2.1330255,0,0,0
0.0035000001,-1.8278969e-06,769870.47,0.47001037,2.1330255,0,0,0
0.0038000001,-1.8281426e-06,729825.8,0.448399,2.1546368,0,0,0
0.0038749999,-1.8282034e-06,720350.65,0.44299894,2.1600369,0,0,0
0.0054250001,-1.8281154e-06,720330.01,0.33133846,2.2716974,0,0,0
0.0058125001,-1.8280964e-06,720326.19,0.30343748,2.2995984,0,0,0
0.0073625003,-1.8281319e-06,720358.08,0.1917745,2.4112613,0,0,0
0.0077499999,-1.8281435e-06,720367.95,0.16387251,2.4391633,0,0,0
0.0099499999,-1.8282757e-06,572326.74,0.0053802578,0.48784761,0,0,0
0.0105,-1.8283117e-06,535335.74,-0.034223773,7.1800542e-13,0,0,0
0.0105,-1.8283117e-06,535335.74,-0.034223773,0,0,0,0
0.0114,-3.657562e-07,107026.48,-0.034223773,0,0,0,0
0.011625,0,-1.4361293e-06,-0.034223773,0,0,0,0
0.012399999,0,-1.4361169e-06,-0.034223773,0,0,0,0
0.0155,0,-1.4360471e-06,-0.034223773,0,0,0,0

