Y,Polarization-Y,ElectricField-Y,ElectrostaticPotential,ConductionBandEnergy,eDensity,hDensity,SpaceCharge
-0.0155,0,3.9071804e-06,-0.034223773,0,0,0,0
-0.01519,0,3.9072988e-06,-0.034223773,0,0,0,0
-0.011625,0,3.9081413e-06,-0.034223773,0,0,0,0
-0.01059,-1.0064133e-06,12248.055,-0.034223773,0,0,0,0
-0.0105,-1.0939176e-06,13354.65,-0.034223773,0,0,0,0
-0.0105,-1.0939176e-06,13354.65,-0.034223773,1.9538976e-12,0,0,0
-0.0079699997,-1.0938869e-06,17748.745,-0.03878815,2.4308431,0,0,0
-0.0077499999,-1.0938845e-06,18145.102,-0.039200396,2.6422362,0,0,0
-0.0059675002,-1.0938794e-06,18108.663,-0.042417168,2.645453,0,0,0
-0.0058125001,-1.0938789e-06,18105.752,-0.042707729,2.6457436,0,0,0
-0.00403,-1.0939065e-06,18178.381,-0.045925994,2.6489618,0,0,0
-0.0038749999,-1.0939086e-06,18184.726,-0.046216724,2.6492526,0,0,0
-0.0035300001,-1.0938425e-06,-1699355.1,-0.046839887,2.6498757,0,0,0
-0.0035000001,-1.0938374e-06,-1848430.3,-0.046896186,2.649932,0,0,0
-0.0035000001,-1.0938374e-06,-1848430.3,-0.046896186,2.649932,0,0,0
-0.0029537501,-8.7498482e-08,-2921282.1,0.1177956,3.5181614,0,0,0
-0.0029062501,0,-3014401.5,0.13208668,3.5936895,0,0,0
-0.0025325001,0,-303304.78,0.24477017,0.56164427,0,0,0
-0.0024999999,0,-68067.012,0.25454825,0.29800855,0,0,0
-0.0024999999,0,-68067.012,0.25454825,0.29800855,1.1116835e+14,1.6856891e+13,1.5505342e+21
-0.0024281251,0,-68097.089,0.25503744,0.29751936,1.1328976e+14,1.6541946e+13,1.2376904e+20
-0.002421875,0,-68099.699,0.25508002,0.29747678,1.134796e+14,1.6513554e+13,-1.0096966e+16
-0.00197625,0,-68131.128,0.2581146,0.2944422,1.2766039e+14,1.4698199e+13,-1.0112962e+16
-0.0019375,0,-68133.883,0.25837874,0.29417805,1.2892952e+14,1.453456e+13,-1.0114395e+16
-0.001491875,0,-68191.044,0.2614161,0.2911407,1.4505539e+14,1.293536e+13,-1.013212e+16
-0.001453125,0,-68196.033,0.26168048,0.29087631,1.4649878e+14,1.2791221e+13,-1.0133708e+16
-0.0010075,0,-68283.851,0.2647206,0.2878362,1.6483859e+14,1.1382608e+13,-1.0153456e+16
-0.00096874998,0,-68291.486,0.26498523,0.28757157,1.6648037e+14,1.1255662e+13,-1.0155225e+16
-7.750003e-05,0,-68374.155,0.27107372,0.28148307,2.110697e+14,8.9225902e+12,-1.0202147e+16
0,0,-68381.421,0.2716037,0.2809531,2.1506216e+14,8.7123642e+12,-1.020635e+16
0.00089124998,0,-68463.34,0.27770314,0.27485366,2.7277432e+14,6.903496e+12,-1.0265871e+16
0.00096874998,0,-68470.556,0.27823407,0.27432272,2.7794321e+14,6.7405406e+12,-1.0271203e+16
0.001414375,0,-68557.252,0.28128787,0.27126892,3.1289561e+14,5.9949772e+12,-1.0306901e+16
0.001453125,0,-68564.819,0.2815537,0.2710031,3.160267e+14,5.9278231e+12,-1.0310099e+16
0.00189875,0,-68620.851,0.28461022,0.26794658,3.5580417e+14,5.2715627e+12,-1.0350533e+16
0.0019375,0,-68625.772,0.28487628,0.26768051,3.5936801e+14,5.2124588e+12,-1.0354156e+16
0.002383125,0,-68655.762,0.28793551,0.26462128,4.0464159e+14,4.6348707e+12,-1.0400007e+16
0.002421875,0,-68658.422,0.28820181,0.26435498,4.0869843e+14,4.5828579e+12,-1.0404116e+16
0.0024937498,0,-68688.097,0.28869549,0.2638613,4.1656552e+14,4.4964174e+12,1.2108269e+21
0.0024999999,0,-68690.689,0.28873847,0.26381833,4.1727053e+14,4.4886338e+12,1.3158564e+21
0.0024999999,0,-68690.689,0.28873847,0.26381833,0,0,0
0.0028737499,0,1999521,0.20728633,3.2646323,0,0,0
0.0029062501,0,2178881.1,0.20022345,3.5255528,0,0,0
0.0034525001,2.8880535e-07,1460955.1,0.081177287,2.6116778,0,0,0
0.0035000001,3.1390749e-07,1398694.7,0.070854551,2.5321813,0,0,0
0.0035000001,3.1390749e-07,1398694.7,0.070854551,2.5321813,0,0,0
0.0038449999,3.1383458e-07,249800.12,0.065674703,2.5373611,0,0,0
0.0038749999,3.1382855e-07,150164.36,0.065226311,2.5378095,0,0,0
0.0056575001,3.1386598e-07,150111.76,0.038461471,2.5645744,0,0,0
0.0058125001,3.1386891e-07,150107.42,0.036144568,2.5668913,0,0,0
0.0075949999,3.1386609e-07,150160.84,0.0093772072,2.5936586,0,0,0
0.0077499999,3.1386577e-07,150165.49,0.0070600666,2.5959758,0,0,0
0.01028,3.1382998e-07,114565.62,-0.030934697,0.20769177,0,0,0
0.0105,3.1382707e-07,111484.12,-0.034223773,1.7468134e-12,0,0,0
0.0105,3.1382707e-07,111484.12,-0.034223773,0,0,0,0
0.011535,2.5095814e-08,8882.0666,-0.034223773,0,0,0,0
0.011625,0,-3.4924206e-06,-0.034223773,0,0,0,0
0.01519,0,-3.4924127e-06,-0.034223773,0,0,0,0
0.0155,0,-3.4924298e-06,-0.034223773,0,0,0,0

