Y,Polarization-Y,ElectricField-Y,ElectrostaticPotential,ConductionBandEnergy,eDensity,hDensity,SpaceCharge
-0.0155,0,2.3468838e-07,-0.034223773,0,0,0,0
-0.01178,0,2.3395339e-07,-0.034223773,0,0,0,0
-0.011625,0,2.3391577e-07,-0.034223773,0,0,0,0
-0.01158,-1.3087786e-08,-6878.8038,-0.034223773,0,0,0,0
-0.0105,-3.2777e-07,-171643.19,-0.034223773,0,0,0,0
-0.0105,-3.2777e-07,-171643.19,-0.034223773,1.1682651e-13,0,0,0
-0.010389999,-3.2779684e-07,-174012.04,-0.031679415,0.10294632,0,0,0
-0.0077499999,-3.2812921e-07,-230775.13,0.029262641,2.5737732,0,0,0
-0.0076724999,-3.2815932e-07,-230766.52,0.0310537,2.5719821,0,0,0
-0.0058125001,-3.2854115e-07,-230642.88,0.073965962,2.5290699,0,0,0
-0.0057350001,-3.285807e-07,-230636.61,0.075755165,2.5272807,0,0,0
-0.0038749999,-3.2910232e-07,-230520.9,0.11863868,2.4843972,0,0,0
-0.0038599998,-3.2909127e-07,-296392.07,0.11898475,2.4840511,0,0,0
-0.0035000001,-3.2890462e-07,-1875358.9,0.12728123,2.4757546,0,0,0
-0.0035000001,-3.2890462e-07,-1875358.9,0.12728123,2.4757546,0,0,0
-0.00347625,-3.157314e-07,-1916511.2,0.13418399,2.5137616,0,0,0
-0.0029062501,0,-2902916.2,0.2996433,3.4261329,0,0,0
-0.0028900001,0,-2797072.9,0.30436627,3.2944808,0,0,0
-0.0024999999,0,-259505.4,0.41757524,0.13498156,0,0,0
-0.0024999999,0,-259505.4,0.41757524,0.13498156,4.4782798e+16,4728.8599,1.1721426e+21
-0.0024968749,0,-259514.35,0.41765659,0.13490021,4.4925166e+16,4714.4123,1.1252316e+21
-0.002421875,0,-259730.99,0.41960262,0.13295418,4.8433955e+16,4372.1581,-5.8433955e+16
-0.0024025,0,-259745.18,0.42010748,0.13244931,4.9617896e+16,4303.9727,-5.9617896e+16
-0.0019375,0,-260089.11,0.43218464,0.12037215,7.8768324e+16,2687.2871,-8.8768324e+16
-0.001918125,0,-260122.46,0.43269077,0.11986602,8.0701665e+16,2645.3611,-9.0701665e+16
-0.001453125,0,-260936.29,0.44479874,0.10775805,1.2822906e+17,1649.6539,-1.3822906e+17
-0.00143375,0,-261022.27,0.44530684,0.10724996,1.3139358e+17,1623.8786,-1.4139358e+17
-0.00096874998,0,-263126.98,0.45746284,0.095093955,2.0906995e+17,1010.7212,-2.1906995e+17
-0.00092999986,0,-263324.53,0.45848836,0.094068436,2.2282187e+17,985.16931,-2.3282187e+17
0,0,-268166.53,0.4830289,0.069527891,5.5960926e+17,375.93615,-5.6960926e+17
3.8750106e-05,0,-268554.97,0.48408679,0.068470005,5.9793611e+17,366.28661,-6.0793611e+17
0.00096874998,0,-278068.02,0.50942058,0.043136213,1.5346231e+18,135.43539,-1.5446231e+18
0.00098812499,0,-278912.52,0.50998251,0.042574283,1.5767695e+18,133.16485,-1.5867695e+18
0.001453125,0,-299569.92,0.52345658,0.029100212,2.6064332e+18,78.691983,-2.6164332e+18
0.0014725,0,-300624.73,0.5240558,0.028501,2.6825773e+18,77.30871,-2.6925773e+18
0.0019375,0,-326416.51,0.53844157,0.014115229,4.5437085e+18,44.074986,-4.5537085e+18
0.001956875,0,-327281.22,0.53910569,0.013451109,4.689633e+18,43.24006,-4.699633e+18
0.002421875,0,-348426.54,0.55507845,-0.0025216542,8.2613332e+18,23.158677,-8.2713332e+18
0.0024250001,0,-349644.73,0.5551966,-0.0026398077,8.2966844e+18,23.058592,3.5970631e+19
0.0024999999,0,-379443.76,0.55804285,-0.0054860585,9.1631765e+18,20.649852,1.0976239e+21
0.0024999999,0,-379443.76,0.55804285,-0.0054860585,0,0,0
0.0025162499,0,-330092.57,0.55665242,0.1228335,0,0,0
0.0029062501,0,851078.96,0.52346936,3.2023069,0,0,0
0.0029300002,-7.2848827e-08,849059.74,0.52143715,3.1594293,0,0,0
0.0035000001,-1.8219932e-06,802248.37,0.47293803,2.1300978,0,0,0
0.0035000001,-1.8219932e-06,802248.37,0.47293803,2.1300978,0,0,0
0.0035150002,-1.8220152e-06,799029.24,0.47185121,2.1311846,0,0,0
0.0038749999,-1.8224217e-06,724361.48,0.44577901,2.1572568,0,0,0
0.0039524999,-1.8224411e-06,724368.34,0.44016232,2.1628735,0,0,0
0.0058125001,-1.8226046e-06,724441.21,0.30543682,2.297599,0,0,0
0.0058900001,-1.822624e-06,724455.97,0.29981773,2.3032181,0,0,0
0.0077499999,-1.8228637e-06,724661.87,0.16506091,2.4379749,0,0,0
0.0078600002,-1.8228701e-06,717210.25,0.15708248,2.3404627,0,0,0
0.0105,-1.8230152e-06,538517.74,-0.034223773,7.0754247e-13,0,0,0
0.0105,-1.8230152e-06,538517.74,-0.034223773,0,0,0,0
0.010545,-1.7500992e-06,516958.56,-0.034223773,0,0,0,0
0.011625,0,-1.4148556e-06,-0.034223773,0,0,0,0
0.01178,0,-1.4148972e-06,-0.034223773,0,0,0,0
0.0155,0,-1.4157332e-06,-0.034223773,0,0,0,0

