Y,Polarization-Y,ElectricField-Y,ElectrostaticPotential,ConductionBandEnergy,eDensity,hDensity,SpaceCharge
-0.0155,0,1.0993005e-06,-0.034223773,0,0,0,0
-0.013329999,0,1.1200864e-06,-0.034223773,0,0,0,0
-0.011625,0,1.1214677e-06,-0.034223773,0,0,0,0
-0.01113,-4.2831394e-07,-44235.544,-0.034223773,0,0,0,0
-0.0105,-1.068792e-06,-88787.202,-0.034223773,0,0,0,0
-0.0105,-1.068792e-06,-88787.202,-0.034223773,5.6282457e-13,0,0,0
-0.0092900004,-1.0881973e-06,-101320.02,-0.018490306,1.1446599,0,0,0
-0.0077499999,-1.1128598e-06,-113276.13,-0.0027945444,2.6058304,0,0,0
-0.0068975007,-1.1140143e-06,-115254.03,0.0084742363,2.5945616,0,0,0
-0.0058125001,-1.1124622e-06,-116474.97,0.019522644,2.5835132,0,0,0
-0.0049600005,-1.0948189e-06,-115933.91,0.031032652,2.5720032,0,0,0
-0.0038749999,-1.0602304e-06,-114375.36,0.042342548,2.5606933,0,0,0
-0.0037100001,-1.0937923e-06,-1184058.7,0.044598417,2.5584374,0,0,0
-0.0035000001,-1.1462781e-06,-2609156,0.046842592,2.5561933,0,0,0
-0.0035000001,-1.1462781e-06,-2609156,0.046842592,2.5561933,0,0,0
-0.0032387504,-6.8148578e-07,-3277792.4,0.15348098,2.9435603,0,0,0
-0.0029062501,0,-4167687.6,0.29423809,3.4315381,0,0,0
-0.0027275002,0,-2660777,0.367206,1.9344406,0,0,0
-0.0024999999,0,-685384.08,0.46350481,0.025610741,0,0,0
-0.0024999999,0,-685384.08,0.46350481,0.025610741,7.9981848e+18,3911.0039,1.1643427e+21
-0.0024656251,0,-620148.2,0.46576752,0.023348028,8.7539353e+18,3632.8198,6.7005957e+20
-0.002421875,0,-533586.11,0.46885946,0.020256089,9.6363596e+18,3177.3785,4.036364e+19
-0.0022087502,0,-478363.4,0.47923306,0.0098824833,1.4961795e+19,2421.1875,3.5038205e+19
-0.0019375,0,-403345.49,0.49354996,-0.0044344167,2.1594275e+19,1219.8583,2.8405725e+19
-0.0017243752,0,-331368.31,0.49956,-0.010444457,2.6434012e+19,1011.4646,2.3565988e+19
-0.001453125,0,-232606.91,0.50792722,-0.018811673,3.2856372e+19,699.13508,1.7143628e+19
-0.0012400001,0,-176895.97,0.51132885,-0.022213302,3.6256998e+19,621.77388,1.3743002e+19
-0.00096874998,0,-99249.779,0.51607953,-0.026963986,4.0902969e+19,510.11523,9.0970313e+18
-0.00054250035,0,-79722.898,0.51875704,-0.029641493,4.3929889e+19,463.59576,6.0701115e+18
0,0,-51790.678,0.5224739,-0.033358353,4.8095122e+19,398.53186,1.9048783e+18
0.00042624967,0,-50237.779,0.52404003,-0.034924488,5.0009593e+19,375.9706,-9.5933571e+15
0.00096874998,0,-46737.294,0.52610301,-0.036987464,5.2524052e+19,346.43282,-2.5240522e+18
0.0011818749,0,-66490.883,0.52751055,-0.038395007,5.433512e+19,328.6125,-4.33512e+18
0.001453125,0,-90686.229,0.5292929,-0.04017735,5.6624169e+19,306.23678,-6.6241688e+18
0.0016662498,0,-125579.98,0.53177378,-0.042658238,6.0023708e+19,279.71354,-1.0023708e+19
0.0019375,0,-169027.82,0.53488787,-0.045772321,6.4280983e+19,246.64338,-1.4280983e+19
0.0021506248,0,-200998.18,0.53967563,-0.050560084,7.1575765e+19,209.24916,-2.1575765e+19
0.002421875,0,-240868.85,0.54566671,-0.05655116,8.0671347e+19,162.54412,-3.0671347e+19
0.0024562499,0,-292093.69,0.54690288,-0.057787336,8.270794e+19,155.18598,4.5374308e+20
0.0024999999,0,-355973.27,0.54844775,-0.059332202,8.5241731e+19,145.96392,1.070351e+21
0.0024999999,0,-355973.27,0.54844775,-0.059332202,0,0,0
0.0026787499,0,180706.6,0.53307027,1.3801749,0,0,0
0.0029062501,0,871808.94,0.51302353,3.2127527,0,0,0
0.0031674998,-7.9224169e-07,847369.16,0.49055095,2.7412199,0,0,0
0.0035000001,-1.7877237e-06,810684.88,0.46125432,2.1417815,0,0,0
0.0035000001,-1.7877237e-06,810684.88,0.46125432,2.1417815,0,0,0
0.003665,-1.781551e-06,770841.38,0.44945626,2.1535796,0,0,0
0.0038749999,-1.7751997e-06,711919.32,0.43454699,2.1684889,0,0,0
0.0047274996,-1.7741986e-06,710894.2,0.37373653,2.2292993,0,0,0
0.0058125001,-1.7737271e-06,709613.34,0.29671748,2.3063184,0,0,0
0.0066649993,-1.7702771e-06,708294.36,0.23618281,2.366853,0,0,0
0.0077499999,-1.7631369e-06,706225.87,0.15957418,2.4434617,0,0,0
0.0089599993,-1.7586342e-06,625432.93,0.073989016,1.3686535,0,0,0
0.0105,-1.750071e-06,523152.12,-0.034223773,1.1529821e-12,0,0,0
0.0105,-1.750071e-06,523152.12,-0.034223773,0,0,0,0
0.010995,-9.7295588e-07,292122.91,-0.034223773,0,0,0,0
0.011625,0,-2.3064975e-06,-0.034223773,0,0,0,0
0.013329999,0,-2.3002242e-06,-0.034223773,0,0,0,0
0.0155,0,-2.281158e-06,-0.034223773,0,0,0,0

