Y,Polarization-Y,ElectricField-Y,ElectrostaticPotential,ConductionBandEnergy,eDensity,hDensity,SpaceCharge
-0.0155,0,2.4863317e-07,-0.034223773,0,0,0,0
-0.01426,0,2.4772891e-07,-0.034223773,0,0,0,0
-0.011625,0,2.4744987e-07,-0.034223773,0,0,0,0
-0.01086,-2.2067399e-07,-114226.77,-0.034223773,0,0,0,0
-0.0105,-3.2415892e-07,-167914.55,-0.034223773,0,0,0,0
-0.0105,-3.2415892e-07,-167914.55,-0.034223773,1.2367445e-13,0,0,0
-0.0086300001,-3.2417269e-07,-207290.96,0.0080334087,1.7510794,0,0,0
-0.0077499999,-3.2422456e-07,-225780.88,0.02789376,2.5751421,0,0,0
-0.0064325002,-3.2464839e-07,-225649.03,0.057642575,2.5453933,0,0,0
-0.0058125001,-3.2501488e-07,-225565.58,0.0716202,2.5314156,0,0,0
-0.004495,-3.2563115e-07,-225458.9,0.10134139,2.5016945,0,0,0
-0.0038749999,-3.2613734e-07,-225397.83,0.11530099,2.4877349,0,0,0
-0.0036200001,-3.2629245e-07,-1324803.9,0.1210501,2.4819857,0,0,0
-0.0035000001,-3.2646428e-07,-1841665,0.12374972,2.4792861,0,0,0
-0.0035000001,-3.2646428e-07,-1841665,0.12374972,2.4792861,0,0,0
-0.0030962501,-1.0458131e-07,-2528510.1,0.23891485,3.1275845,0,0,0
-0.0029062501,0,-2851436.1,0.29305399,3.4327222,0,0,0
-0.00263,0,-1080151.4,0.37185166,1.1961353,0,0,0
-0.0024999999,0,-247322.25,0.40889488,0.14366192,0,0,0
-0.0024999999,0,-247322.25,0.40889488,0.14366192,6.6424693e+16,3805.7301,1.1639153e+21
-0.002446875,0,-247536.32,0.41020997,0.14234683,6.9906617e+16,3618.5347,3.7229919e+20
-0.002421875,0,-247641.23,0.41082709,0.14172971,7.1574964e+16,3531.6924,-8.1574964e+16
-0.0020925,0,-247989.3,0.41899248,0.13356431,1.0011713e+17,2636.2759,-1.1011713e+17
-0.0019375,0,-248161.4,0.42282452,0.12973227,1.1378322e+17,2220.5583,-1.2378322e+17
-0.0016081251,0,-248965.74,0.43102064,0.12153616,1.5935117e+17,1656.1262,-1.6935117e+17
-0.001453125,0,-249356.67,0.43486769,0.1176891,1.8114536e+17,1393.709,-1.9114536e+17
-0.00112375,0,-251389.5,0.44311101,0.10944579,2.5414561e+17,1037.9847,-2.6414561e+17
-0.00096874998,0,-252367.57,0.44698092,0.10557588,2.8902487e+17,872.37668,-2.9902487e+17
-0.00031,0,-256920.27,0.46368844,0.088868359,5.9634129e+17,507.61029,-6.0634129e+17
0,0,-259102.82,0.47153458,0.081022214,7.4296918e+17,337.49078,-7.5296918e+17
0.00065875001,0,-267835.76,0.48898213,0.063574661,1.5762691e+18,192.79758,-1.5862691e+18
0.00096874998,0,-272008.93,0.49718233,0.055374469,1.9734465e+18,125.14896,-1.9834465e+18
0.001298125,0,-290637.44,0.50663697,0.045919824,2.8874712e+18,89.698104,-2.8974712e+18
0.001453125,0,-299523.31,0.51108583,0.041470965,3.3232255e+18,73.091425,-3.3332255e+18
0.0017825,0,-322668.9,0.52135932,0.031197472,4.9896303e+18,51.063573,-4.9996303e+18
0.0019375,0,-333709.47,0.52619875,0.026358042,5.7846973e+18,40.735961,-5.7946973e+18
0.002266875,0,-352712.76,0.53789571,0.014661089,9.0506278e+18,27.253247,-9.0606278e+18
0.002421875,0,-361779.64,0.54341416,0.0091426364,1.061121e+19,20.928992,-1.062121e+19
0.002475,0,-388741.12,0.54554506,0.0070117404,1.1419692e+19,19.300629,7.3990519e+20
0.0024999999,0,-401611.78,0.54655175,0.0060050465,1.1806533e+19,18.536677,1.0930502e+21
0.0024999999,0,-401611.78,0.54655175,0.0060050465,0,0,0
0.00277625,0,400153.8,0.52506178,2.1852842,0,0,0
0.0029062501,0,776284.45,0.51501682,3.2107594,0,0,0
0.0033100001,-1.2445926e-06,760668.2,0.48360787,2.4787049,0,0,0
0.0035000001,-1.8303581e-06,753892.58,0.46892651,2.1341093,0,0,0
0.0035000001,-1.8303581e-06,753892.58,0.46892651,2.1341093,0,0,0
0.003755,-1.8304913e-06,729123.41,0.45060747,2.1524284,0,0,0
0.0038749999,-1.8305138e-06,718426.36,0.44199346,2.1610424,0,0,0
0.0051925001,-1.8308455e-06,718516.64,0.34732247,2.2557134,0,0,0
0.0058125001,-1.8312083e-06,718600.33,0.30279737,2.3002385,0,0,0
0.0071299998,-1.8315931e-06,718809.94,0.20808855,2.3949473,0,0,0
0.0077499999,-1.8319489e-06,718983.21,0.16353113,2.4395047,0,0,0
0.0096199997,-1.8324334e-06,593489.15,0.029058822,0.78064047,0,0,0
0.0105,-1.832834e-06,534470.89,-0.034223773,7.2347202e-13,0,0,0
0.0105,-1.832834e-06,534470.89,-0.034223773,0,0,0,0
0.011265,-5.8690722e-07,171039.75,-0.034223773,0,0,0,0
0.011625,0,-1.4472078e-06,-0.034223773,0,0,0,0
0.01426,0,-1.447508e-06,-0.034223773,0,0,0,0
0.0155,0,-1.4484192e-06,-0.034223773,0,0,0,0

