Y,Polarization-Y,ElectricField-Y,ElectrostaticPotential,ConductionBandEnergy,eDensity,hDensity,SpaceCharge
-0.0155,0,3.8707906e-06,-0.034223773,0,0,0,0
-0.01178,0,3.8814167e-06,-0.034223773,0,0,0,0
-0.011625,0,3.8818028e-06,-0.034223773,0,0,0,0
-0.010545,-1.0498568e-06,17275.23,-0.034223773,0,0,0,0
-0.0105,-1.0936242e-06,18026.118,-0.034223773,0,0,0,0
-0.0105,-1.0936242e-06,18026.118,-0.034223773,1.9407601e-12,0,0,0
-0.0078600002,-1.0937449e-06,24158.715,-0.040656918,2.5382021,0,0,0
-0.0077499999,-1.0937561e-06,24425.432,-0.040936935,2.6439728,0,0,0
-0.0058900001,-1.0937362e-06,24169.374,-0.045438648,2.6484745,0,0,0
-0.0058125001,-1.093732e-06,24149.459,-0.045633325,2.6486692,0,0,0
-0.0039524999,-1.0935847e-06,24062.91,-0.050097648,2.6531335,0,0,0
-0.0038749999,-1.0935678e-06,24053.205,-0.050289155,2.653325,0,0,0
-0.0035150002,-1.0937097e-06,-1742219,-0.051148329,2.6541842,0,0,0
-0.0035000001,-1.0937221e-06,-1815745.9,-0.051184981,2.6542208,0,0,0
-0.0035000001,-1.0937221e-06,-1815745.9,-0.051184981,2.6542208,0,0,0
-0.0029300002,-4.3770003e-08,-2919054.7,0.11782743,3.5630391,0,0,0
-0.0029062501,0,-2964982.8,0.12486137,3.6009149,0,0,0
-0.0025162499,0,-184803.61,0.24050239,0.43898353,0,0,0
-0.0024999999,0,-69110.756,0.24531516,0.30724164,0,0,0
-0.0024999999,0,-69110.756,0.24531516,0.30724164,1.3856645e+14,2.2632863e+13,1.521543e+21
-0.0024250001,0,-69147.404,0.24583342,0.30672338,1.4137224e+14,2.2184497e+13,6.0762971e+19
-0.002421875,0,-69148.977,0.24585509,0.30670171,1.414919e+14,2.2165114e+13,-1.0119327e+16
-0.001956875,0,-69195.649,0.24907046,0.30348634,1.602722e+14,1.9583058e+13,-1.0140689e+16
-0.0019375,0,-69197.733,0.24920493,0.30335187,1.6107341e+14,1.9471461e+13,-1.0141602e+16
-0.0014725,0,-69272.57,0.25242396,0.30013284,1.8247741e+14,1.7200575e+13,-1.0165277e+16
-0.001453125,0,-69275.686,0.25255858,0.29999821,1.8339101e+14,1.7102471e+13,-1.0166289e+16
-0.00098812499,0,-69381.757,0.2557812,0.29677559,2.0778811e+14,1.51056e+13,-1.0192683e+16
-0.00096874998,0,-69385.94,0.25591597,0.29664082,2.0882996e+14,1.5019376e+13,-1.0193811e+16
-3.8750106e-05,0,-69496.821,0.26237177,0.29018503,2.683512e+14,1.1720441e+13,-1.0256631e+16
0,0,-69501.116,0.26264172,0.28991507,2.7089458e+14,1.1578105e+13,-1.0259316e+16
0.00092999986,0,-69608.362,0.26911114,0.28344565,3.4828139e+14,9.0296867e+12,-1.0339252e+16
0.00096874998,0,-69612.24,0.2693816,0.28317519,3.5159038e+14,8.9198561e+12,-1.0342671e+16
0.00143375,0,-69712.238,0.27262132,0.27993547,3.9861468e+14,7.8724853e+12,-1.0390742e+16
0.001453125,0,-69715.848,0.27275674,0.27980006,4.0062623e+14,7.8273847e+12,-1.0392799e+16
0.001918125,0,-69784.486,0.27599978,0.27655701,4.5426472e+14,6.9072164e+12,-1.0447358e+16
0.0019375,0,-69786.981,0.27613531,0.27642148,4.565598e+14,6.8676142e+12,-1.0449692e+16
0.0024025,0,-69827.166,0.27938169,0.27317511,5.1775063e+14,6.0593039e+12,-1.0511691e+16
0.002421875,0,-69828.576,0.27951734,0.27303945,5.2036951e+14,6.0245333e+12,-1.0514345e+16
0.0024968749,0,-69862.417,0.28004126,0.27251553,5.310166e+14,5.9037009e+12,1.239689e+21
0.0024999999,0,-69863.734,0.28006315,0.27249364,5.3147234e+14,5.8985046e+12,1.2912605e+21
0.0024999999,0,-69863.734,0.28006315,0.27249364,0,0,0
0.0028900001,0,2042895.1,0.19695797,3.4018891,0,0,0
0.0029062501,0,2130761.3,0.19350229,3.5322739,0,0,0
0.00347625,3.0035285e-07,1397533.6,0.072040807,2.5759048,0,0,0
0.0035000001,3.1286472e-07,1367041.8,0.066990187,2.5360457,0,0,0
0.0035000001,3.1286472e-07,1367041.8,0.066990187,2.5360457,0,0,0
0.0038599998,3.1283871e-07,193554.8,0.061778708,2.5412571,0,0,0
0.0038749999,3.1283925e-07,144752.04,0.061562298,2.5414735,0,0,0
0.0057350001,3.130286e-07,144645.33,0.034647136,2.5683887,0,0,0
0.0058125001,3.1304471e-07,144639.11,0.033529865,2.569506,0,0,0
0.0076724999,3.1321028e-07,144588.97,0.0066318132,2.596404,0,0,0
0.0077499999,3.1322563e-07,144583.86,0.0055158567,2.59752,0,0,0
0.010389999,3.1340813e-07,108794.53,-0.032641401,0.1039083,0,0,0
0.0105,3.1342605e-07,107308.8,-0.034223773,1.5977457e-12,0,0,0
0.0105,3.1342605e-07,107308.8,-0.034223773,0,0,0,0
0.01158,1.256179e-08,4272.5337,-0.034223773,0,0,0,0
0.011625,0,-3.1931722e-06,-0.034223773,0,0,0,0
0.01178,0,-3.1927374e-06,-0.034223773,0,0,0,0
0.0155,0,-3.1817468e-06,-0.034223773,0,0,0,0

