Y,Polarization-Y,ElectricField-Y,ElectrostaticPotential,ConductionBandEnergy,eDensity,hDensity,SpaceCharge
-0.0024999999,0,20.258564,0.56576811,-0.07665256,4.9963642e+19,297.9629,3.6358418e+16
-0.00205,0,21.911895,0.56576864,-0.076653092,4.9964541e+19,297.95849,3.5458701e+16
-0.0019375,0,-54.20338,0.56576977,-0.076654226,4.9966085e+19,297.94647,3.3914805e+16
-0.0017437498,0,-55.722012,0.56577576,-0.076660211,4.9974353e+19,297.88431,2.5647295e+16
-0.00019375018,0,-96.76357,0.56577866,-0.076663109,4.998156e+19,297.87526,1.8440418e+16
0,0,-97.179196,0.56578383,-0.076668278,4.998925e+19,297.82611,1.0749575e+16
0.00019375018,0,-57.265689,0.56578765,-0.076672103,4.9995215e+19,297.79343,4.7854186e+15
0.0017437498,0,-42.223192,0.56578911,-0.076673567,5.0000475e+19,297.80427,-4.7532009e+14
0.0019375,0,-32.81539,0.56579139,-0.076675846,5.0004086e+19,297.78688,-4.0857403e+15
0.0023874999,0,-23.754426,0.5657916,-0.076676054,5.0004568e+19,297.78654,-4.5681397e+15
0.0024999999,0,-1.4187203,0.565792,-0.07667645,5.0005188e+19,297.78348,-5.1879276e+15

