Y,Polarization-Y,ElectricField-Y,ElectrostaticPotential,ConductionBandEnergy,eDensity,hDensity,SpaceCharge
-0.0155,0,5.348368e-07,-0.034223773,0,0,0,0
-0.012709999,0,5.0823856e-07,-0.034223773,0,0,0,0
-0.011625,0,5.0121465e-07,-0.034223773,0,0,0,0
-0.01131,-1.0055949e-07,-43559.528,-0.034223773,0,0,0,0
-0.0105,-4.1790941e-07,-149551.47,-0.034223773,0,0,0,0
-0.0105,-4.1790941e-07,-149551.47,-0.034223773,2.5114025e-13,0,0,0
-0.00973,-4.2292908e-07,-164315.94,-0.018227825,0.72243657,0,0,0
-0.0077499999,-4.4947567e-07,-200012.92,0.020563597,2.5824722,0,0,0
-0.0072075003,-4.4933119e-07,-201532.92,0.032037523,2.5709983,0,0,0
-0.0058125001,-4.5060439e-07,-206552.86,0.0600145,2.5430213,0,0,0
-0.0052700001,-4.4555031e-07,-207515.07,0.071772698,2.5312631,0,0,0
-0.0038749999,-4.1187236e-07,-210134.29,0.10072106,2.5023148,0,0,0
-0.0037700001,-4.195509e-07,-675214.56,0.10304222,2.4999936,0,0,0
-0.0035000001,-4.8775326e-07,-1950177.1,0.10879551,2.4942403,0,0,0
-0.0035000001,-4.8775326e-07,-1950177.1,0.10879551,2.4942403,0,0,0
-0.0033337502,-3.7969412e-07,-2240442.3,0.15724862,2.7601545,0,0,0
-0.0029062501,0,-3035490.4,0.28907763,3.4366986,0,0,0
-0.0027925,0,-2294431.1,0.32220559,2.5150694,0,0,0
-0.0024999999,0,-307161.68,0.41199945,0.14055734,0,0,0
-0.0024999999,0,-307161.68,0.41199945,0.14055734,9.8061276e+16,2840.017,1.155695e+21
-0.002478125,0,-306780,0.41258567,0.13997112,9.9794035e+16,2759.9717,8.3038406e+20
-0.002421875,0,-300433.64,0.41439221,0.13816458,1.0768067e+17,2592.5104,-1.1768067e+17
-0.00228625,0,-299624.99,0.4179972,0.13455959,1.2204623e+17,2220.2648,-1.3204623e+17
-0.0019375,0,-286442.1,0.42871173,0.12384507,1.8828413e+17,1501.0856,-1.9828413e+17
-0.0018018751,0,-285338.27,0.43226193,0.12029486,2.1142393e+17,1277.4895,-2.2142393e+17
-0.001453125,0,-267915.13,0.44210922,0.11044757,3.1658724e+17,897.65909,-3.2658724e+17
-0.0013175,0,-266983.51,0.44560941,0.10694739,3.5359459e+17,762.21807,-3.6359459e+17
-0.00096874998,0,-250023.61,0.4546774,0.097879399,5.1342135e+17,552.07558,-5.2342135e+17
-0.00069750007,0,-249927.7,0.46157131,0.090985489,6.657177e+17,418.26999,-6.757177e+17
0,0,-234602.38,0.47784179,0.074715006,1.2363942e+18,223.1389,-1.2463942e+18
0.00027124994,0,-236905.01,0.48486803,0.067688768,1.6330972e+18,170.92707,-1.6430972e+18
0.00096874998,0,-235825.32,0.50047377,0.05208303,2.8775022e+18,91.763723,-2.8875022e+18
0.001104375,0,-244044.04,0.50428148,0.048275313,3.3039802e+18,78.743109,-3.3139802e+18
0.001453125,0,-270466.13,0.51287463,0.039682165,4.5375226e+18,56.517663,-4.5475226e+18
0.0015887499,0,-280873.84,0.51704256,0.03551424,5.3085521e+18,48.286245,-5.3185521e+18
0.0019375,0,-312524.65,0.52672526,0.02583154,7.4604467e+18,32.957909,-7.4704467e+18
0.002073125,0,-321108.86,0.53154084,0.021015957,8.9725517e+18,27.822869,-8.9825517e+18
0.002421875,0,-347148.56,0.5431967,0.0093600985,1.3140969e+19,17.393278,-1.3150969e+19
0.0024437499,0,-359670.63,0.54408595,0.0084708498,1.3517699e+19,16.765255,2.9555567e+20
0.0024999999,0,-397016.09,0.54629857,0.0062582233,1.4559926e+19,15.424157,1.0885523e+21
0.0024999999,0,-397016.09,0.54629857,0.0062582233,0,0,0
0.0026137501,0,-70938.372,0.53767904,0.90337899,0,0,0
0.0029062501,0,781984.43,0.51452865,3.2112476,0,0,0
0.0030725,-5.0798937e-07,776867.25,0.50191975,2.9094892,0,0,0
0.0035000001,-1.8031205e-06,753919.06,0.46808213,2.1349537,0,0,0
0.0035000001,-1.8031205e-06,753919.06,0.46808213,2.1349537,0,0,0
0.003605,-1.8015391e-06,746665.8,0.46063449,2.1424014,0,0,0
0.0038749999,-1.810639e-06,714114.84,0.44154038,2.1614955,0,0,0
0.0044175,-1.8176484e-06,714916.23,0.40277592,2.2002599,0,0,0
0.0058125001,-1.8299301e-06,717072.51,0.30299001,2.3000458,0,0,0
0.0063549997,-1.8331846e-06,718060.07,0.26398596,2.3390499,0,0,0
0.0077499999,-1.8375422e-06,719519.03,0.1637408,2.439295,0,0,0
0.0085199997,-1.8385879e-06,667833.7,0.10821287,1.7563905,0,0,0
0.0105,-1.8360338e-06,534560.87,-0.034223773,8.6795481e-13,0,0,0
0.0105,-1.8360338e-06,534560.87,-0.034223773,0,0,0,0
0.010815,-1.3183162e-06,384556.08,-0.034223773,0,0,0,0
0.011625,0,-1.7418261e-06,-0.034223773,0,0,0,0
0.012709999,0,-1.7480991e-06,-0.034223773,0,0,0,0
0.0155,0,-1.7627242e-06,-0.034223773,0,0,0,0

