Y,Polarization-Y,ElectricField-Y,ElectrostaticPotential,ConductionBandEnergy,eDensity,hDensity,SpaceCharge
-0.0155,0,4.7440921e-07,-0.034223773,0,0,0,0
-0.012709999,0,3.6108636e-07,-0.034223773,0,0,0,0
-0.011625,0,3.2822087e-07,-0.034223773,0,0,0,0
-0.01131,-6.5117543e-07,24093.324,-0.034223773,0,0,0,0
-0.0105,-2.1494998e-06,67096.09,-0.034223773,0,0,0,0
-0.0105,-2.1494998e-06,67096.09,-0.034223773,1.6734852e-13,0,0,0
-0.00973,-2.1307354e-06,73316.627,-0.042664599,0.74687297,0,0,0
-0.0077499999,-2.0831495e-06,81722.685,-0.057285092,2.6603209,0,0,0
-0.0072075003,-2.0792906e-06,82660.004,-0.063316342,2.6663522,0,0,0
-0.0058125001,-2.0779523e-06,81733.852,-0.073199934,2.6762358,0,0,0
-0.0052700005,-2.0907934e-06,79947.557,-0.079201492,2.6822373,0,0,0
-0.0038749999,-2.1466072e-06,74516.047,-0.088677512,2.6917134,0,0,0
-0.0037700001,-2.1157999e-06,-907385.72,-0.089805559,2.6928414,0,0,0
-0.0035000001,-2.0305686e-06,-3322171.2,-0.091653927,2.6946898,0,0,0
-0.0035000001,-2.0305686e-06,-3322171.2,-0.091653927,2.6946898,0,0,0
-0.0033337502,-1.4199827e-06,-3934950,0.0012929919,2.9161099,0,0,0
-0.0029062501,0,-5444901.8,0.23161329,3.4941629,0,0,0
-0.0027925002,0,-4200168.7,0.295223,2.5242889,0,0,0
-0.0024999999,0,-1099618.8,0.45300358,0.036111964,0,0,0
-0.0024999999,0,-1099618.8,0.45300358,0.036111964,1.0169722e+18,5.0706323e+10,1.1884776e+21
-0.002478125,0,-1048577.7,0.45550742,0.03360813,1.1111923e+18,4.7638492e+10,8.6861598e+20
-0.002421875,0,-920089.34,0.46159653,0.02751902,1.4096827e+18,3.6443817e+10,4.8590317e+19
-0.00228625,0,-866098.22,0.47424781,0.014867741,2.8391155e+18,3.0308578e+10,4.7160885e+19
-0.0019375,0,-734097.42,0.5048119,-0.015696354,6.9731516e+18,6.9671145e+09,4.3026848e+19
-0.0018018751,0,-653965.61,0.5130332,-0.023917654,1.0004604e+19,6.0858629e+09,3.9995396e+19
-0.001453125,0,-458869.66,0.53271816,-0.043602611,1.7922421e+19,2.4219521e+09,3.2077579e+19
-0.0013175001,0,-380284.25,0.53760683,-0.04849128,2.1272583e+19,2.2173491e+09,2.8727417e+19
-0.00096874998,0,-190679.31,0.54926148,-0.060145934,2.9526268e+19,1.3101155e+09,2.0473732e+19
-0.00069750019,0,-149582.26,0.55268038,-0.063564834,3.2755732e+19,1.2347373e+09,1.7244268e+19
0,0,-51919.125,0.56079343,-0.071677881,4.0463855e+19,8.7346602e+08,9.5361451e+18
0.0002712498,0,-21288.413,0.56041114,-0.071295596,4.0064123e+19,8.8990624e+08,9.9358773e+18
0.00096874998,0,53320.35,0.55928722,-0.070171675,3.8894586e+19,9.4770077e+08,1.1105414e+19
0.0011043749,0,94180.29,0.55745287,-0.068337318,3.7112685e+19,1.0012881e+09,1.2887315e+19
0.001453125,0,197425.96,0.55278159,-0.063666044,3.2604029e+19,1.2281811e+09,1.7395971e+19
0.0015887499,0,244037.29,0.54920594,-0.060090398,2.9754881e+19,1.3760915e+09,2.0245119e+19
0.0019375,0,360995.75,0.54016636,-0.051050808,2.2582981e+19,2.0070677e+09,2.7417019e+19
0.002073125,0,396102.06,0.53381689,-0.044701343,1.9288681e+19,2.5341881e+09,3.0711319e+19
0.002421875,0,483497.65,0.51781717,-0.028701622,1.0959289e+19,4.7586108e+09,3.9040711e+19
0.0024437499,0,524561.18,0.51642149,-0.027305946,1.0479248e+19,4.9499831e+09,3.53515e+20
0.0024999999,0,628333.09,0.51290653,-0.023790986,9.2546544e+18,5.7507463e+09,1.1620735e+21
0.0024999999,0,628333.09,0.51290653,-0.023790986,0,0,0
0.0026137498,0,1575313,0.46717756,0.9282023,0,0,0
0.0029062501,0,3987018.1,0.35086012,3.3749161,0,0,0
0.0030725,2.2226952e-07,3576483.4,0.28404152,3.1273676,0,0,0
0.0035000001,7.523291e-07,2535334.6,0.11427249,2.4887634,0,0,0
0.0035000001,7.523291e-07,2535334.6,0.11427249,2.4887634,0,0,0
0.003605,7.431371e-07,1878297.4,0.11206754,2.4909683,0,0,0
0.0038749999,7.1385113e-07,216553.49,0.10607026,2.4969656,0,0,0
0.0044174995,7.1640829e-07,216529.74,0.094789117,2.5082467,0,0,0
0.0058125001,7.1570449e-07,213704.28,0.064226542,2.5388093,0,0,0
0.0063549997,7.1297095e-07,213334.2,0.053025198,2.5500106,0,0,0
0.0077499999,7.0227065e-07,209656.3,0.023192252,2.5798436,0,0,0
0.0085199997,6.9538899e-07,195031.26,0.0073257636,1.8572779,0,0,0
0.0105,6.7476715e-07,154676.04,-0.034223773,1.4557027e-13,0,0,0
0.0105,6.7476715e-07,154676.04,-0.034223773,0,0,0,0
0.010815,4.6874767e-07,111651.09,-0.034223773,0,0,0,0
0.011625,0,-2.9466665e-07,-0.034223773,0,0,0,0
0.012709999,0,-3.488973e-07,-0.034223773,0,0,0,0
0.0155,0,-4.6759962e-07,-0.034223773,0,0,0,0

