Y,Polarization-Y,ElectricField-Y,ElectrostaticPotential,ConductionBandEnergy,eDensity,hDensity,SpaceCharge
-0.0155,0,3.5570227e-06,-0.034223773,0,0,0,0
-0.012090001,0,3.6331528e-06,-0.034223773,0,0,0,0
-0.011625,0,3.6364728e-06,-0.034223773,0,0,0,0
-0.01149,-1.3186455e-07,2575.1223,-0.034223773,0,0,0,0
-0.0105,-1.1055764e-06,23680.148,-0.034223773,0,0,0,0
-0.0105,-1.1055764e-06,23680.148,-0.034223773,1.8192312e-12,0,0,0
-0.01017,-1.1057335e-06,24594.966,-0.035190496,0.31743843,0,0,0
-0.0077499999,-1.1080661e-06,32043.403,-0.04315993,2.6461958,0,0,0
-0.0075174994,-1.1079403e-06,31832.824,-0.043811319,2.6468472,0,0,0
-0.0058125001,-1.1055628e-06,29032.088,-0.049021429,2.6520573,0,0,0
-0.0055799996,-1.1052435e-06,28906.14,-0.049636693,2.6526725,0,0,0
-0.0038749999,-1.0995696e-06,27185.512,-0.054353776,2.6573896,0,0,0
-0.0038299998,-1.0997093e-06,-193510.32,-0.054468164,2.657504,0,0,0
-0.0035000001,-1.1017106e-06,-1817078.5,-0.055316151,2.658352,0,0,0
-0.0035000001,-1.1017106e-06,-1817078.5,-0.055316151,2.658352,0,0,0
-0.00342875,-9.6999447e-07,-1954915.3,-0.034216328,2.7719813,0,0,0
-0.0029062501,0,-2968690.2,0.12093896,3.6048373,0,0,0
-0.0028575,0,-2621827.7,0.13537613,3.2096131,0,0,0
-0.0024999999,0,-73616.675,0.24153596,0.31102084,0,0,0
-0.0024999999,0,-73616.675,0.24153596,0.31102084,1.483119e+14,2.5811904e+13,1.5159631e+21
-0.002490625,0,-73617.962,0.24160249,0.3109543,1.4869188e+14,2.5748076e+13,1.333983e+21
-0.002421875,0,-73546.035,0.24211101,0.31044578,1.5164934e+14,2.5244131e+13,-1.0126405e+16
-0.00236375,0,-73546.314,0.24252361,0.31003318,1.54197e+14,2.4877451e+13,-1.012932e+16
-0.0019375,0,-73395.078,0.24567168,0.30688511,1.7405764e+14,2.1996208e+13,-1.0152061e+16
-0.0018793748,0,-73390.695,0.24608418,0.30647261,1.7696735e+14,2.1675233e+13,-1.0155292e+16
-0.001453125,0,-73067.546,0.24921894,0.30333786,1.9967984e+14,1.9175972e+13,-1.0180504e+16
-0.0013949999,0,-73055.735,0.24963112,0.30292567,2.0300094e+14,1.8895133e+13,-1.0184106e+16
-0.00096874998,0,-72497.117,0.25274812,0.29980867,2.2891675e+14,1.6728863e+13,-1.0212188e+16
-0.0008524998,0,-72476.775,0.25357101,0.29898579,2.370256e+14,1.626832e+13,-1.0220757e+16
0,0,-71684.08,0.25974083,0.29281596,3.0009272e+14,1.2763524e+13,-1.0287329e+16
0.0001162502,0,-71654.708,0.2605608,0.291996,3.1062169e+14,1.2411308e+13,-1.029821e+16
0.00096874998,0,-70682.259,0.2666269,0.28592989,3.9175045e+14,9.7776451e+12,-1.0381973e+16
0.0010268751,0,-70662.273,0.26703571,0.28552108,3.9813516e+14,9.6338797e+12,-1.0388501e+16
0.001453125,0,-69972.561,0.27002924,0.28252755,4.4687574e+14,8.5710354e+12,-1.0438305e+16
0.0015112502,0,-69958.123,0.27043732,0.28211948,4.5414526e+14,8.4452167e+12,-1.04457e+16
0.0019375,0,-69461.025,0.27340583,0.27915097,5.0923751e+14,7.5205864e+12,-1.0501717e+16
0.001995625,0,-69448.929,0.27381326,0.27874354,5.1751435e+14,7.4104251e+12,-1.0510104e+16
0.002421875,0,-69068.304,0.27675902,0.27579777,5.7976428e+14,6.6046163e+12,-1.057316e+16
0.0024312499,0,-69066.815,0.27682469,0.2757321,5.8120289e+14,6.5881752e+12,1.5424027e+20
0.0024999999,0,-68961.691,0.27729798,0.27525881,5.9197671e+14,6.4681514e+12,1.2831416e+21
0.0024999999,0,-68961.691,0.27729798,0.27525881,0,0,0
0.00254875,0,193816.3,0.26696447,0.66637932,0,0,0
0.0029062501,0,2119167,0.19121525,3.534561,0,0,0
0.0029775002,3.7543996e-08,2027977.8,0.17611155,3.4149356,0,0,0
0.0035000001,3.1325417e-07,1359579.1,0.065379581,2.5376563,0,0,0
0.0035000001,3.1325417e-07,1359579.1,0.065379581,2.5376563,0,0,0
0.0035450002,3.1329788e-07,1213581.3,0.06473404,2.5383018,0,0,0
0.0038749999,3.1421644e-07,142875.75,0.06000655,2.5430293,0,0,0
0.0041075004,3.1442935e-07,142842.8,0.056678122,2.5463577,0,0,0
0.0058125001,3.1764952e-07,142605.57,0.032323908,2.5707119,0,0,0
0.0060450006,3.1786362e-07,142555.96,0.029006043,2.5740298,0,0,0
0.0077499999,3.2111535e-07,142015.19,0.0047605323,2.5982753,0,0,0
0.0080800001,3.2137143e-07,137594.23,6.3714168e-05,2.2865004,0,0,0
0.0105,3.2524692e-07,105351.99,-0.034223773,1.39845e-12,0,0,0
0.0105,3.2524692e-07,105351.99,-0.034223773,0,0,0,0
0.010635,2.8697612e-07,92668.661,-0.034223773,0,0,0,0
0.011625,0,-2.7845928e-06,-0.034223773,0,0,0,0
0.012090001,0,-2.7810653e-06,-0.034223773,0,0,0,0
0.0155,0,-2.714195e-06,-0.034223773,0,0,0,0

