time,drain_contact OuterVoltage,drain_contact InnerVoltage,drain_contact QuasiFermiPotential,drain_contact DisplacementCurrent,drain_contact eCurrent,drain_contact hCurrent,drain_contact TotalCurrent,drain_contact Charge,source_contact OuterVoltage,source_contact InnerVoltage,source_contact QuasiFermiPotential,source_contact DisplacementCurrent,source_contact eCurrent,source_contact hCurrent,source_contact TotalCurrent,source_contact Charge,gate_contact OuterVoltage,gate_contact InnerVoltage,gate_contact QuasiFermiPotential,gate_contact DisplacementCurrent,gate_contact eCurrent,gate_contact hCurrent,gate_contact TotalCurrent,gate_contact Charge,"Pos(0,0.007) Polarization/x","Pos(0,0.007) Polarization/y","Pos(0,0.007) ElectricField/x","Pos(0,0.007) ElectricField/y"
3.64e-07,0.05,0.05,0.0,-4.43045262436913e-13,5.43852073098087e-08,2.07646397415667e-24,5.43847642645462e-08,5.81229804430808e-17,0.0,0.0,0.0,-4.84007166652849e-13,5.71306714325432e-08,3.54909107708219e-24,5.71301874253766e-08,5.63911305314752e-17,-0.5,-0.5,0.0,0.0,-1.11514951689924e-07,0.0,-1.11514951689924e-07,-2.14836282036872e-16,0.0,3.0056113966672e-07,-9.14727369270223,105980.185464898
3.665e-07,0.05,0.05,0.0,-2.48274768646991e-16,1.3889905607489e-10,5.1581206940888e-26,1.38898807800122e-10,5.82431947259773e-17,0.0,0.0,0.0,-2.50495848406051e-16,1.34578814639113e-10,6.98848909755881e-25,1.34578564143265e-10,5.64866618992482e-17,-0.5,-0.5,0.0,0.0,-2.73477371943409e-10,0.0,-2.73477371943409e-10,-2.18086850850645e-16,0.0,3.00532596452884e-07,0.909804259219133,113694.685924292
3.69e-07,0.05,0.05,0.0,-2.60777419140599e-17,6.85646292593103e-11,4.82893313925964e-26,6.85646031815685e-11,5.82723692596504e-17,0.0,0.0,0.0,-2.57794641337738e-17,6.43943216988986e-11,6.9255067573445e-25,6.43942959194352e-11,5.6504804946735e-17,-0.5,-0.5,0.0,0.0,-1.32958899101009e-10,0.0,-1.32958899101009e-10,-2.18462915461984e-16,0.0,3.00504051024249e-07,1.14059324676788,114529.177495862
3.715e-07,0.05,0.05,0.0,-6.17072318349773e-18,5.81657839411108e-11,4.76551577366323e-26,5.81657777703876e-11,5.8291294378934e-17,0.0,0.0,0.0,-5.51999100568668e-18,5.47669560610158e-11,6.90162754439139e-25,5.47669505410255e-11,5.65152417858175e-17,-0.5,-0.5,0.0,0.0,-1.12932728311395e-10,0.0,-1.12932728311395e-10,-2.18749736173312e-16,0.0,3.0047550485527e-07,1.15345990016044,115179.936389577
3.74e-07,0.05,0.05,0.0,-3.33822653882883e-18,5.38123858771398e-11,4.74129836055412e-26,5.38123825389133e-11,5.83037569179497e-17,0.0,0.0,0.0,-2.71985182033372e-18,5.10879709108486e-11,6.88615572447094e-25,5.10879681909975e-11,5.65211634274933e-17,-0.5,-0.5,0.0,0.0,-1.04900350729928e-10,0.0,-1.04900350729928e-10,-2.19011987050136e-16,0.0,3.00446958861187e-07,1.15049447760758,115796.077724296
3.765e-07,0.05,0.05,0.0,-2.31364237412859e-18,5.06722628109856e-11,4.72961277248255e-26,5.06722604973433e-11,5.8312302172511e-17,0.0,0.0,0.0,-1.89947041786128e-18,4.84951136390489e-11,6.87431796907312e-25,4.84951117395792e-11,5.65245374062194e-17,-0.5,-0.5,0.0,0.0,-9.91673722369117e-11,0.0,-9.91673722369117e-11,-2.19259905480729e-16,0.0,3.00418414335593e-07,1.14759023617839,116392.442992454
3.79e-07,0.05,0.05,0.0,-1.90652551220323e-18,4.81154578603583e-11,4.7222974248152e-26,4.81154559538329e-11,5.83180515260642e-17,0.0,0.0,0.0,-1.48550018536619e-18,4.63704040908495e-11,6.86488582600902e-25,4.637040260535e-11,5.65261927432171e-17,-0.5,-0.5,0.0,0.0,-9.44858585592026e-11,0.0,-9.44858585592026e-11,-2.19496120127127e-16,0.0,3.00389871797162e-07,1.14613096283334,116970.803495985
3.815e-07,0.05,0.05,0.0,-1.5428411702994e-18,4.59291016237172e-11,4.71694648101719e-26,4.59291000808761e-11,5.83217827798987e-17,0.0,0.0,0.0,-1.28961937037712e-18,4.45209803519933e-11,6.85715584663436e-25,4.45209790623746e-11,5.65266679952435e-17,-0.5,-0.5,0.0,0.0,-9.04500791437258e-11,0.0,-9.04500791437258e-11,-2.19722245324986e-16,0.0,3.00361331748125e-07,1.14613102978926,117531.930306489
3.84e-07,0.05,0.05,0.0,-1.30496291530556e-18,4.40076751555771e-11,4.71271264453766e-26,4.40076738506143e-11,5.83240455557982e-17,0.0,0.0,0.0,-1.18254922332317e-18,4.28604318741148e-11,6.85078218065453e-25,4.28604306915662e-11,5.65263220053114e-17,-0.5,-0.5,0.0,0.0,-8.6868104542186e-11,0.0,-8.6868104542186e-11,-2.19939415586342e-16,0.0,3.00332794674818e-07,1.14736696586011,118076.403324984
3.865e-07,0.05,0.05,0.0,-1.26474742358083e-18,4.22855132491695e-11,4.70919660198339e-26,4.22855119844221e-11,5.83252341977418e-17,0.0,0.0,0.0,-1.20751888402578e-18,4.13395014415548e-11,6.84549890293315e-25,4.13395002340366e-11,5.65253996077864e-17,-0.5,-0.5,0.0,0.0,-8.36250122186975e-11,0.0,-8.36250122186975e-11,-2.20148478116888e-16,0.0,3.0030426104818e-07,1.14959626828938,118604.753816064
