time,drain_contact OuterVoltage,drain_contact InnerVoltage,drain_contact QuasiFermiPotential,drain_contact DisplacementCurrent,drain_contact eCurrent,drain_contact hCurrent,drain_contact TotalCurrent,drain_contact Charge,source_contact OuterVoltage,source_contact InnerVoltage,source_contact QuasiFermiPotential,source_contact DisplacementCurrent,source_contact eCurrent,source_contact hCurrent,source_contact TotalCurrent,source_contact Charge,gate_contact OuterVoltage,gate_contact InnerVoltage,gate_contact QuasiFermiPotential,gate_contact DisplacementCurrent,gate_contact eCurrent,gate_contact hCurrent,gate_contact TotalCurrent,gate_contact Charge,"Pos(0,0.007) Polarization/x","Pos(0,0.007) Polarization/y","Pos(0,0.007) ElectricField/x","Pos(0,0.007) ElectricField/y"
5.033e-06,0.05,0.05,0.0,2.74954457577137e-12,1.10751533901993e-05,1.77736128218545e-26,1.10751561397439e-05,-4.20493151216269e-17,0.0,0.0,0.0,-2.83469920670904e-12,-1.1717869140768e-05,-1.3187313666848e-26,-1.17178719754672e-05,-4.26345676853625e-17,2.0,2.0,0.0,0.0,6.42715835717394e-07,0.0,6.42715835717394e-07,3.635278086298e-16,0.0,2.33188301234899e-07,-129.07724637381,-836629.195362788
5.083e-06,0.05,0.05,0.0,-7.91939644993776e-16,1.13964563919914e-05,1.8351302995471e-26,1.13964563911995e-05,-4.20354063633132e-17,0.0,0.0,0.0,-7.46979510760433e-16,-1.13964552166895e-05,-1.28933057233751e-26,-1.13964552174365e-05,-4.26195950550325e-17,2.0,2.0,0.0,0.0,-1.17530183704171e-12,0.0,-1.17530183704171e-12,3.63648351360373e-16,0.0,2.33026567117487e-07,-129.197118475862,-836970.622281544
5.133e-06,0.05,0.05,0.0,-6.6938509375074e-14,1.13960385035856e-05,1.8351519055306e-26,1.13960384366471e-05,-4.200491607247e-17,0.0,0.0,0.0,-6.66210866057777e-14,-1.13960379734608e-05,-1.28939548568661e-26,-1.13960380400819e-05,-4.25880950984419e-17,2.0,2.0,0.0,0.0,-5.30124717188468e-13,0.0,-5.30124717188468e-13,3.63613778964387e-16,0.0,2.3246938045275e-07,-129.334334981791,-836859.475017636
5.183e-06,0.05,0.05,0.0,-2.26777268635241e-14,1.13957185213465e-05,1.83517752944221e-26,1.13957184986687e-05,-4.19801457090444e-17,0.0,0.0,0.0,-2.29760780122761e-14,-1.13957186512255e-05,-1.28945228780352e-26,-1.13957186742016e-05,-4.25623348838864e-17,2.0,2.0,0.0,0.0,1.29878978838515e-13,0.0,1.29878978838515e-13,3.63612306355629e-16,0.0,2.31572633729522e-07,-129.459600801128,-836680.586187348
5.233e-06,0.05,0.05,0.0,-6.62189502189276e-18,1.13955039852564e-05,1.83520327365968e-26,1.13955039852498e-05,-4.19612937796419e-17,0.0,0.0,0.0,6.57766864348303e-18,-1.13955049556725e-05,-1.28949571489375e-26,-1.1395504955666e-05,-4.25425139619085e-17,2.0,2.0,0.0,0.0,9.70416297279528e-13,0.0,9.70416297279528e-13,3.63648180678112e-16,0.0,2.30116370174979e-07,-129.432426036061,-836390.233765263
5.283e-06,0.05,0.05,0.0,-1.14586525879747e-18,1.13954201807317e-05,1.83522874361003e-26,1.13954201807305e-05,-4.19485904987278e-17,0.0,0.0,0.0,3.10187735846403e-18,-1.13954222840864e-05,-1.28952238459791e-26,-1.13954222840833e-05,-4.25288608032198e-17,2.0,2.0,0.0,0.0,2.10335463426561e-12,0.0,2.10335463426561e-12,3.63739537460584e-16,0.0,2.27357439643147e-07,-129.360634427127,-835840.059439899
5.333e-06,0.05,0.05,0.0,2.35605979528182e-18,1.13954733644854e-05,1.83525061554238e-26,1.13954733644877e-05,-4.19422738524169e-17,0.0,0.0,0.0,-4.03666217485144e-18,-1.13954766470088e-05,-1.28952778095709e-26,-1.13954766470128e-05,-4.25216141126847e-17,2.0,2.0,0.0,0.0,3.28252369678068e-12,0.0,3.28252369678068e-12,3.63889403466724e-16,0.0,2.23305492803163e-07,-129.243088879145,-835031.978374247
