timestep,ALIF0,ALIF1,ALIF2,ALIF3,ALIF4
871,2.4587739,2.5660453,0.7644706,2.3498592,2.0146625
872,2.4563162,2.5634804,0.7637065,2.3475106,2.0126488
873,2.4538612,2.560918,0.76294315,2.3451643,2.010637
874,2.4514086,2.5583584,0.76218057,2.3428202,2.0086274
875,2.4489584,2.5558014,0.76141876,2.3404784,2.0066197
876,2.4465106,2.5532467,0.7606577,2.338139,2.004614
877,2.4440653,2.5506947,0.7598975,2.335802,2.0026104
878,2.4416225,2.5481453,0.7591379,2.3334675,2.000609
879,2.439182,2.5455985,0.75837916,2.3311353,1.9986093
880,2.436744,2.64196,0.75762117,2.3288052,1.9966117
881,2.4343085,2.6393192,0.7568639,2.3264775,1.994616
882,2.4318755,2.636681,0.7561074,2.3241522,1.9926224
883,2.4294448,2.6340456,0.75535166,2.3218293,1.9906307
884,2.4270165,2.6314127,0.7545967,2.3195086,1.9886411
885,2.4245906,2.6287825,0.7538425,2.4208455,1.9866534
886,2.4221673,2.626155,0.753089,2.4184258,1.9846678
887,2.4197464,2.6235301,0.75233626,2.4160085,1.9826841
888,2.417328,2.620908,0.7515843,2.4135935,1.9807024
889,2.4149117,2.6182883,0.7508331,2.4111812,1.9787227
890,2.412498,2.6156712,0.7500826,2.4087713,1.9767449
891,2.4100866,2.6130567,0.7493329,2.4063637,1.9747691
892,2.4076777,2.707791,0.7485839,2.4039586,1.9727954
893,2.405271,2.7050846,0.7478357,2.4015558,1.9708235
894,2.402867,2.702381,0.74708825,2.3991554,1.9688537
895,2.4004655,2.6996799,0.7463415,2.3967574,1.9668858
896,2.3980663,2.6969814,0.7455956,2.3943617,1.9649199
897,2.3956695,2.6942859,0.74485034,2.3919685,1.962956
898,2.393275,2.7869742,0.7441059,2.491791,1.960994
899,2.390883,2.7841885,0.7433621,2.4893005,1.959034
900,2.3884933,2.7814057,0.74261916,2.4868124,1.9570758
901,2.386106,2.7786257,0.7418769,2.4843268,1.9551197
902,2.486054,2.7758484,0.74113536,2.4818437,1.9531655
903,2.4835691,2.773074,0.7403946,2.479363,1.9512134
904,2.4810867,2.7703023,0.73965454,2.4768848,1.9492631
905,2.478607,2.7675333,0.73891526,2.474409,1.9473147
906,2.4761295,2.7647672,0.7381767,2.471936,1.9453684
907,2.4736545,2.7620037,0.7374389,2.4694653,1.943424
908,2.471182,2.759243,0.73670185,2.466997,1.9414815
909,2.468712,2.7564852,0.7359655,2.4645312,1.939541
910,2.4662447,2.75373,0.7352299,2.4620678,1.9376024
911,2.4637797,2.7509778,0.73449504,2.459607,1.9356657
912,2.461317,2.748228,0.7337609,2.4571486,1.933731
913,2.458857,2.7454813,0.7330275,2.4546926,1.9317982
914,2.4563994,2.742737,0.73229486,2.452239,1.9298674
915,2.4539442,2.7399957,0.7315629,2.449788,2.0380526
916,2.4514914,2.737257,0.7308317,2.4473395,2.0360155
917,2.4490411,2.7345212,0.7301012,2.4448934,2.0339806
918,2.4465933,2.731788,0.7293715,2.4424496,2.0319476
919,2.4441478,2.7290576,0.72864246,2.4400084,2.0299168
920,2.441705,2.7263298,0.72791415,2.4375696,2.0278878
921,2.4392645,2.723605,0.7271866,2.4351332,2.025861
922,2.4368265,2.7208827,0.7264598,2.4326992,2.0238361
923,2.4343908,2.718163,0.7257337,2.4302678,2.0218134
924,2.4319575,2.7154462,0.7250083,2.5292594,2.0197926
925,2.4295268,2.712732,0.72428364,2.5267315,2.0177739
926,2.4270985,2.7100208,0.7235597,2.524206,2.015757
927,2.4246726,2.707312,0.7228365,2.521683,2.0137422
928,2.422249,2.704606,0.722114,2.5191624,2.0117295
929,2.419828,2.7019029,0.7213923,2.5166445,2.118657
930,2.4174092,2.6992023,0.72067124,2.5141292,2.1165395
931,2.414993,2.6965044,0.7199509,2.5116162,2.114424
932,2.4125793,2.6938093,0.7192313,2.509106,2.1123106
933,2.410168,2.6911168,0.7185124,2.506598,2.1101995
934,2.407759,2.688427,0.71779424,2.5040927,2.1080904
935,2.4053524,2.6857398,0.7170768,2.5015898,2.1059833
936,2.4029481,2.6830554,0.71636003,2.4990895,2.1038783
937,2.4005463,2.6803737,0.715644,2.4965916,2.1017754
938,2.3981469,2.6776946,0.7149287,2.4940963,2.0996747
939,2.3957498,2.675018,0.7142141,2.4916034,2.0975761
940,2.3933551,2.6723444,0.7135002,2.489113,2.0954795
941,2.3909628,2.6696734,0.71278703,2.4866252,2.093385
942,2.388573,2.667005,0.7120746,2.4841397,2.0912926
943,2.3861856,2.6643393,0.71136284,2.4816568,2.0892024
944,2.3838007,2.6616762,0.7106518,2.4791763,2.0871143
945,2.3814182,2.659016,0.7099415,2.4766984,2.0850282
946,2.3790379,2.6563582,0.7092319,2.474223,2.0829442
947,2.3766599,2.6537032,0.70852304,2.4717498,2.0808623
948,2.3742843,2.6510508,0.7078149,2.4692793,2.0787826
949,2.371911,2.648401,0.7071074,2.4668112,2.0767047
950,2.3695402,2.6457539,0.7064007,2.4643457,2.074629
951,2.3671718,2.6431093,0.7056946,2.4618826,2.0725555
952,2.3648057,2.6404674,0.70498925,2.4594219,2.070484
953,2.362442,2.6378284,0.7042846,2.4569635,2.0684144
954,2.3600807,2.635192,0.7035807,2.4545078,2.174415
955,2.3577218,2.632558,0.70287746,2.4520545,2.1722417
956,2.3553653,2.629927,0.7021749,2.4496036,2.1700704
957,2.3530111,2.6272984,0.70147306,2.4471552,2.1679015
958,2.3506594,2.6246724,0.7007719,2.4447093,2.1657348
959,2.3483098,2.622049,0.7000715,2.4422657,2.1635702
960,2.3459625,2.6194284,0.6993718,2.4398246,2.1614077
961,2.3436177,2.6168103,0.6986728,2.437386,2.1592474
962,2.3412752,2.6141949,0.69797444,2.4349499,2.1570892
963,2.3389351,2.611582,0.69727683,2.432516,2.1549332
964,2.3365974,2.6089718,0.6965799,2.4300847,2.1527793
965,2.334262,2.6063643,0.69588363,2.4276557,2.1506276
966,2.3319287,2.603759,0.6951881,2.4252293,2.148478
967,2.329598,2.6011565,0.69449323,2.4228053,2.1463306
968,2.3272696,2.5985565,0.6937991,2.4203837,2.1441853
969,2.3249435,2.5959592,0.69310564,2.4179645,2.1420422
970,2.3226197,2.5933645,0.69241285,2.4155476,2.1399012
971,2.3202982,2.5907724,0.6917208,2.4131331,2.1377623
972,2.317979,2.588183,0.6910294,2.4107213,2.2425656
973,2.3156621,2.585596,0.69033873,2.4083118,2.2403243
974,2.3133476,2.5830119,0.68964875,2.4059048,2.238085
975,2.3110354,2.58043,0.6889594,2.4035,2.235848
976,2.3087256,2.5778508,0.6882708,2.4010978,2.2336133
977,2.306418,2.5752742,0.68758285,2.3986979,2.2313807
978,2.3041127,2.5727003,0.6868956,2.3963003,2.2291503
979,2.3018098,2.570129,0.686209,2.3939052,2.2269223
980,2.299509,2.56756,0.68552315,2.3915124,2.2246964
981,2.2972107,2.5649936,0.68483794,2.389122,2.222473
982,2.2949147,2.56243,0.68415344,2.386734,2.2202516
983,2.292621,2.5598688,0.6834696,2.3843484,2.2180324
984,2.2903295,2.55731,0.68278646,2.3819652,2.2158153
985,2.2880402,2.554754,0.682104,2.3795843,2.2136006
986,2.2857533,2.5522006,0.68142223,2.3772058,2.211388
987,2.2834687,2.5496497,0.68074113,2.3748298,2.2091777
988,2.2811863,2.5471013,0.68006074,2.372456,2.2069697
989,2.2789063,2.5445554,0.679381,2.3700848,2.204764
990,2.2766285,2.5420122,0.67870194,2.3677158,2.2025602
991,2.274353,2.5394714,0.6780236,2.3653493,2.2003586
992,2.2720797,2.5369332,0.6773459,2.3629851,2.1981595
993,2.2698088,2.5343976,0.6766689,2.3606234,2.1959624
994,2.26754,2.5318644,0.67599255,2.358264,2.1937675
995,2.2652736,2.5293338,0.6753169,2.355907,2.1915748
996,2.2630093,2.5268056,0.6746419,2.353552,2.1893842
997,2.2607474,2.52428,0.6739676,2.3511996,2.187196
998,2.2584877,2.5217571,0.67329395,2.3488495,2.18501
999,2.2562304,2.5192366,0.672621,2.3465018,2.182826
1000,2.2539752,2.5167186,0.67194873,2.3441565,2.1806443
1001,2.2517223,2.514203,0.6712771,2.3418136,2.1784647
1002,2.2494717,2.5116901,0.67060614,2.339473,2.1762872
1003,2.2472234,2.5091796,0.6699359,2.3371346,2.1741118
1004,2.2449772,2.5066717,0.6692663,2.3347986,2.171939
1005,2.2427332,2.5041661,0.66859734,2.332465,2.169768
1006,2.2404916,2.5016632,0.66792905,2.3301337,2.1675994
1007,2.2382522,2.4991627,0.6672614,2.3278046,2.2718663
1008,2.236015,2.4966648,0.6665945,2.3254778,2.2695956
1009,2.2337801,2.4941692,0.66592824,2.3231535,2.267327
1010,2.2315474,2.4916763,0.66526264,2.3208315,2.265061
1011,2.229317,2.4891858,0.6645977,2.3185117,2.2627969
1012,2.2270887,2.486698,0.6639334,2.3161943,2.2605352
1013,2.2248626,2.4842124,0.6632698,2.3138793,2.2582757
1014,2.2226388,2.4817295,0.6626069,2.3115666,2.2560186
1015,2.2204173,2.479249,0.6619446,2.309256,2.2537637
1016,2.2181978,2.4767709,0.661283,2.306948,2.251511
1017,2.2159808,2.4742954,0.66062206,2.3046422,2.2492607
1018,2.2137659,2.4718223,0.65996176,2.3023386,2.2470126
1019,2.211553,2.4693518,0.6593021,2.3000374,2.2447667
1020,2.2093427,2.4668837,0.6586431,2.2977386,2.242523
1021,2.2071345,2.464418,0.6579848,2.2954419,2.2402816
1022,2.2049284,2.4619548,0.6573271,2.2931476,2.2380424
1023,2.2027245,2.459494,0.6566701,2.2908556,2.2358055
1024,2.200523,2.4570358,0.6560137,2.2885659,2.2335708
1025,2.1983235,2.4545798,0.655358,2.2862785,2.2313383
1026,2.1961262,2.4521265,0.65470296,2.2839932,2.229108
1027,2.193931,2.4496756,0.65404856,2.2817104,2.22688
1028,2.1917381,2.447227,0.6533948,2.2794297,2.2246542
1029,2.1895475,2.444781,0.65274173,2.2771513,2.2224307
1030,2.187359,2.4423375,0.6520893,2.2748754,2.2202094
1031,2.1851728,2.4398963,0.6514375,2.2726016,2.2179902
1032,2.1829886,2.4374576,0.6507864,2.2703302,2.2157733
1033,2.1808066,2.4350214,0.65013593,2.268061,2.2135587
1034,2.178627,2.4325876,0.6494861,2.265794,2.2113461
1035,2.1764495,2.4301562,0.648837,2.2635293,2.2091358
1036,2.1742742,2.4277272,0.6481885,2.261267,2.2069278
1037,2.172101,2.4253006,0.6475406,2.2590067,2.204722
1038,2.16993,2.4228766,0.6468934,2.256749,2.2025182
1039,2.167761,2.420455,0.6462468,2.2544932,2.2003167
1040,2.1655943,2.4180357,0.64560086,2.25224,2.1981175
1041,2.1634297,2.415619,0.6449556,2.2499888,2.1959205
1042,2.1612673,2.4132044,0.64431095,2.2477398,2.1937256
1043,2.159107,2.4107924,0.643667,2.2454932,2.1915329
1044,2.1569488,2.4083827,0.6430236,2.2432487,2.1893425
1045,2.154793,2.4059753,0.6423809,2.2410066,2.1871543
1046,2.1526394,2.4035707,0.64173883,2.2387667,2.1849682
1047,2.150488,2.4011683,0.6410974,2.236529,2.1827843
1048,2.1483386,2.3987684,0.6404566,2.2342937,2.1806026
1049,2.1461914,2.396371,0.63981646,2.2320604,2.178423
1050,2.1440463,2.3939757,0.63917696,2.2298295,2.1762457
1051,2.1419034,2.391583,0.6385381,2.2276008,2.1740706
1052,2.1397626,2.3891926,0.6378999,2.2253742,2.1718976
1053,2.137624,2.3868046,0.6372623,2.22315,2.1697268
1054,2.1354876,2.384419,0.63662535,2.220928,2.1675582
1055,2.1333532,2.3820357,0.635989,2.218708,2.1653917
1056,2.1312208,2.379655,0.6353533,2.2164905,2.1632273
1057,2.1290905,2.3772764,0.6347183,2.2142751,2.161065
1058,2.1269624,2.3749003,0.63408387,2.212062,2.158905
1059,2.1248364,2.3725266,0.6334501,2.3155055,2.156747
1060,2.1227126,2.3701553,0.632817,2.3131912,2.1545913
1061,2.120591,2.3677864,0.63218445,2.3108792,2.1524377
1062,2.1184714,2.3654199,0.6315526,2.3085694,2.1502862
1063,2.116354,2.3630557,0.6309213,2.306262,2.1481369
1064,2.1142387,2.3606937,0.6302907,2.303957,2.1459897
1065,2.1121256,2.358334,0.6296607,2.301654,2.1438446
1066,2.1100144,2.3559768,0.62903136,2.2993536,2.1417017
1067,2.1079054,2.353622,0.62840265,2.2970555,2.139561
1068,2.1057985,2.3512695,0.62777454,2.2947595,2.1374223
1069,2.1036937,2.3489194,0.6271471,2.292466,2.1352859
1070,2.101591,2.3465717,0.6265202,2.2901745,2.1331515
1071,2.0994906,2.3442264,0.625894,2.2878854,2.1310194
1072,2.097392,2.3418832,0.6252684,2.2855988,2.1288893
1073,2.0952957,2.3395424,0.62464345,2.2833142,2.1267614
1074,2.0932014,2.4404683,0.6240191,2.281032,2.1246357
1075,2.0911093,2.438029,0.6233954,2.278752,2.122512
1076,2.0890193,2.4355922,0.6227723,2.2764745,2.1203907
1077,2.0869312,2.4331577,0.6221498,2.274199,2.1182714
1078,2.0848453,2.4307258,0.62152797,2.271926,2.1161542
1079,2.0827615,2.4282963,0.6209068,2.2696552,2.1140392
1080,2.08068,2.4258692,0.62028617,2.2673867,2.111926
1081,2.0786002,2.4234445,0.61966616,2.2651205,2.1098151
1082,2.0765226,2.4210222,0.6190468,2.2628565,2.1077063
1083,2.0744472,2.4186022,0.61842805,2.2605948,2.1055996
1084,2.0723736,2.416185,0.61780995,2.2583354,2.1034951
1085,2.0703022,2.41377,0.61719245,2.256078,2.1013927
1086,2.068233,2.4113574,0.61657554,2.253823,2.0992923
1087,2.0661657,2.4089472,0.6159593,2.2515702,2.097194
1088,2.0641005,2.4065394,0.61534363,2.2493198,2.0950978
1089,2.0620375,2.404134,0.61472857,2.2470715,2.0930037
1090,2.0599763,2.401731,0.61411417,2.2448256,2.0909119
1091,2.0579174,2.3993304,0.61350036,2.2425818,2.088822
1092,2.0558605,2.3969321,0.61288714,2.2403405,2.086734
1093,2.0538056,2.3945363,0.6122745,2.2381012,2.0846484
1094,2.0517528,2.392143,0.61166257,2.2358642,2.0825648
1095,2.0497022,2.3897521,0.6110512,2.2336295,2.0804832
1096,2.0476534,2.3873637,0.61044043,2.231397,2.0784037
1097,2.0456069,2.3849776,0.6098303,2.2291665,2.0763264
1098,2.0435622,2.3825939,0.6092208,2.2269385,2.0742512
1099,2.0415196,2.3802125,0.6086119,2.2247126,2.072178
1100,2.039479,2.3778336,0.60800356,2.2224889,2.0701067
1101,2.0374405,2.375457,0.6073958,2.2202675,2.0680377
1102,2.0354042,2.3730826,0.60678875,2.2180483,2.0659707
1103,2.0333698,2.3707106,0.6061823,2.2158313,2.0639057
1104,2.0313375,2.368341,0.6055764,2.2136166,2.061843
1105,2.0293071,2.3659737,0.6049711,2.211404,2.059782
1106,2.027279,2.3636088,0.6043664,2.2091937,2.0577233
1107,2.0252526,2.3612463,0.6037623,2.2069857,2.0556667
1108,2.0232284,2.3588862,0.6031589,2.2047799,2.053612
1109,2.0212061,2.3565285,0.60255605,2.2025762,2.0515594
1110,2.019186,2.4571013,0.6019538,2.2003746,2.0495088
1111,2.0171678,2.4546454,0.60135216,2.1981752,2.0474603
1112,2.0151517,2.452192,0.6007511,2.1959782,2.045414
1113,2.0131376,2.4497411,0.60015064,2.1937833,2.0433695
1114,2.0111253,2.4472926,0.5995508,2.1915905,2.0413272
1115,2.0091152,2.4448464,0.5989515,2.1894,2.0392869
