time,drain_contact OuterVoltage,drain_contact InnerVoltage,drain_contact QuasiFermiPotential,drain_contact DisplacementCurrent,drain_contact eCurrent,drain_contact hCurrent,drain_contact TotalCurrent,drain_contact Charge,source_contact OuterVoltage,source_contact InnerVoltage,source_contact QuasiFermiPotential,source_contact DisplacementCurrent,source_contact eCurrent,source_contact hCurrent,source_contact TotalCurrent,source_contact Charge,gate_contact OuterVoltage,gate_contact InnerVoltage,gate_contact QuasiFermiPotential,gate_contact DisplacementCurrent,gate_contact eCurrent,gate_contact hCurrent,gate_contact TotalCurrent,gate_contact Charge,"Pos(0,0.0095) Polarization/x","Pos(0,0.0095) Polarization/y","Pos(0,0.0095) ElectricField/x","Pos(0,0.0095) ElectricField/y"
5.02e-06,0.05,0.05,0.0,-2.53266904636898e-15,-2.04282077142306e-09,-1.46510883392535e-20,-2.04282330410676e-09,6.83195043086784e-17,0.0,0.0,0.0,-2.24294840650697e-15,-2.31457977686954e-09,-2.03861653990353e-20,-2.31458201983833e-09,6.70454987558894e-17,-1.0,-1.0,0.0,0.0,4.35740532394569e-09,0.0,4.35740532394569e-09,-3.39309538981217e-16,0.0,2.69818117924247e-07,47.2091150214694,363094.973801452
5.03e-06,0.05,0.05,0.0,3.44503420341647e-18,-2.72062539865366e-11,-1.52402903188962e-22,-2.72062505416548e-11,6.80263523198913e-17,0.0,0.0,0.0,2.95753980851467e-18,-3.44118956802102e-11,-4.68615117031234e-22,-3.4411892723139e-11,6.67814977327201e-17,-1.0,-1.0,0.0,0.0,6.16181432650722e-11,0.0,6.16181432650722e-11,-3.38264960602306e-16,0.0,2.70065397118696e-07,47.2317393348035,361673.486788741
5.04e-06,0.05,0.05,0.0,8.18762765709352e-19,-1.98921927020422e-11,-6.27051246497983e-23,-1.98921918833421e-11,6.79838182939067e-17,0.0,0.0,0.0,8.86245790013936e-19,-2.77990490497141e-11,-3.7925791565513e-22,-2.77990481638476e-11,6.67515476628946e-17,-1.0,-1.0,0.0,0.0,4.76912400471983e-11,0.0,4.76912400471983e-11,-3.37759681181026e-16,0.0,2.70312988694024e-07,47.3051351856828,360512.708020354
5.05e-06,0.05,0.05,0.0,4.24212355384859e-19,-1.72659118963778e-11,-4.91841230917246e-23,-1.72659114722147e-11,6.79655599628088e-17,0.0,0.0,0.0,4.29644760083532e-19,-2.51242078045137e-11,-3.3406665065027e-22,-2.5124207375203e-11,6.67380351552316e-17,-1.0,-1.0,0.0,0.0,4.23901188463106e-11,0.0,4.23901188463106e-11,-3.37324797751598e-16,0.0,2.70560807797486e-07,47.3383861177871,359432.959330399
5.06e-06,0.05,0.05,0.0,3.62542558896157e-19,-1.58378846694807e-11,-4.34946677393993e-23,-1.58378843069816e-11,6.79554466184965e-17,0.0,0.0,0.0,1.58305795802555e-19,-2.35231659228455e-11,-2.98335072002256e-22,-2.3523165764838e-11,6.67298387679817e-17,-1.0,-1.0,0.0,0.0,3.93610500716044e-11,0.0,3.93610500716044e-11,-3.36924436745762e-16,0.0,2.70808815208974e-07,47.3499453489554,358405.842557547
5.07e-06,0.05,0.05,0.0,1.09252042140879e-19,-1.48756245359196e-11,-3.93899184109765e-23,-1.48756244267069e-11,6.7949238321433e-17,0.0,0.0,0.0,1.19857678093316e-19,-2.23906840294538e-11,-2.69124659666108e-22,-2.23906839098653e-11,6.67241656685433e-17,-1.0,-1.0,0.0,0.0,3.7266308336464e-11,0.0,3.7266308336464e-11,-3.36546935337853e-16,0.0,2.71056987890588e-07,47.3470768514835,357418.507980198
