series,overdrive_V,I_over_Ion,Vt_V,Ion_A
"TCAD, erased",2.4228264001750732,4.403341367328241,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.442826400175023,4.410729569147589,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.462826400174973,4.4180031247417935,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.482826400174913,4.425164916512378,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.5028264001748632,4.432217495296097,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.522826400174803,4.439163558621749,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.542826400174753,4.4460054879261754,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.562826400174703,4.452745745062716,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.582826400174643,4.459386608760469,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.602826400174593,4.4659304734493865,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.622826400174543,4.472379414589967,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.6428264001744832,4.478735666678622,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.662826400174433,4.4850011726854975,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.682826400174373,4.4911780366949206,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.702826400174323,4.4972680849054685,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.7228264001742732,4.503273314329486,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.742826400174213,4.509195237342565,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.762826400174163,4.515035832102041,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.782826400174113,4.520796777941368,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.802826400174053,4.526479829874574,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.822826400174003,4.532086502641569,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.842826400173943,4.537618464493948,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.8628264001738932,4.543077149856551,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.882826400173843,4.548464140934579,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.902826400173783,4.553780796249405,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.922826400173733,4.5590286174439765,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.942826400173683,4.564208892554154,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.962826400173623,4.56932304752348,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",2.982826400173573,4.574372303548675,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",3.002826400173513,4.5793580132801015,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",3.022826400173463,4.584281334039086,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",3.042826400173413,4.589143562032432,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",3.062826400173353,4.593945796444076,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",3.0828264001733032,4.598689272037764,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",3.102826400173253,4.603375033318152,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",3.122826400173193,4.608004257387133,0.35717359980803715,1.0709819098929524e-06
"TCAD, erased",3.142826400191963,4.612577936650607,0.35717359980803715,1.0709819098929524e-06
"TCAD, programmed",-2.5637152966535637,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.5437152966877736,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.5237152966876737,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.5037152966875738,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.483715296687474,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.463715296687374,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.4437152966872837,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.4237152966871838,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.403715296687084,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.383715296686984,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.3637152966868835,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.343715296686794,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.323715296686694,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.3037152966865935,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.2837152966864935,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.2637152966863936,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.243715296686304,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.2237152966862035,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.2037152966861036,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.1837152966860036,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.1637152966859037,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.1437152966858135,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.1237152966857136,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.1037152966856136,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.0837152966855137,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.0637152966854138,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.0437152966853236,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.0237152966852237,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-2.0037152966851237,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.9837152966850238,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.9637152966849238,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.9437152966848337,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.9237152966847337,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.9037152966846338,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.8837152966845339,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.8637152966844335,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.8437152966843438,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.8237152966842438,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.8037152966841439,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.7837152966840435,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.7637152966839436,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.7437152966838538,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.723715296683754,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.7037152966836535,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.6837152966835536,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.6637152966834536,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.6437152966833635,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.6237152966832635,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.6037152966831636,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.5837152966830637,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.5637152966829637,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.5437152966828638,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.5237152966827736,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.5037152966826737,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.4837152966825737,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.4637152966824738,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.4437152966823836,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.4237152966822837,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.4037152966821838,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.3837152966820838,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.3637152966819839,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.3437152966818937,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.3237152966817938,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.3037152966816938,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.283715296681594,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.2637152966814935,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.2437152966814038,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.2237152966813039,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.2037152966812035,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.1837152966811035,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.1637152966810036,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.1437152966809139,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.1237152966808135,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.1037152966807136,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.0837152966806136,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.0637152966805137,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.043715296680424,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.0237152966803236,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-1.0037152966802236,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.9837152966801238,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.9637152966800239,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.9437152966799237,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.9237152966798338,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.9037152966797338,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.8837152966796339,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.8637152966795337,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.8437152966794338,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.8237152966793438,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.8037152966792437,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.7837152966791437,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.7637152966790438,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.7437152966789439,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.7237152966788537,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.7037152966787538,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.6837152966786538,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.6637152966785539,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.6437152966784537,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.6237152966783638,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.6037152966782638,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.5837152966781637,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.5637152966780637,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.5437152966779638,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.5237152966778739,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.5037152966777737,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.48371529667767377,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.46371529667757383,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.4437152966774739,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.4237152966773837,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.4037152966772838,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.38371529667718385,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.3637152966770837,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.34371529667699374,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.3237152966768938,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.30371529667679387,,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.2837152966766937,5.523462864395146e-06,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.26371529667659377,6.0223937915536455e-06,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.24371529667649383,7.614838048539799e-06,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.22371529667640389,1.1028618434734946e-05,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.20371529667630373,1.7654081306954734e-05,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.1837152966762038,3.0135456202386454e-05,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.16371529667610385,5.351177735128682e-05,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.1437152966760037,9.736193284495305e-05,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.12371529667591374,0.00017961820317033365,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.1037152966758138,0.00033270401426462785,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.08371529667571387,0.0006123864532215439,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.06371529667561371,0.0011102611706594308,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.04371529667551777,0.0019739154470388444,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.023715296675419828,0.003443464787538733,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",-0.0037152966753217775,0.005914707777773957,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.016284703324775163,0.010028662898569699,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.03628470332487321,0.016749155779185735,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.056284703324971264,0.02733426261397855,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.0762847033250702,0.04313038597272448,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.09628470332516825,0.0652781362700531,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.11628470332526619,0.094513687897396,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.13628470332536324,0.13113124166908008,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.15628470332546118,0.17503776335230814,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.17628470332556023,0.2258285883238565,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.19628470332565817,0.28284441463398363,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.21628470332575622,0.3452147758347655,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.23628470332585416,0.41191000929129074,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.2562847033259512,0.4818158930912311,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.27628470332604926,0.5538304033586193,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.2962847033261482,0.6269600123174341,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.31628470332624625,0.7003867493399722,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.3362847033263442,0.7734918228709144,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.35628470332644224,0.8458411071376231,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.3762847033265392,0.9171482669810438,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.39628470332663823,0.9872308023978914,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.41628470332673617,1.055969310919833,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.4362847033268342,1.1232765235465563,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.4562847033269322,1.1890791510949095,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.4762847033270302,1.253313089744722,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.4962847033271282,1.3159303663712212,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.5162847033272262,1.3769127434568567,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.5362847033273241,1.4362861757506655,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.5562847033274222,1.4941321066988895,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.5762847033275202,1.550591178217245,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.5962847033276182,1.6058622464978705,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.6162847033277162,1.6602000648990016,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.6362847033278143,1.7139225299174117,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.6562847033279122,1.767419609310641,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.6762847033280102,1.8210606369134323,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.6962847033281082,1.8746137419655904,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.7162847033282063,1.9273666345041425,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.7362847033283042,1.9789524882809024,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.7562847033284021,2.0281675574892426,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.7762847033285002,2.075475914111222,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.7962847033285982,2.121323069017236,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.8162847033286962,2.165459977781045,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.8362847033287942,2.207840434978591,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.8562847033288924,2.248532728857181,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.8762847033289901,2.2876507313346615,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.8962847033290883,2.3253858541741788,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.9162847033291864,2.3617783298721795,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.9362847033292842,2.3970303488974034,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.9562847033293823,2.431066829706908,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.9762847033294805,2.464004404402881,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",0.9962847033295782,2.4957885038747523,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.0162847033296762,2.526530333342952,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.0362847033297746,2.5561040175124505,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.0562847033298721,2.5845665860584854,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.0762847033299703,2.6119819126978117,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.0962847033300682,2.63838213019024,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.1162847033301662,2.663706400956489,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.136284703330264,2.688175926280417,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.1562847033303623,2.7118911573265057,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.1762847033304602,2.7348937206719195,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.1962847033305581,2.7572011473336935,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.2162847033306563,2.7788349301510165,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.2362847033307542,2.7997757185154284,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.2562847033308522,2.8201151494569245,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.2762847033309503,2.8399001455152004,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.2962847033310483,2.859039264027401,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.3162847033311462,2.8775723621343436,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.3362847033312442,2.8956003376938404,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.356284703331342,2.91315322013179,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.3762847033314403,2.9302478524710374,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.3962847033315382,2.9469009454157575,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.4162847033316361,2.9631283048842154,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.4362847033317343,2.9789453426620716,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.4562847033318322,2.99436672412249,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.4762847033319302,3.009406244646453,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.4962847033320283,3.0240770241586996,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.516284703332126,3.0383915659010783,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.5362847033322242,3.052361845288295,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.5562847033323233,3.0659995046041613,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.57628470333242,3.079312539349356,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.5962847033325183,3.092307454445375,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.6162847033326173,3.105000271129204,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.6362847033327141,3.117387602652161,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.6562847033328123,3.129476618542991,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.6762847033329114,3.14129045784599,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.6962847033330082,3.152837035663109,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.7162847033331063,3.164124152517279,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.7362847033332052,3.1751582742742834,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.7562847033333022,3.1859344399394867,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.7762847033334013,3.1964709263280384,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.7962847033334992,3.206773415250631,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.8162847033335963,3.2168477030950875,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.8362847033336953,3.226699749232137,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.8562847033337933,3.2363353765470984,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.8762847033338903,3.2457607858596127,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.8962847033339894,3.2549823742368424,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.916284703334087,3.2640064901482737,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.9362847033341843,3.2728389929171104,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.956284703334286,3.281486382396578,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.9762847033343762,3.2899550904951895,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",1.9962847033344762,3.2982316815687978,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.016284703334576,3.3063330764664096,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.036284703334676,3.3142733947562837,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.0562847033347764,3.3220577548427,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.076284703334866,3.329691360843068,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.096284703334966,3.3371789094739692,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.116284703335066,3.344524937976653,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.1362847033351664,3.351733817291908,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.1562847033352663,3.3588097657956504,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.176284703335356,3.365756879042297,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.196284703335456,3.372579041750195,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.2162847033355564,3.379279866352916,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.2362847033356563,3.3858639112300097,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.2562847033357563,3.3922808019581168,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.2762847033358464,3.3985793816343906,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.2962847033359464,3.404771058956649,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.3162847033360463,3.4108583158197665,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.3362847033361462,3.4168437276951305,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.356284703336246,3.422729866655006,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.3762847033363363,3.428519261265825,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.3962847033364363,3.434214380777485,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.416284703336536,3.4398176279870314,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.436284703336636,3.445331337550654,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.456284703336736,3.450757745477871,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.4762847033368263,3.456098980762216,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.496284703336926,3.461357234763021,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.516284703337026,3.466534543920958,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.536284703337126,3.47163288201291,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.556284703337226,3.476654103987959,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.576284703337316,3.4816000996935883,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.596284703337416,3.4864726645798685,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.616284703337516,3.491273524002544,-0.9362847033464362,1.3794676837217941e-06
"TCAD, programmed",2.636284703337616,3.496004346669573,-0.9362847033464362,1.3794676837217941e-06
