-1.9917620053007923, 0.13075286285644824
-1.9484823479362587, 0.11904453861599965
-1.9052147711441332, 0.11176471053266575
-1.8619200130640907, 0.09792459347226516
-1.8186252549840483, 0.08579833438485746
-1.7741600572234386, 0.07689542988334454
-1.7320035239642093, 0.060685901941734566
-1.6887027255979628, 0.052360817039385214
-1.6453606519426573, 0.040677766516829965
-1.6020175715729845, 0.03152073756123292
-1.5586563703446998, 0.0233254598857028
-1.5143079178935515, 0.01706627380458915
-1.4718393367376055, 0.010042113204053557
-1.430340758431697, 0.0057199820129725356
-1.3927526390426925, 0.00309108435948361
-1.3571194247264002, 0.0016257069129206937
-1.3234550500875195, 0.000862129788403049
-1.2917616683762256, 0.00046353148851339975
-1.2620744346974084, 0.0002762951493309867
-1.2303520500245804, 0.00013799412011840072
-1.1966787547778344, 0.00007153896114679017
-1.1649895257633052, 0.00003887172353061113
-1.1333044494455415, 0.00002134565777966474
-1.0996473035751042, 0.000011529766217349152
-1.0620508172711363, 0.000006099575647763691
-1.020538346306959, 0.0000033537576583952263
-0.9771066750729638, 0.0000020747541171384525
-0.9337162791280278, 0.0000014255075172848443
-0.8903460174704378, 0.0000010308622636701047
-0.8469928699570921, 7.786204161769606e-7
-0.8036417358724803, 5.911174196098861e-7
-0.7602966420740731, 4.557117266954724e-7
-0.7169243669877483, 3.278676055492761e-7
-0.6938004256035768, 2.551920971194883e-7
-0.6539141147385306, 2.4681981693240275e-7
-0.6088077741545341, 1.8359840755397214e-7
-0.5674801359481929, 1.506667572949713e-7
-0.5448294821482949, 1.087123739613932e-7
-0.5180224402972764, 1.253058776625805e-7
