-3.4954754835999617, 4.946741974480219e-10
-3.145361213752251, 3.1603860343260117e-10
-2.9601942231430254, 2.021764560202895e-10
-2.713115045885929, 1.3776266931371722e-10
-2.569014004286008, 1.066931961184602e-10
-2.2395751012765466, 6.397417363000603e-11
-2.404351509714716, 7.75258599284418e-11
-2.0340175284962654, 3.172688855977704e-11
-1.9104779398677172, 2.618954588328482e-11
-1.6633418056771814, 1.901748359967727e-11
-1.4163765422869625, 1.1410529409321797e-11
-1.1899727318681146, 7.29715964634396e-12
-2.8578426137536743, 8.836110398201193e-11
-2.6725047523441328, 6.841068151360226e-11
-2.549136034515901, 4.666078744182336e-11
-2.343407590935303, 2.800574951963005e-11
-2.158126686459201, 2.034632002198966e-11
-2.0348149255644072, 1.3022366235476875e-11
-1.78773574830731, 8.873416661335123e-12
-1.4381340908605473, 3.1981198610769877e-12
-1.6851563111842047, 5.001702765539922e-12
-1.1706643314323952, 1.6893827646228536e-12
-0.9239268957759306, 7.859308791657663e-13
-0.738987732900461, 3.8983277293270233e-13
-0.6781007710544866, 1.3214624970223152e-13
-0.6581658443509397, 6.158774367967197e-14
-0.597905408772792, 1.0370639769237024e-14
-0.5563268473625373, 1.5184756533553725e-14
-0.4327303018005506, 1.3357722918115379e-14
-0.43204681859928584, 2.865641006502859e-14
-0.32821432894052993, 6.546049238310151e-14
-0.2850409733939916, 5.689272133307149e-13
-0.2634542956207224, 1.6772408363780102e-12
-0.18001238813302223, 4.942202764729183e-12
-0.11690410588293876, 2.001877279852746e-11
-0.09571612664374074, 3.7810061313103197e-11
-0.012331176089479534, 1.0454623575822006e-10
0.02975999772172422, 2.7134867101066206e-10
0.07168030073261011, 5.819352423797343e-10
0.07253465473419052, 1.5109021872908706e-9
0.15546394982094291, 2.511565258429224e-9
0.23890585730864533, 7.4006454498280265e-9
0.23913368504239862, 9.544782784834981e-9
0.32257559253009926, 2.8124912561644397e-8
0.34364965790241975, 4.677490202598077e-8
0.44759606142805364, 1.213440808745625e-7
0.6135116085349983, 3.5732133121923016e-7
0.7378485942316884, 7.186162045994487e-7
0.8828609467666269, 0.0000015398839260128258
1.1101191111870552, 0.000002556805721944017
1.3990046775881595, 0.0000032900116370580946
1.7087364816278319, 0.000005459116888239848
1.9767758103903699, 0.000005447495035899126
2.4508283674007014, 0.0000044842208449794615
2.7602184298397408, 0.000005080041686667609
3.1313498081263313, 0.000005065073421307018
3.4406829136319317, 0.00000538445702804113
1.3168727795695494, 0.0000048219965471981405
0.8838292146350852, 0.000004540439590354065
0.8838292146350852, 0.000004540439590354065
0.5745530660629248, 0.000004551618399514225
0.10027268131883904, 0.000004287254288791599
-0.044227058815151654, 0.0000035465433974605183
-0.33316958214969583, 0.0000025863152537362646
-0.4990281723232006, 9.359771082740782e-7
-0.5617947129726533, 3.3844882609862507e-7
-0.6241625550880316, 1.9102472631651055e-7
-0.6657411164982858, 1.3046298235128813e-7
-0.769459692290166, 6.486016409603261e-8
-0.8734060958157994, 2.5001860816904058e-8
-0.9150416141594917, 1.6023077618090757e-8
-0.9773524993414346, 9.637549534754831e-9
-1.0819254291348943, 1.8454219137740685e-9
-1.0831215247371073, 4.852765510156052e-10
-1.1252696554817483, 1.754469792555518e-10
